time, Quad.IMU.AX
28.480976,-0.112092
28.485973,-0.386830
28.490971,-0.513873
28.495968,-0.720932
28.500965,-0.125857
28.505962,-0.843178
28.510960,0.523460
28.515957,-0.454038
28.520954,0.901390
28.525951,0.239244
28.530949,-0.840794
28.535946,-0.415273
28.540943,1.151009
28.545940,-0.550618
28.550938,0.169276
28.555935,-0.434767
28.560932,0.311964
28.565929,0.043514
28.570927,0.047017
28.575924,-0.858096
28.580921,0.728047
28.585918,0.199891
28.590916,-1.131761
28.595913,0.016959
28.600910,0.257731
28.605907,-0.308242
28.610905,-0.057027
28.615902,0.607959
28.620899,0.337218
28.625896,0.242637
28.630894,0.770926
28.635891,0.148136
28.640888,0.409615
28.645885,-0.171933
28.650883,-0.037690
28.655880,-0.260421
28.660877,-1.343182
28.665874,0.733285
28.670872,0.228105
28.675869,-0.287022
28.680866,-0.208037
28.685863,-0.450094
28.690861,0.276737
28.695858,0.185895
28.700855,-0.226712
28.705853,-0.488999
28.710850,0.415948
28.715847,0.486400
28.720844,-0.461401
28.725842,0.174406
28.730839,0.695586
28.735836,-0.826653
28.740833,0.467578
28.745831,1.142682
28.750828,-0.591251
28.755825,0.525450
28.760822,0.168332
28.765820,0.537251
28.770817,-0.044263
28.775814,-0.462502
28.780811,0.237289
28.785809,0.034124
28.790806,0.479851
28.795803,0.131467
28.800800,-0.505968
28.805798,0.065315
28.810795,-0.732464
28.815792,0.253630
28.820789,0.087258
28.825787,0.563807
28.830784,0.757961
28.835781,0.441038
28.840778,0.380590
28.845776,-0.478984
28.850773,0.321311
28.855770,0.481730
28.860767,-0.370241
28.865765,0.497940
28.870762,0.264477
28.875759,-0.811488
28.880756,0.209778
28.885754,0.854365
28.890751,-0.766658
28.895748,-0.379629
28.900745,-0.834887
28.905743,0.361173
28.910740,-0.275175
28.915737,-0.187052
28.920734,0.391808
28.925732,-0.198222
28.930729,0.173421
28.935726,-0.103957
28.940723,-0.097488
28.945721,-0.610923
28.950718,0.013596
28.955715,-0.448683
28.960712,1.079865
28.965710,0.577066
28.970707,-0.446123
28.975704,-0.534339
28.980701,0.150338
28.985699,-0.171815
28.990696,0.690713
28.995693,-0.541816
29.000690,-0.569485
29.005688,-0.502132
29.010685,1.111259
29.015682,0.319910
29.020679,-0.226974
29.025677,-0.533124
29.030674,-0.662833
29.035671,-0.830680
29.040668,0.000716
29.045666,-1.031807
29.050663,-0.556400
29.055660,-0.593966
29.060658,-0.465205
29.065655,0.451705
29.070652,-0.402547
29.075649,0.035379
29.080647,-0.030688
29.085644,0.721564
29.090641,-0.413868
29.095638,-0.115101
29.100636,-0.112415
29.105633,0.168579
29.110630,-0.394231
29.115627,-0.837558
29.120625,0.698559
29.125622,-0.164254
29.130619,-0.368614
29.135616,0.032388
29.140614,-0.494785
29.145611,-0.122348
29.150608,0.468849
29.155605,-0.790135
29.160603,0.337021
29.165600,-0.298680
29.170597,0.013210
29.175594,-0.411496
29.180592,0.775222
29.185589,-1.205159
29.190586,-0.743385
29.195583,0.116377
29.200581,0.624043
29.205578,0.349291
29.210575,-0.128740
29.215572,0.183286
29.220570,-0.476177
29.225567,1.018183
29.230564,0.036126
29.235561,0.192616
29.240559,-0.174097
29.245556,-0.732896
29.250553,1.060408
29.255550,0.615584
29.260548,0.468769
29.265545,-0.209287
29.270542,0.370605
29.275539,-0.020985
29.280537,-0.597190
29.285534,-0.924695
29.290531,-0.078777
29.295528,-0.087409
29.300526,0.715530
29.305523,0.105830
29.310520,-0.371532
29.315517,-0.203310
29.320515,0.086172
29.325512,0.354470
29.330509,0.089685
29.335506,-0.338339
29.340504,-0.417553
29.345501,-0.471876
29.350498,-0.355633
29.355495,-0.719367
29.360493,-0.978112
29.365490,-0.036082
29.370487,-0.412578
29.375484,-0.070913
29.380482,0.504489
29.385479,0.025192
29.390476,-0.183000
29.395473,0.054297
29.400471,1.453842
29.405468,-0.297102
29.410465,-0.066064
29.415462,0.235332
29.420460,0.268257
29.425457,-0.483159
29.430454,-0.216147
29.435452,0.125882
29.440449,0.112343
29.445446,0.116367
29.450443,-0.167053
29.455441,-0.303665
29.460438,-0.703608
29.465435,-0.107089
29.470432,0.141746
29.475430,-0.367943
29.480427,0.121972
29.485424,0.277933
29.490421,0.707156
29.495419,-0.040396
29.500416,0.503380
29.505413,0.537758
29.510410,-0.856853
29.515408,-0.304222
29.520405,0.340647
29.525402,0.284575
29.530399,-0.356127
29.535397,0.744500
29.540394,0.869691
29.545391,0.600908
29.550388,-0.298404
29.555386,-0.446480
29.560383,0.275002
29.565380,-0.064470
29.570377,-0.294035
29.575375,0.646959
29.580372,-0.340289
29.585369,0.122716
29.590366,0.930371
29.595364,0.271183
29.600361,0.109782
29.605358,0.017086
29.610355,0.662876
29.615353,-0.259418
29.620350,-0.403102
29.625347,-0.141835
29.630344,-0.279965
29.635342,0.970798
29.640339,0.455753
29.645336,-0.176576
29.650333,0.315705
29.655331,0.253989
29.660328,0.045564
29.665325,0.031970
29.670322,-0.020898
29.675320,-0.751965
29.680317,-0.578425
29.685314,-0.294190
29.690311,1.180221
29.695309,1.117803
29.700306,-0.405283
29.705303,-0.530031
29.710300,0.162497
29.715298,-0.381463
29.720295,-0.538103
29.725292,-0.423104
29.730289,-0.656318
29.735287,0.434469
29.740284,-0.282754
29.745281,-0.129068
29.750278,0.008539
29.755276,0.322273
29.760273,0.017407
29.765270,0.450198
29.770267,0.224739
29.775265,0.177452
29.780262,-0.413827
29.785259,0.164569
29.790257,0.207421
29.795254,-0.159073
29.800251,-0.052418
29.805248,0.137898
29.810246,0.940937
29.815243,-0.470001
29.820240,-0.172194
29.825237,-0.144172
29.830235,0.648608
29.835232,-0.157236
29.840229,1.432835
29.845226,0.009406
29.850224,-0.473028
29.855221,0.478030
29.860218,0.096202
29.865215,0.496652
29.870213,-0.605405
29.875210,0.371229
29.880207,0.888340
29.885204,0.457941
29.890202,0.624986
29.895199,-0.050500
29.900196,-0.816243
29.905193,0.659959
29.910191,-0.036892
29.915188,0.138846
29.920185,0.256546
29.925182,-0.214095
29.930180,1.004121
29.935177,-0.150294
29.940174,-0.437764
29.945171,0.010476
29.950169,0.083345
29.955166,-0.076420
29.960163,-0.029897
29.965160,-0.275863
29.970158,0.359410
29.975155,-0.557808
29.980152,0.466015
29.985149,0.013034
29.990147,0.078198
29.995144,-0.637850
30.000141,0.196408
30.005138,-0.229742
30.010136,-0.158255
30.015133,0.064520
30.020130,-0.180643
30.025127,-0.438539
30.030125,0.164443
30.035122,-0.545029
30.040119,-0.105154
30.045116,0.588482
30.050114,-0.378616
30.055111,0.154740
30.060108,0.415847
30.065105,0.020604
30.070103,0.712462
30.075100,0.656807
30.080097,0.450613
30.085094,0.451184
30.090092,0.440011
30.095089,-0.143258
30.100086,-1.033123
30.105083,-0.202828
30.110081,-0.048285
30.115078,-0.396340
30.120075,-0.133981
30.125072,0.545433
30.130070,0.860748
30.135067,-0.580053
30.140064,-0.210239
30.145061,0.724983
30.150059,-0.585950
30.155056,-0.563889
30.160053,0.755381
30.165051,0.198903
30.170048,0.212304
30.175045,0.206997
30.180042,0.186925
30.185040,-1.073396
30.190037,-0.288995
30.195034,-0.461461
30.200031,0.424255
30.205029,0.586121
30.210026,-0.605768
30.215023,0.528188
30.220020,0.395727
30.225018,0.175716
30.230015,0.169005
30.235012,0.584239
30.240009,-0.034660
30.245007,0.783653
30.250004,0.946119
30.255001,-0.252973
30.259998,-0.010913
30.264996,0.232205
30.269993,0.612751
30.274990,0.761020
30.279987,0.501367
30.284985,0.436268
30.289982,0.412758
30.294979,0.249911
30.299976,-0.096349
30.304974,0.295834
30.309971,0.487355
30.314968,0.361463
30.319965,-0.407373
30.324963,0.908673
30.329960,-0.684808
30.334957,0.219439
30.339954,-0.114689
30.344952,-0.351831
30.349949,0.599445
30.354946,-0.542773
30.359943,-0.617256
30.364941,0.340103
30.369938,0.213041
30.374935,0.120671
30.379932,0.946029
30.384930,0.059171
30.389927,0.648850
30.394924,-0.836111
30.399921,-0.265802
30.404919,0.190513
30.409916,-0.596658
30.414913,0.007076
30.419910,0.273584
30.424908,0.266518
30.429905,0.009475
30.434902,0.095366
30.439899,-0.949804
30.444897,-0.786853
30.449894,-0.085601
30.454891,-0.019243
30.459888,0.075982
30.464886,-0.672252
30.469883,-0.571275
30.474880,-0.382184
30.479877,0.225557
30.484875,0.275890
30.489872,-0.272480
30.494869,0.139087
30.499866,-0.113871
30.504864,-0.276574
30.509861,0.012064
30.514858,0.010012
30.519855,0.556766
30.524853,0.851726
30.529850,-0.006419
30.534847,0.492215
30.539845,-0.854315
30.544842,0.417134
30.549839,0.222776
30.554836,-0.540182
30.559834,-0.885475
30.564831,-0.080971
30.569828,0.350417
30.574825,0.531969
30.579823,-0.675923
30.584820,1.227671
30.589817,-0.187170
30.594814,0.490532
30.599812,-0.325957
30.604809,0.575216
30.609806,-0.162933
30.614803,0.417060
30.619801,0.110845
30.624798,0.038840
30.629795,-0.532497
30.634792,-1.041833
30.639790,0.320957
30.644787,-0.317981
30.649784,-0.174989
30.654781,0.155504
30.659779,0.189229
30.664776,0.393280
30.669773,0.868213
30.674770,0.210657
30.679768,-0.295832
30.684765,0.062511
30.689762,0.306927
30.694759,-0.412128
30.699757,-0.457729
30.704754,0.025244
30.709751,0.089758
30.714748,-1.167400
30.719746,-0.028686
30.724743,-0.393626
30.729740,0.475550
30.734737,0.046625
30.739735,0.485493
30.744732,0.153636
30.749729,-0.354314
30.754726,0.006090
30.759724,0.219643
30.764721,1.002283
30.769718,0.672124
30.774715,-0.109945
30.779713,-0.051100
30.784710,0.328478
30.789707,-0.015991
30.794704,0.205601
30.799702,-0.414417
30.804699,-0.251513
30.809696,0.163850
30.814693,0.757207
30.819691,0.661565
30.824688,-0.089964
30.829685,-0.361744
30.834682,0.001211
30.839680,0.289652
30.844677,-0.359844
30.849674,0.322032
30.854671,-0.312044
30.859669,-0.750559
30.864666,-0.389407
30.869663,0.490168
30.874660,-0.880732
30.879658,-0.423296
30.884655,-0.039779
30.889652,0.172452
30.894650,0.348684
30.899647,-1.236139
30.904644,0.585351
30.909641,0.978157
30.914639,0.588368
30.919636,-0.123947
30.924633,-0.181511
30.929630,0.512999
30.934628,-0.255036
30.939625,0.169972
30.944622,0.122541
30.949619,-0.537663
30.954617,-0.287979
30.959614,0.150241
30.964611,0.473767
30.969608,0.093965
30.974606,1.416170
30.979603,0.805709
30.984600,0.464086
30.989597,-0.180581
30.994595,0.663633
30.999592,-0.190361
31.004589,0.544102
31.009586,0.988475
31.014584,-0.487065
31.019581,-1.032940
31.024578,0.448633
31.029575,1.032582
31.034573,-0.167517
31.039570,-0.106454
31.044567,-0.765246
31.049564,0.515359
31.054562,-0.921850
31.059559,-0.076054
31.064556,0.276578
31.069553,-0.366020
31.074551,0.174453
31.079548,-0.774279
31.084545,0.085135
31.089542,0.781887
31.094540,-0.331240
31.099537,0.653283
31.104534,0.008608
31.109531,0.010415
31.114529,0.390308
31.119526,0.265962
31.124523,0.056873
31.129520,0.500347
31.134518,-0.036681
31.139515,0.398885
31.144512,0.182431
31.149509,-0.252109
31.154507,-0.074373
31.159504,-0.127731
31.164501,-0.774859
31.169498,0.320690
31.174496,0.747728
31.179493,-0.416649
31.184490,0.020200
31.189487,0.714904
31.194485,0.547004
31.199482,0.372265
31.204479,0.402036
31.209476,0.818765
31.214474,0.204571
31.219471,-0.243399
31.224468,0.039190
31.229465,0.367855
31.234463,0.049287
31.239460,-0.209416
31.244457,-0.171978
31.249454,0.261921
31.254452,0.527571
31.259449,0.303883
31.264446,-0.712166
31.269444,-0.671620
31.274441,0.217051
31.279438,1.056128
31.284435,0.066762
31.289433,-0.588855
31.294430,0.545159
31.299427,-0.537759
31.304424,0.379653
31.309422,-0.383655
31.314419,0.039694
31.319416,0.224313
31.324413,0.144238
31.329411,-0.213540
31.334408,-0.346477
31.339405,0.630364
31.344402,0.041853
31.349400,-0.575504
31.354397,-0.279250
31.359394,-0.586582
31.364391,0.061495
31.369389,0.003777
31.374386,-0.768711
31.379383,-0.523661
31.384380,0.497707
31.389378,1.309014
31.394375,0.343831
31.399372,-0.840196
31.404369,0.219541
31.409367,-0.123646
31.414364,0.048095
31.419361,0.285552
31.424358,-0.445575
31.429356,0.382051
31.434353,0.730280
31.439350,0.205692
31.444347,0.544735
31.449345,-0.023161
31.454342,-0.264792
31.459339,-0.591705
31.464336,1.031220
31.469334,-0.472485
31.474331,0.238048
31.479328,-0.695165
31.484325,0.207282
31.489323,-0.794143
31.494320,-0.587073
31.499317,0.197980
31.504314,-0.039729
31.509312,-0.012601
31.514309,-0.981509
31.519306,-0.420911
31.524303,0.440227
31.529301,1.489498
31.534298,-0.213358
31.539295,-0.270296
31.544292,-0.631322
31.549290,-0.343669
31.554287,-0.036052
31.559284,-0.365820
31.564281,-0.838729
31.569279,-0.410653
31.574276,0.857240
31.579273,0.598942
31.584270,-0.085003
31.589268,-0.440845
31.594265,0.626581
31.599262,-0.232556
31.604259,-0.182850
31.609257,-0.145712
31.614254,0.508480
31.619251,0.055052
31.624249,0.335249
31.629246,0.237295
31.634243,0.014392
31.639240,-0.168593
31.644238,-0.039373
31.649235,0.109968
31.654232,-0.126361
31.659229,-0.063408
31.664227,0.634798
31.669224,-0.171341
31.674221,0.115197
31.679218,-0.120184
31.684216,-0.741424
31.689213,0.290771
31.694210,-0.036846
31.699207,0.110623
31.704205,-0.126006
31.709202,-0.525957
31.714199,-0.345529
31.719196,0.815951
31.724194,-0.421279
31.729191,-0.093054
31.734188,-0.262967
31.739185,0.824524
31.744183,-0.421585
31.749180,0.536104
31.754177,0.155258
31.759174,0.517662
31.764172,0.089231
31.769169,-0.264485
31.774166,-0.238242
31.779163,0.202975
31.784161,0.004081
31.789158,-0.247611
31.794155,0.908346
31.799152,-0.449076
31.804150,1.019661
31.809147,-0.444577
31.814144,0.364084
31.819141,0.431911
31.824139,-0.238368
31.829136,1.003774
31.834133,0.714434
31.839130,0.031379
31.844128,0.316408
31.849125,0.092634
31.854122,-0.194844
31.859119,-0.154106
31.864117,0.035341
31.869114,-0.762207
31.874111,0.335073
31.879108,0.279149
31.884106,-0.196705
31.889103,0.503778
31.894100,-0.480077
31.899097,-1.469811
31.904095,-1.090735
31.909092,0.135109
31.914089,0.301600
31.919086,0.082794
31.924084,0.219270
31.929081,0.463076
31.934078,-0.021697
31.939075,-0.199808
31.944073,-0.073449
31.949070,-0.208230
31.954067,0.254469
31.959064,-0.902833
31.964062,0.139569
31.969059,-0.305830
31.974056,0.095512
31.979053,-0.058009
31.984051,0.953474
31.989048,0.126709
31.994045,0.080327
31.999043,0.136828
32.004040,-0.185192
32.009037,-0.078851
32.014034,-0.555760
32.019032,-0.276165
32.024029,-0.256380
32.029026,-0.227198
32.034023,-0.707890
32.039021,0.291965
32.044018,0.113016
32.049015,-0.313327
32.054012,-0.365580
32.059010,-0.047296
32.064007,0.415483
32.069004,0.132698
32.074001,0.391552
32.078999,0.024669
32.083996,0.734931
32.088993,0.874562
32.093990,0.559849
32.098988,-0.086178
32.103985,0.698946
32.108982,-0.721880
32.113979,0.738837
32.118977,0.580820
32.123974,0.134374
32.128971,0.572472
32.133968,-0.579537
32.138966,0.033112
32.143963,0.176447
32.148960,0.082005
32.153957,-0.767834
32.158955,-0.496716
32.163952,-0.600579
32.168949,-0.559074
32.173946,-0.190774
32.178944,0.146277
32.183941,-0.427843
32.188938,-1.266374
32.193935,-0.891799
32.198933,-0.760491
32.203930,0.083081
32.208927,0.424764
32.213924,-0.112446
32.218922,0.345946
32.223919,0.361954
32.228916,-0.142596
32.233913,0.523820
32.238911,0.101640
32.243908,0.899878
32.248905,0.658971
32.253902,0.582831
32.258900,0.143739
32.263897,0.639059
32.268894,-0.322874
32.273891,0.112603
32.278889,-0.026388
32.283886,-0.396009
32.288883,0.401722
32.293880,-0.367404
32.298878,0.012449
32.303875,0.090085
32.308872,0.219312
32.313869,-0.838771
32.318867,0.447019
32.323864,-0.734582
32.328861,0.562672
32.333858,-0.064801
32.338856,0.015306
32.343853,0.249045
32.348850,-0.119041
32.353848,-0.294594
32.358845,1.320908
32.363842,0.370589
32.368839,0.819273
32.373837,-0.526839
32.378834,0.302707
32.383831,0.483285
32.388828,-0.331642
32.393826,-0.965881
32.398823,0.166733
32.403820,0.228072
32.408817,-1.048232
32.413815,-0.040252
32.418812,0.521250
32.423809,0.174689
32.428806,-0.191588
32.433804,0.193615
32.438801,-0.093192
32.443798,0.220487
32.448795,0.127110
32.453793,-0.225867
32.458790,-0.573580
32.463787,0.097976
32.468784,0.138676
32.473782,-0.046768
32.478779,-0.077167
32.483776,0.047296
32.488773,0.251835
32.493771,0.722698
32.498768,0.341589
32.503765,-0.631199
32.508762,-0.095797
32.513760,-0.291221
32.518757,0.742049
32.523754,0.432393
32.528751,-0.220321
32.533749,-0.250597
32.538746,0.419185
32.543743,-0.452994
32.548740,-0.881949
32.553738,-0.910492
32.558735,0.080700
32.563732,-0.087058
32.568729,-0.052154
32.573727,-0.187314
32.578724,0.064436
32.583721,-0.636661
32.588718,-0.254080
32.593716,-0.298978
32.598713,-0.857318
32.603710,0.682590
32.608707,-0.273436
32.613705,-0.073137
32.618702,0.815840
32.623699,-0.043523
32.628696,0.241744
32.633694,-0.657749
32.638691,-0.026164
32.643688,0.235466
32.648685,0.219831
32.653683,0.542624
32.658680,-0.120821
32.663677,0.996952
32.668674,0.335071
32.673672,-0.169616
32.678669,-0.706906
32.683666,-0.295305
32.688663,-0.153781
32.693661,0.522861
32.698658,0.937138
32.703655,0.019108
32.708652,0.138885
32.713650,-0.167116
32.718647,0.094103
32.723644,0.102654
32.728642,-0.603315
32.733639,-0.190156
32.738636,0.560358
32.743633,-0.936798
32.748631,-0.813536
32.753628,0.573796
32.758625,0.634311
32.763622,-0.073086
32.768620,0.119151
32.773617,-0.247356
32.778614,-0.623695
32.783611,0.269644
32.788609,0.103666
32.793606,0.493757
32.798603,-0.252276
32.803600,0.211406
32.808598,0.387598
32.813595,-0.013451
32.818592,-0.039397
32.823589,0.382540
32.828587,0.021466
32.833584,-0.427377
32.838581,0.156601
32.843578,-1.007877
32.848576,0.120173
32.853573,-0.578866
32.858570,1.122524
32.863567,-0.051773
32.868565,0.910093
32.873562,-0.216621
32.878559,0.741021
32.883556,1.130806
32.888554,0.555766
32.893551,0.178727
32.898548,0.773223
32.903545,-0.423183
32.908543,-0.168596
32.913540,0.417142
32.918537,0.697554
32.923534,0.245097
32.928532,0.108249
32.933529,-0.244905
32.938526,0.194981
32.943523,0.361506
32.948521,0.959404
32.953518,-1.567853
32.958515,-0.676757
32.963512,0.105778
32.968510,-0.243039
32.973507,0.255398
32.978504,-0.111575
32.983501,-0.003560
32.988499,-0.096896
32.993496,-0.304312
32.998493,-0.461054
33.003490,0.376000
33.008488,0.087097
33.013485,-0.590835
33.018482,-0.031387
33.023479,-0.830873
33.028477,-0.794146
33.033474,-0.473894
33.038471,1.300227
33.043468,-0.641514
33.048466,0.000777
33.053463,-0.100862
33.058460,-0.212517
33.063457,-0.173984
33.068455,-0.949876
33.073452,0.149621
33.078449,-0.447962
33.083447,0.374156
33.088444,-0.640000
33.093441,0.266827
33.098438,0.040890
33.103436,0.047958
33.108433,-0.377743
33.113430,0.214116
33.118427,0.166334
33.123425,-1.321556
33.128422,-0.042952
33.133419,-0.359690
33.138416,0.331288
33.143414,-0.053348
33.148411,-0.365212
33.153408,0.588361
33.158405,0.826108
33.163403,-1.078281
33.168400,0.077402
33.173397,-0.361981
33.178394,0.485569
33.183392,-0.410923
33.188389,0.639497
33.193386,0.041729
33.198383,0.805065
33.203381,0.194014
33.208378,-0.492683
33.213375,-0.363622
33.218372,-0.334578
33.223370,0.232915
33.228367,0.677561
33.233364,0.119708
33.238361,-0.128788
33.243359,0.589135
33.248356,-0.202039
33.253353,-0.250772
33.258350,-0.053294
33.263348,0.048919
33.268345,0.575748
33.273342,-0.043978
33.278339,0.265525
33.283337,-0.044048
33.288334,0.431167
33.293331,-0.480308
33.298328,-0.817636
33.303326,0.508266
33.308323,-0.545033
33.313320,-0.217231
33.318317,0.681078
33.323315,0.119924
33.328312,0.364358
33.333309,0.694485
33.338306,-0.137484
33.343304,0.303660
33.348301,-0.377251
33.353298,-0.423341
33.358295,0.576157
33.363293,-0.106807
33.368290,-0.461681
33.373287,0.167565
33.378284,0.646920
33.383282,-0.279938
33.388279,-0.664207
33.393276,0.406422
33.398273,-0.567667
33.403271,0.614136
33.408268,-0.297013
33.413265,0.319512
33.418262,0.498114
33.423260,-0.491747
33.428257,-0.188315
33.433254,-0.044616
33.438251,0.820204
33.443249,-0.448166
33.448246,-0.257765
33.453243,-0.423798
33.458241,-0.233420
33.463238,0.387474
33.468235,0.475917
33.473232,0.061673
33.478230,-0.842483
33.483227,-0.349971
33.488224,0.698668
33.493221,0.343170
33.498219,-0.000243
33.503216,-0.427905
33.508213,0.266813
33.513210,0.504148
33.518208,0.822158
33.523205,-0.204626
33.528202,0.878665
33.533199,0.570932
33.538197,1.020453
33.543194,-0.422533
33.548191,0.010066
33.553188,0.217515
33.558186,0.927984
33.563183,0.472198
33.568180,0.419163
33.573177,-0.119600
33.578175,-0.038249
33.583172,-0.899183
33.588169,-0.266378
33.593166,-0.456216
33.598164,-0.301462
33.603161,0.363508
33.608158,0.354937
33.613155,-0.733325
33.618153,-0.487554
33.623150,0.539790
33.628147,-0.218993
33.633144,0.034599
33.638142,-0.564278
33.643139,0.761593
33.648136,0.254787
33.653133,-0.178158
33.658131,-0.071206
33.663128,0.111387
33.668125,-0.648247
33.673122,0.477277
33.678120,0.188815
33.683117,0.020357
33.688114,-0.440701
33.693111,1.569604
33.698109,-1.686401
33.703106,0.252860
33.708103,-0.176549
33.713100,-0.180191
33.718098,0.247348
33.723095,0.384247
33.728092,0.185690
33.733089,-0.065794
33.738087,0.279650
33.743084,-0.193086
33.748081,-0.860604
33.753078,0.068424
33.758076,0.377417
33.763073,0.013805
33.768070,0.084870
33.773067,0.089889
33.778065,0.090042
33.783062,0.055304
33.788059,-0.430412
33.793056,0.079271
33.798054,-0.141930
33.803051,-0.148411
33.808048,-0.657555
33.813046,0.780108
33.818043,0.150162
33.823040,0.232692
33.828037,-0.947661
33.833035,0.152828
33.838032,-0.912464
33.843029,-0.055076
33.848026,0.559296
33.853024,-0.689705
33.858021,0.646285
33.863018,0.928902
33.868015,-0.100621
33.873013,0.666016
33.878010,-0.505254
33.883007,0.270580
33.888004,0.154393
33.893002,-0.728743
33.897999,0.093045
33.902996,-0.609806
33.907993,-0.953973
33.912991,0.006601
33.917988,-0.728319
33.922985,1.522095
33.927982,-0.422909
33.932980,-0.635196
33.937977,0.390352
33.942974,0.104869
33.947971,-0.002070
33.952969,-0.509388
33.957966,-0.252837
33.962963,0.843044
33.967960,-0.149361
33.972958,-0.155691
33.977955,0.206810
33.982952,-0.229849
33.987949,-0.327893
33.992947,-0.650476
33.997944,-0.070705
34.002941,0.157480
34.007938,0.178933
34.012936,0.567728
34.017933,-0.372762
34.022930,-1.467929
34.027927,0.554556
34.032925,0.063704
34.037922,-0.588362
34.042919,1.152907
34.047916,0.081637
34.052914,-0.098843
34.057911,0.329051
34.062908,-0.021509
34.067905,-0.327860
34.072903,-0.252398
34.077900,-0.554385
34.082897,0.361849
34.087894,0.134546
34.092892,-0.276172
34.097889,-0.679230
34.102886,-0.249334
34.107883,0.354663
34.112881,0.333714
34.117878,-0.471841
34.122875,-0.691284
34.127872,-0.108155
34.132870,0.128933
34.137867,-0.064169
34.142864,-0.360145
34.147861,-0.065779
34.152859,-0.440042
34.157856,-0.650221
34.162853,-0.148139
34.167850,1.044052
34.172848,0.134343
34.177845,0.391366
34.182842,0.458795
34.187840,0.294190
34.192837,0.718853
34.197834,-0.141017
34.202831,-0.131690
34.207829,0.293496
34.212826,0.463042
34.217823,1.065154
34.222820,-0.594074
34.227818,-0.001778
34.232815,-0.161627
34.237812,0.540761
34.242809,-0.858802
34.247807,1.066062
34.252804,-0.123181
34.257801,-0.677778
34.262798,-0.347998
34.267796,-0.836160
34.272793,-0.145658
34.277790,-0.533324
34.282787,0.221848
34.287785,-0.477768
34.292782,0.074320
34.297779,-0.458907
34.302776,0.691578
34.307774,-0.242620
34.312771,0.894357
34.317768,-0.146774
34.322765,0.412714
34.327763,-0.743714
34.332760,-0.285591
34.337757,0.156958
34.342754,0.518725
34.347752,-0.402109
34.352749,-0.776700
34.357746,-0.967035
34.362743,0.537139
34.367741,0.297552
34.372738,-0.225094
34.377735,-0.668181
34.382732,-0.679011
34.387730,0.399869
34.392727,-0.564970
34.397724,0.292105
34.402721,0.218430
34.407719,-1.171544
34.412716,0.667155
34.417713,0.058146
34.422710,0.488472
34.427708,-0.508572
34.432705,0.027457
34.437702,0.462775
34.442699,-0.004503
34.447697,-1.635996
34.452694,0.211348
34.457691,-0.169003
34.462688,0.308179
34.467686,0.431576
34.472683,0.493420
34.477680,-0.579300
34.482677,0.463306
34.487675,0.201458
34.492672,0.270368
34.497669,0.026445
34.502666,-0.404782
34.507664,0.721623
34.512661,0.233473
34.517658,-0.713729
34.522655,0.417770
34.527653,-0.478119
34.532650,0.089571
34.537647,0.361897
34.542645,-0.612624
34.547642,-0.852563
34.552639,0.437047
34.557636,0.004821
34.562634,0.404986
34.567631,-0.674274
34.572628,-0.241892
34.577625,0.217217
34.582623,0.197850
34.587620,-0.540302
34.592617,-0.484970
34.597614,-0.345806
34.602612,0.652998
34.607609,-0.312862
34.612606,-0.175456
34.617603,-0.161089
34.622601,0.146659
34.627598,-0.096087
34.632595,0.083165
34.637592,-0.631466
34.642590,0.026367
34.647587,-0.260357
34.652584,0.628208
34.657581,-0.393758
34.662579,0.374095
34.667576,-0.145755
34.672573,0.349935
34.677570,-0.623081
34.682568,0.245737
34.687565,-0.757032
34.692562,-0.172821
34.697559,0.338458
34.702557,-0.564535
34.707554,-0.058208
34.712551,-0.147145
34.717548,0.172219
34.722546,0.066070
34.727543,0.802447
34.732540,0.561887
34.737537,-0.451850
34.742535,-0.428924
34.747532,0.270885
34.752529,0.213430
34.757526,-0.265978
34.762524,-0.037115
34.767521,-0.285290
34.772518,1.048649
34.777515,-0.347600
34.782513,-0.225041
34.787510,-0.078310
34.792507,-0.234882
34.797504,0.019838
34.802502,0.796529
34.807499,-0.183194
34.812496,-0.121739
34.817493,0.991947
34.822491,-0.847482
34.827488,0.355301
34.832485,0.755679
34.837482,0.600879
34.842480,-0.213023
34.847477,-0.421587
34.852474,0.951615
34.857471,-0.269846
34.862469,-0.094239
34.867466,-0.369275
34.872463,-0.292934
34.877460,-0.256479
34.882458,-0.378551
34.887455,-0.394959
34.892452,0.484205
34.897449,0.309519
34.902447,0.586929
34.907444,-0.021949
34.912441,0.047395
34.917439,-0.594991
34.922436,1.197727
34.927433,0.276764
34.932430,0.669389
34.937428,0.658223
34.942425,-0.168009
34.947422,0.924623
34.952419,-0.641583
34.957417,0.369841
34.962414,0.003811
34.967411,-0.128036
34.972408,-0.099983
34.977406,-0.132219
34.982403,0.091510
34.987400,0.325337
34.992397,0.512092
34.997395,-0.381074
35.002392,-0.892433
35.007389,-0.124671
35.012386,-0.572797
35.017384,-0.303893
35.022381,-0.376434
35.027378,0.869657
35.032375,0.068541
35.037373,-0.770116
35.042370,0.377922
35.047367,-0.497944
35.052364,0.226628
35.057362,0.494368
35.062359,0.264781
35.067356,-0.115458
35.072353,-1.217833
35.077351,-0.814683
35.082348,-0.040430
35.087345,-0.232517
35.092342,0.420875
35.097340,-0.343734
35.102337,0.867709
35.107334,-0.753058
35.112331,0.788261
35.117329,1.415028
35.122326,0.080727
35.127323,0.059043
35.132320,-0.008292
35.137318,0.830713
35.142315,-0.016745
