time, Quad.Pos.Z, Quad.Est.Z, Quad.Vel.Z, Quad.Est.VZ
4.964823,-1.000417,-1.000000,-0.008359,0.000000
4.969822,-1.000459,-1.000000,-0.008280,0.000000
4.974822,-1.000500,-1.000000,-0.008137,0.000000
4.979822,-1.000538,-1.000000,-0.007532,0.000000
4.984821,-1.000575,-1.000000,-0.007117,0.000000
4.989821,-1.000610,-1.000000,-0.007074,0.000000
4.994821,-1.000645,-1.000000,-0.007058,0.000000
4.999820,-1.000680,-1.000000,-0.006904,0.000000
5.004820,-1.000714,-1.000000,-0.006745,0.000000
5.009820,-1.000749,-1.000000,-0.007138,0.000000
5.014819,-1.000787,-1.000000,-0.008121,0.000000
5.019819,-1.000830,-1.000000,-0.008829,0.000000
5.024818,-1.000877,-1.000000,-0.009710,0.000000
5.029818,-1.000928,-1.000000,-0.010675,0.000000
5.034818,-1.000985,-1.000000,-0.011640,0.000000
5.039817,-1.001045,-1.000000,-0.012288,0.000000
5.044817,-1.001108,-1.000000,-0.012684,0.000000
5.049817,-1.001173,-1.000000,-0.013296,0.000000
5.054816,-1.001241,-1.000000,-0.013852,0.000000
5.059816,-1.001313,-1.000000,-0.014676,0.000000
5.064816,-1.001388,-1.000000,-0.015070,0.000000
5.069815,-1.001465,-1.000000,-0.015684,0.000000
5.074815,-1.001545,-1.000000,-0.016302,0.000000
5.079814,-1.001627,-1.000000,-0.016318,0.000000
5.084814,-1.001708,-1.000000,-0.016053,0.000000
5.089814,-1.001787,-1.000000,-0.015729,0.000000
5.094813,-1.001865,-1.000000,-0.015577,0.000000
5.099813,-1.001942,-1.000000,-0.015219,0.000000
5.104813,-1.002015,-1.000000,-0.014213,0.000000
5.109812,-1.002083,-1.000000,-0.013132,0.000000
5.114812,-1.002146,-1.000000,-0.012314,0.000000
5.119812,-1.002206,-1.000000,-0.011733,0.000000
5.124811,-1.002262,-1.000000,-0.010841,0.000000
5.129811,-1.002314,-1.000000,-0.009956,0.000000
5.134810,-1.002360,-1.000000,-0.008631,0.000000
5.139810,-1.002399,-1.000000,-0.007530,0.000000
5.144810,-1.002434,-1.000000,-0.006624,0.000000
5.149809,-1.002464,-1.000000,-0.005304,0.000000
5.154809,-1.002486,-1.000000,-0.004084,0.000000
5.159809,-1.002504,-1.000000,-0.003143,0.000000
5.164808,-1.002516,-1.000000,-0.002047,0.000000
5.169808,-1.002523,-1.000000,-0.000861,0.000000
5.174808,-1.002523,-1.000000,0.000771,0.000000
5.179807,-1.002513,-1.000000,0.002533,0.000000
5.184807,-1.002496,-1.000000,0.003971,0.000000
5.189806,-1.002471,-1.000000,0.005757,0.000000
5.194806,-1.002438,-1.000000,0.007071,0.000000
5.199806,-1.002401,-1.000000,0.007779,0.000000
5.204805,-1.002361,-1.000000,0.008160,0.000000
5.209805,-1.002320,-1.000000,0.008132,0.000000
5.214805,-1.002280,-1.000000,0.008165,0.000000
5.219804,-1.002238,-1.000000,0.008255,0.000000
5.224804,-1.002196,-1.000000,0.008707,0.000000
5.229804,-1.002151,-1.000000,0.009123,0.000000
5.234803,-1.002104,-1.000000,0.009161,0.000000
5.239803,-1.002060,-1.000000,0.008684,0.000000
5.244802,-1.002017,-1.000000,0.008616,0.000000
5.249802,-1.001973,-1.000000,0.008777,0.000000
5.254802,-1.001929,-1.000000,0.008733,0.000000
5.259801,-1.001886,-1.000000,0.008684,0.000000
5.264801,-1.001842,-1.000000,0.008868,0.000000
5.269801,-1.001796,-1.000000,0.009314,0.000000
5.274800,-1.001748,-1.000000,0.010092,0.000000
5.279800,-1.001694,-1.000000,0.011080,0.000000
5.284800,-1.001637,-1.000000,0.011729,0.000000
5.289799,-1.001577,-1.000000,0.012119,0.000000
5.294799,-1.001516,-1.000000,0.012533,0.000000
5.299798,-1.001451,-1.000000,0.013063,0.000000
5.304798,-1.001384,-1.000000,0.013575,0.000000
5.309798,-1.001315,-1.000000,0.014240,0.000000
5.314797,-1.001242,-1.000000,0.014844,0.000000
5.319797,-1.001166,-1.000000,0.015070,0.000000
5.324797,-1.001091,-1.000000,0.015151,0.000000
5.329796,-1.001015,-1.000000,0.015223,0.000000
5.334796,-1.000940,-1.000000,0.014880,0.000000
5.339796,-1.000867,-1.000000,0.014207,0.000000
5.344795,-1.000798,-1.000000,0.013615,0.000000
5.349795,-1.000733,-1.000000,0.012801,0.000000
5.354795,-1.000671,-1.000000,0.012043,0.000000
5.359794,-1.000613,-1.000000,0.011402,0.000000
5.364794,-1.000559,-1.000000,0.010333,0.000000
5.369793,-1.000511,-1.000000,0.008976,0.000000
5.374793,-1.000470,-1.000000,0.007600,0.000000
5.379793,-1.000436,-1.000000,0.006340,0.000000
5.384792,-1.000408,-1.000000,0.005062,0.000000
5.389792,-1.000386,-1.000000,0.004022,0.000000
5.394792,-1.000370,-1.000000,0.002919,0.000000
5.399791,-1.000357,-1.000000,0.002540,0.000000
5.404791,-1.000345,-1.000000,0.002277,0.000000
5.409791,-1.000334,-1.000000,0.002052,0.000000
5.414790,-1.000325,-1.000000,0.001642,0.000000
5.419790,-1.000318,-1.000000,0.001115,0.000000
5.424789,-1.000314,-1.000000,0.000363,0.000000
5.429789,-1.000316,-1.000000,-0.000593,0.000000
5.434789,-1.000321,-1.000000,-0.001364,0.000000
5.439788,-1.000331,-1.000000,-0.002618,0.000000
5.444788,-1.000347,-1.000000,-0.003480,0.000000
5.449788,-1.000366,-1.000000,-0.003810,0.000000
5.454787,-1.000387,-1.000000,-0.004477,0.000000
5.459787,-1.000411,-1.000000,-0.004988,0.000000
5.464787,-1.000437,-1.000000,-0.005380,0.000000
5.469786,-1.000464,-1.000000,-0.005591,0.000000
5.474786,-1.000493,-1.000000,-0.005873,0.000000
5.479785,-1.000522,-1.000000,-0.005722,0.000000
5.484785,-1.000551,-1.000000,-0.005607,0.000000
5.489785,-1.000578,-1.000000,-0.005462,0.000000
5.494784,-1.000605,-1.000000,-0.005498,0.000000
5.499784,-1.000633,-1.000000,-0.005654,0.000000
5.504784,-1.000662,-1.000000,-0.005888,0.000000
5.509783,-1.000692,-1.000000,-0.006040,0.000000
5.514783,-1.000723,-1.000000,-0.006288,0.000000
5.519783,-1.000755,-1.000000,-0.006379,0.000000
5.524782,-1.000787,-1.000000,-0.006555,0.000000
5.529782,-1.000819,-1.000000,-0.006194,0.000000
5.534781,-1.000849,-1.000000,-0.005729,0.000000
5.539781,-1.000876,-1.000000,-0.005303,0.000000
5.544781,-1.000900,-1.000000,-0.004499,0.000000
5.549780,-1.000921,-1.000000,-0.004105,0.000000
5.554780,-1.000940,-1.000000,-0.003547,0.000000
5.559780,-1.000955,-1.000000,-0.002518,0.000000
5.564779,-1.000965,-1.000000,-0.001730,0.000000
5.569779,-1.000972,-1.000000,-0.000998,0.000000
5.574779,-1.000973,-1.000000,0.000275,0.000000
5.579778,-1.000968,-1.000000,0.001534,0.000000
5.584778,-1.000955,-1.000000,0.003376,0.000000
5.589777,-1.000933,-1.000000,0.004895,0.000000
5.594777,-1.000906,-1.000000,0.005574,0.000000
5.599777,-1.000877,-1.000000,0.006085,0.000000
5.604776,-1.000845,-1.000000,0.006557,0.000000
5.609776,-1.000812,-1.000000,0.006657,0.000000
5.614776,-1.000779,-1.000000,0.006523,0.000000
5.619775,-1.000747,-1.000000,0.006205,0.000000
5.624775,-1.000719,-1.000000,0.005424,0.000000
5.629775,-1.000694,-1.000000,0.004759,0.000000
5.634774,-1.000670,-1.000000,0.004633,0.000000
5.639774,-1.000648,-1.000000,0.004215,0.000000
5.644773,-1.000630,-1.000000,0.003496,0.000000
5.649773,-1.000614,-1.000000,0.003052,0.000000
5.654773,-1.000600,-1.000000,0.002469,0.000000
5.659772,-1.000590,-1.000000,0.001846,0.000000
5.664772,-1.000580,-1.000000,0.001848,0.000000
5.669772,-1.000571,-1.000000,0.001867,0.000000
5.674771,-1.000562,-1.000000,0.001792,0.000000
5.679771,-1.000552,-1.000000,0.002089,0.000000
5.684771,-1.000542,-1.000000,0.001846,0.000000
5.689770,-1.000534,-1.000000,0.001815,0.000000
5.694770,-1.000523,-1.000000,0.002336,0.000000
5.699769,-1.000509,-1.000000,0.002976,0.000000
5.704769,-1.000493,-1.000000,0.003295,0.000000
5.709769,-1.000476,-1.000000,0.003639,0.000000
5.714768,-1.000457,-1.000000,0.003812,0.000000
5.719768,-1.000437,-1.000000,0.003887,0.000000
5.724768,-1.000418,-1.000000,0.003487,0.000000
5.729767,-1.000403,-1.000000,0.003004,0.000000
5.734767,-1.000389,-1.000000,0.002505,0.000000
5.739767,-1.000378,-1.000000,0.002258,0.000000
5.744766,-1.000365,-1.000000,0.002795,0.000000
5.749766,-1.000350,-1.000000,0.002836,0.000000
5.754766,-1.000336,-1.000000,0.002859,0.000000
5.759765,-1.000321,-1.000000,0.002888,0.000000
5.764765,-1.000309,-1.000000,0.002258,0.000000
5.769764,-1.000299,-1.000000,0.001665,0.000000
5.774764,-1.000293,-1.000000,0.000926,0.000000
5.779764,-1.000290,-1.000000,0.000322,0.000000
5.784763,-1.000289,-1.000000,0.000052,0.000000
5.789763,-1.000289,-1.000000,0.000210,0.000000
5.794763,-1.000288,-1.000000,0.000169,0.000000
5.799762,-1.000287,-1.000000,0.000225,0.000000
5.804762,-1.000285,-1.000000,0.000433,0.000000
5.809762,-1.000283,-1.000000,0.000403,0.000000
5.814761,-1.000280,-1.000000,0.000738,0.000000
5.819761,-1.000273,-1.000000,0.001775,0.000000
5.824760,-1.000262,-1.000000,0.002658,0.000000
5.829760,-1.000246,-1.000000,0.003484,0.000000
5.834760,-1.000227,-1.000000,0.003896,0.000000
5.839759,-1.000207,-1.000000,0.004014,0.000000
5.844759,-1.000187,-1.000000,0.003979,0.000000
5.849759,-1.000168,-1.000000,0.003627,0.000000
5.854758,-1.000150,-1.000000,0.003567,0.000000
5.859758,-1.000132,-1.000000,0.003677,0.000000
5.864758,-1.000113,-1.000000,0.003805,0.000000
5.869757,-1.000094,-1.000000,0.003808,0.000000
5.874757,-1.000075,-1.000000,0.004009,0.000000
5.879756,-1.000055,-1.000000,0.003651,0.000000
5.884756,-1.000039,-1.000000,0.003010,0.000000
5.889756,-1.000025,-1.000000,0.002740,0.000000
5.894755,-1.000012,-1.000000,0.002402,0.000000
5.899755,-1.000002,-1.000000,0.001656,0.000000
5.904755,-0.999995,-1.000000,0.001125,0.000000
5.909754,-0.999990,-1.000000,0.000833,0.000000
5.914754,-0.999988,-1.000000,0.000245,0.000000
5.919754,-0.999987,-1.000000,0.000151,0.000000
5.924753,-0.999987,-1.000000,-0.000122,0.000000
5.929753,-0.999989,-1.000000,-0.000637,0.000000
5.934752,-0.999995,-1.000000,-0.001312,0.000000
5.939752,-1.000002,-1.000000,-0.001536,0.000000
5.944752,-1.000009,-1.000000,-0.001151,0.000000
5.949751,-1.000013,-1.000000,-0.000711,0.000000
5.954751,-1.000014,-1.000000,0.000128,0.000000
5.959751,-1.000012,-1.000000,0.000622,0.000000
5.964750,-1.000008,-1.000000,0.000813,0.000000
5.969750,-1.000005,-1.000000,0.000428,0.000000
5.974750,-1.000005,-1.000000,-0.000131,0.000000
5.979749,-1.000008,-1.000000,-0.000917,0.000000
5.984749,-1.000015,-1.000000,-0.001913,0.000000
5.989748,-1.000027,-1.000000,-0.002493,0.000000
5.994748,-1.000040,-1.000000,-0.002757,0.000000
5.999748,-1.000053,-1.000000,-0.002260,0.000000
6.004747,-1.000063,-1.000000,-0.002014,0.000000
6.009747,-1.000072,-1.000000,-0.001636,0.000000
6.014747,-1.000081,-1.000000,-0.001870,0.000000
6.019746,-1.000091,-1.000000,-0.002408,0.000000
6.024746,-1.000108,-1.000000,-0.003855,0.000000
6.029746,-1.000131,-1.000000,-0.005200,0.000000
6.034745,-1.000162,-1.000000,-0.006703,0.000000
6.039745,-1.000200,-1.000000,-0.008421,0.000000
6.044744,-1.000247,-1.000000,-0.009767,0.000000
6.049744,-1.000299,-1.000000,-0.010980,0.000000
6.054744,-1.000357,-1.000000,-0.011909,0.000000
6.059743,-1.000419,-1.000000,-0.012672,0.000000
6.064743,-1.000484,-1.000000,-0.013102,0.000000
6.069743,-1.000551,-1.000000,-0.013698,0.000000
6.074742,-1.000620,-1.000000,-0.013901,0.000000
6.079742,-1.000691,-1.000000,-0.014277,0.000000
6.084742,-1.000764,-1.000000,-0.014941,0.000000
6.089741,-1.000842,-1.000000,-0.016057,0.000000
6.094741,-1.000927,-1.000000,-0.017867,0.000000
6.099741,-1.001022,-1.000000,-0.019393,0.000000
6.104740,-1.001121,-1.000000,-0.019877,0.000000
6.109740,-1.001219,-1.000000,-0.019664,0.000000
6.114739,-1.001315,-1.000000,-0.018949,0.000000
6.119739,-1.001408,-1.000000,-0.018089,0.000000
6.124739,-1.001495,-1.000000,-0.016964,0.000000
6.129738,-1.001575,-1.000000,-0.015343,0.000000
6.134738,-1.001646,-1.000000,-0.013313,0.000000
6.139738,-1.001705,-1.000000,-0.010996,0.000000
6.144737,-1.001754,-1.000000,-0.008967,0.000000
6.149737,-1.001793,-1.000000,-0.007259,0.000000
6.154737,-1.001826,-1.000000,-0.005959,0.000000
6.159736,-1.001851,-1.000000,-0.004557,0.000000
6.164736,-1.001870,-1.000000,-0.003147,0.000000
6.169735,-1.001880,-1.000000,-0.001456,0.000000
6.174735,-1.001883,-1.000000,0.000138,0.000000
6.179735,-1.001877,-1.000000,0.001753,0.000000
6.184734,-1.001864,-1.000000,0.003113,0.000000
6.189734,-1.001845,-1.000000,0.004337,0.000000
6.194734,-1.001820,-1.000000,0.005465,0.000000
6.199733,-1.001788,-1.000000,0.006964,0.000000
6.204733,-1.001750,-1.000000,0.008272,0.000000
6.209733,-1.001705,-1.000000,0.009333,0.000000
6.214732,-1.001656,-1.000000,0.010215,0.000000
6.219732,-1.001603,-1.000000,0.010734,0.000000
6.224731,-1.001549,-1.000000,0.010891,0.000000
6.229731,-1.001495,-1.000000,0.010736,0.000000
6.234731,-1.001442,-1.000000,0.010267,0.000000
6.239730,-1.001391,-1.000000,0.010142,0.000000
6.244730,-1.001341,-1.000000,0.010003,0.000000
6.249730,-1.001290,-1.000000,0.010225,0.000000
6.254729,-1.001239,-1.000000,0.010216,0.000000
6.259729,-1.001189,-1.000000,0.010119,0.000000
6.264729,-1.001138,-1.000000,0.010018,0.000000
6.269728,-1.001087,-1.000000,0.010354,0.000000
6.274728,-1.001034,-1.000000,0.010746,0.000000
6.279727,-1.000979,-1.000000,0.011462,0.000000
6.284727,-1.000918,-1.000000,0.012582,0.000000
6.289727,-1.000852,-1.000000,0.013704,0.000000
6.294726,-1.000780,-1.000000,0.014762,0.000000
6.299726,-1.000704,-1.000000,0.015520,0.000000
6.304726,-1.000625,-1.000000,0.015745,0.000000
6.309725,-1.000546,-1.000000,0.016052,0.000000
6.314725,-1.000465,-1.000000,0.016184,0.000000
6.319725,-1.000383,-1.000000,0.016393,0.000000
6.324724,-1.000302,-1.000000,0.016057,0.000000
6.329724,-1.000224,-1.000000,0.015513,0.000000
6.334723,-1.000147,-1.000000,0.015268,0.000000
6.339723,-1.000071,-1.000000,0.015013,0.000000
6.344723,-0.999997,-1.000000,0.014819,0.000000
6.349722,-0.999923,-1.000000,0.014819,0.000000
6.354722,-0.999849,-1.000000,0.014664,0.000000
6.359722,-0.999775,-1.000000,0.014948,0.000000
6.364721,-0.999699,-1.000000,0.015385,0.000000
6.369721,-0.999621,-1.000000,0.015912,0.000000
6.374721,-0.999538,-1.000000,0.016916,0.000000
6.379720,-0.999451,-1.000000,0.017958,0.000000
6.384720,-0.999358,-1.000000,0.019025,0.000000
6.389719,-0.999261,-1.000000,0.019657,0.000000
6.394719,-0.999162,-1.000000,0.019769,0.000000
6.399719,-0.999063,-1.000000,0.019620,0.000000
6.404718,-0.998965,-1.000000,0.019781,0.000000
6.409718,-0.998865,-1.000000,0.019965,0.000000
6.414718,-0.998765,-1.000000,0.019908,0.000000
6.419717,-0.998666,-1.000000,0.019631,0.000000
6.424717,-0.998570,-1.000000,0.019163,0.000000
6.429717,-0.998475,-1.000000,0.018677,0.000000
6.434716,-0.998383,-1.000000,0.018294,0.000000
6.439716,-0.998292,-1.000000,0.018070,0.000000
6.444715,-0.998203,-1.000000,0.017684,0.000000
6.449715,-0.998117,-1.000000,0.016976,0.000000
6.454715,-0.998034,-1.000000,0.016448,0.000000
6.459714,-0.997953,-1.000000,0.016031,0.000000
6.464714,-0.997873,-1.000000,0.015859,0.000000
6.469714,-0.997795,-1.000000,0.015500,0.000000
6.474713,-0.997718,-1.000000,0.015129,0.000000
6.479713,-0.997644,-1.000000,0.014782,0.000000
6.484713,-0.997570,-1.000000,0.014574,0.000000
6.489712,-0.997498,-1.000000,0.014334,0.000000
6.494712,-0.997428,-1.000000,0.013679,0.000000
6.499712,-0.997362,-1.000000,0.013193,0.000000
6.504711,-0.997297,-1.000000,0.012674,0.000000
6.509711,-0.997236,-1.000000,0.011876,0.000000
6.514710,-0.997179,-1.000000,0.010919,0.000000
6.519710,-0.997128,-1.000000,0.009926,0.000000
6.524710,-0.997079,-1.000000,0.009825,0.000000
6.529709,-0.997029,-1.000000,0.010011,0.000000
6.534709,-0.996979,-1.000000,0.010021,0.000000
6.539709,-0.996929,-1.000000,0.009975,0.000000
6.544708,-0.996879,-1.000000,0.009958,0.000000
6.549708,-0.996830,-1.000000,0.009864,0.000000
6.554708,-0.996780,-1.000000,0.010052,0.000000
6.559707,-0.996729,-1.000000,0.010310,0.000000
6.564707,-0.996678,-1.000000,0.010133,0.000000
6.569706,-0.996629,-1.000000,0.009567,0.000000
6.574706,-0.996583,-1.000000,0.008729,0.000000
6.579706,-0.996542,-1.000000,0.007746,0.000000
6.584705,-0.996508,-1.000000,0.006275,0.000000
6.589705,-0.996481,-1.000000,0.004614,0.000000
6.594705,-0.996463,-1.000000,0.002958,0.000000
6.599704,-0.996453,-1.000000,0.001594,0.000000
6.604704,-0.996448,-1.000000,0.000368,0.000000
6.609704,-0.996451,-1.000000,-0.001051,0.000000
6.614703,-0.996460,-1.000000,-0.002374,0.000000
6.619703,-0.996476,-1.000000,-0.003720,0.000000
6.624702,-0.996500,-1.000000,-0.005575,0.000000
6.629702,-0.996534,-1.000000,-0.007600,0.000000
6.634702,-0.996578,-1.000000,-0.009823,0.000000
6.639701,-0.996634,-1.000000,-0.011948,0.000000
6.644701,-0.996699,-1.000000,-0.013704,0.000000
6.649701,-0.996773,-1.000000,-0.015494,0.000000
6.654700,-0.996855,-1.000000,-0.016924,0.000000
6.659700,-0.996944,-1.000000,-0.018394,0.000000
6.664700,-0.997039,-1.000000,-0.019477,0.000000
6.669699,-0.997138,-1.000000,-0.019996,0.000000
6.674699,-0.997241,-1.000000,-0.020703,0.000000
6.679698,-0.997346,-1.000000,-0.021134,0.000000
6.684698,-0.997452,-1.000000,-0.021543,0.000000
6.689698,-0.997562,-1.000000,-0.022196,0.000000
6.694697,-0.997675,-1.000000,-0.022923,0.000000
6.699697,-0.997791,-1.000000,-0.023349,0.000000
6.704697,-0.997909,-1.000000,-0.023492,0.000000
6.709696,-0.998026,-1.000000,-0.023637,0.000000
6.714696,-0.998145,-1.000000,-0.023982,0.000000
6.719696,-0.998267,-1.000000,-0.024561,0.000000
6.724695,-0.998391,-1.000000,-0.024950,0.000000
6.729695,-0.998515,-1.000000,-0.024772,0.000000
6.734694,-0.998639,-1.000000,-0.024575,0.000000
6.739694,-0.998761,-1.000000,-0.024457,0.000000
6.744694,-0.998884,-1.000000,-0.024423,0.000000
6.749693,-0.999005,-1.000000,-0.024208,0.000000
6.754693,-0.999124,-1.000000,-0.023244,0.000000
6.759693,-0.999237,-1.000000,-0.022415,0.000000
6.764692,-0.999348,-1.000000,-0.021933,0.000000
6.769692,-0.999455,-1.000000,-0.021056,0.000000
6.774692,-0.999557,-1.000000,-0.019934,0.000000
6.779691,-0.999654,-1.000000,-0.019160,0.000000
6.784691,-0.999748,-1.000000,-0.018352,0.000000
6.789690,-0.999837,-1.000000,-0.017688,0.000000
6.794690,-0.999924,-1.000000,-0.017178,0.000000
6.799690,-1.000009,-1.000000,-0.016938,0.000000
6.804689,-1.000094,-1.000000,-0.017120,0.000000
6.809689,-1.000180,-1.000000,-0.017183,0.000000
6.814689,-1.000265,-1.000000,-0.016735,0.000000
6.819688,-1.000348,-1.000000,-0.016521,0.000000
6.824688,-1.000431,-1.000000,-0.016830,0.000000
6.829688,-1.000516,-1.000000,-0.016951,0.000000
6.834687,-1.000600,-1.000000,-0.016592,0.000000
6.839687,-1.000682,-1.000000,-0.016237,0.000000
6.844687,-1.000761,-1.000000,-0.015459,0.000000
6.849686,-1.000836,-1.000000,-0.014810,0.000000
6.854686,-1.000908,-1.000000,-0.014118,0.000000
6.859685,-1.000975,-1.000000,-0.012964,0.000000
6.864685,-1.001037,-1.000000,-0.012056,0.000000
6.869685,-1.001095,-1.000000,-0.011482,0.000000
6.874684,-1.001151,-1.000000,-0.010960,0.000000
6.879684,-1.001205,-1.000000,-0.010662,0.000000
6.884684,-1.001257,-1.000000,-0.010123,0.000000
6.889683,-1.001306,-1.000000,-0.009780,0.000000
6.894683,-1.001354,-1.000000,-0.009322,0.000000
6.899683,-1.001400,-1.000000,-0.009102,0.000000
6.904682,-1.001444,-1.000000,-0.008615,0.000000
6.909682,-1.001485,-1.000000,-0.008054,0.000000
6.914681,-1.001525,-1.000000,-0.008006,0.000000
6.919681,-1.001565,-1.000000,-0.008034,0.000000
6.924681,-1.001606,-1.000000,-0.008078,0.000000
6.929680,-1.001646,-1.000000,-0.008015,0.000000
6.934680,-1.001684,-1.000000,-0.007316,0.000000
6.939680,-1.001721,-1.000000,-0.007379,0.000000
6.944679,-1.001758,-1.000000,-0.007530,0.000000
6.949679,-1.001795,-1.000000,-0.007500,0.000000
6.954679,-1.001832,-1.000000,-0.007152,0.000000
6.959678,-1.001866,-1.000000,-0.006327,0.000000
6.964678,-1.001895,-1.000000,-0.005593,0.000000
6.969677,-1.001922,-1.000000,-0.005298,0.000000
6.974677,-1.001948,-1.000000,-0.005140,0.000000
6.979677,-1.001973,-1.000000,-0.005162,0.000000
6.984676,-1.002000,-1.000000,-0.005392,0.000000
6.989676,-1.002027,-1.000000,-0.005649,0.000000
6.994676,-1.002057,-1.000000,-0.006016,0.000000
6.999675,-1.002088,-1.000000,-0.006357,0.000000
7.004675,-1.002119,-1.000000,-0.006064,0.000000
7.009675,-1.002147,-1.000000,-0.005318,0.000000
7.014674,-1.002171,-1.000000,-0.004500,0.000000
7.019674,-1.002191,-1.000000,-0.003551,0.000000
7.024673,-1.002206,-1.000000,-0.002747,0.000000
7.029673,-1.002219,-1.000000,-0.002456,0.000000
7.034673,-1.002231,-1.000000,-0.002464,0.000000
7.039672,-1.002244,-1.000000,-0.002861,0.000000
7.044672,-1.002260,-1.000000,-0.003257,0.000000
7.049672,-1.002276,-1.000000,-0.003174,0.000000
7.054671,-1.002290,-1.000000,-0.002582,0.000000
7.059671,-1.002302,-1.000000,-0.002194,0.000000
7.064671,-1.002312,-1.000000,-0.001683,0.000000
7.069670,-1.002318,-1.000000,-0.001027,0.000000
7.074670,-1.002322,-1.000000,-0.000735,0.000000
7.079669,-1.002325,-1.000000,-0.000607,0.000000
7.084669,-1.002327,-1.000000,-0.000163,0.000000
7.089669,-1.002325,-1.000000,0.000862,0.000000
7.094668,-1.002318,-1.000000,0.001502,0.000000
7.099668,-1.002309,-1.000000,0.001944,0.000000
7.104668,-1.002299,-1.000000,0.002150,0.000000
7.109667,-1.002289,-1.000000,0.001686,0.000000
7.114667,-1.002282,-1.000000,0.001267,0.000000
7.119667,-1.002278,-1.000000,0.000110,0.000000
7.124666,-1.002283,-1.000000,-0.001510,0.000000
7.129666,-1.002295,-1.000000,-0.002977,0.000000
7.134665,-1.002313,-1.000000,-0.004068,0.000000
7.139665,-1.002337,-1.000000,-0.005204,0.000000
7.144665,-1.002367,-1.000000,-0.006488,0.000000
7.149664,-1.002402,-1.000000,-0.007247,0.000000
7.154664,-1.002439,-1.000000,-0.007642,0.000000
7.159664,-1.002478,-1.000000,-0.007757,0.000000
7.164663,-1.002518,-1.000000,-0.008230,0.000000
7.169663,-1.002561,-1.000000,-0.008886,0.000000
7.174663,-1.002607,-1.000000,-0.009233,0.000000
7.179662,-1.002652,-1.000000,-0.009019,0.000000
7.184662,-1.002696,-1.000000,-0.008412,0.000000
7.189662,-1.002735,-1.000000,-0.007552,0.000000
7.194661,-1.002771,-1.000000,-0.007167,0.000000
7.199661,-1.002806,-1.000000,-0.006890,0.000000
7.204660,-1.002840,-1.000000,-0.006795,0.000000
7.209660,-1.002874,-1.000000,-0.006790,0.000000
7.214660,-1.002909,-1.000000,-0.006876,0.000000
7.219659,-1.002942,-1.000000,-0.006499,0.000000
7.224659,-1.002972,-1.000000,-0.005538,0.000000
7.229659,-1.002995,-1.000000,-0.004048,0.000000
7.234658,-1.003012,-1.000000,-0.002757,0.000000
7.239658,-1.003021,-1.000000,-0.001192,0.000000
7.244658,-1.003022,-1.000000,0.000547,0.000000
7.249657,-1.003014,-1.000000,0.002047,0.000000
7.254657,-1.003000,-1.000000,0.003508,0.000000
7.259656,-1.002978,-1.000000,0.004844,0.000000
7.264656,-1.002949,-1.000000,0.006438,0.000000
7.269656,-1.002913,-1.000000,0.007840,0.000000
7.274655,-1.002869,-1.000000,0.009655,0.000000
7.279655,-1.002815,-1.000000,0.011398,0.000000
7.284655,-1.002753,-1.000000,0.013071,0.000000
7.289654,-1.002682,-1.000000,0.014765,0.000000
7.294654,-1.002604,-1.000000,0.016205,0.000000
7.299654,-1.002519,-1.000000,0.017455,0.000000
7.304653,-1.002428,-1.000000,0.018838,0.000000
7.309653,-1.002330,-1.000000,0.020143,0.000000
7.314652,-1.002225,-1.000000,0.021404,0.000000
7.319652,-1.002115,-1.000000,0.022430,0.000000
7.324652,-1.002000,-1.000000,0.023336,0.000000
7.329651,-1.001881,-1.000000,0.024047,0.000000
7.334651,-1.001760,-1.000000,0.024376,0.000000
7.339651,-1.001637,-1.000000,0.024626,0.000000
7.344650,-1.001513,-1.000000,0.024791,0.000000
7.349650,-1.001389,-1.000000,0.025046,0.000000
7.354650,-1.001263,-1.000000,0.025323,0.000000
7.359649,-1.001135,-1.000000,0.025828,0.000000
7.364649,-1.001003,-1.000000,0.026441,0.000000
7.369648,-1.000869,-1.000000,0.027100,0.000000
7.374648,-1.000732,-1.000000,0.027788,0.000000
7.379648,-1.000590,-1.000000,0.028635,0.000000
7.384647,-1.000446,-1.000000,0.029138,0.000000
7.389647,-1.000299,-1.000000,0.029620,0.000000
7.394647,-1.000149,-1.000000,0.029949,0.000000
7.399646,-1.000000,-1.000000,0.029869,0.000000
7.404646,-0.999851,-1.000000,0.029648,0.000000
7.409646,-0.999703,-1.000000,0.029568,0.000000
7.414645,-0.999556,-1.000000,0.029556,0.000000
7.419645,-0.999408,-1.000000,0.029609,0.000000
7.424644,-0.999259,-1.000000,0.030027,0.000000
7.429644,-0.999109,-1.000000,0.029929,0.000000
7.434644,-0.998959,-1.000000,0.029776,0.000000
7.439643,-0.998810,-1.000000,0.029842,0.000000
7.444643,-0.998662,-1.000000,0.029645,0.000000
7.449643,-0.998514,-1.000000,0.029431,0.000000
7.454642,-0.998369,-1.000000,0.028822,0.000000
7.459642,-0.998227,-1.000000,0.027849,0.000000
7.464642,-0.998091,-1.000000,0.026732,0.000000
7.469641,-0.997961,-1.000000,0.025638,0.000000
7.474641,-0.997836,-1.000000,0.024438,0.000000
7.479640,-0.997718,-1.000000,0.023277,0.000000
7.484640,-0.997604,-1.000000,0.022242,0.000000
7.489640,-0.997496,-1.000000,0.021156,0.000000
7.494639,-0.997394,-1.000000,0.019925,0.000000
7.499639,-0.997298,-1.000000,0.018666,0.000000
