time, Quad.Pos.Z, Quad.Est.Z, Quad.Vel.Z, Quad.Est.VZ
11.165882,-1.004871,-0.870154,-0.002134,0.039711
11.170884,-1.004882,-0.869995,-0.002351,0.039391
11.175886,-1.004894,-0.869759,-0.002128,0.039609
11.180888,-1.004903,-0.869600,-0.001722,0.039973
11.185890,-1.004910,-0.869359,-0.001169,0.040575
11.190892,-1.004914,-0.869196,-0.000578,0.041062
11.195894,-1.004915,-0.868948,0.000289,0.042028
11.200896,-1.004910,-0.868779,0.001145,0.042826
11.205898,-1.004903,-0.868520,0.001695,0.043648
11.210900,-1.004894,-0.868345,0.001913,0.043856
11.215902,-1.004884,-0.868081,0.002019,0.044072
11.220904,-1.004873,-0.867905,0.002201,0.044293
11.225906,-1.004862,-0.867639,0.002341,0.044372
11.230908,-1.004848,-0.867461,0.003017,0.044933
11.235910,-1.004830,-0.867189,0.004055,0.046088
11.240912,-1.004806,-0.867004,0.005265,0.046928
11.245914,-1.004775,-0.866719,0.006818,0.048748
11.250916,-1.004737,-0.866523,0.007823,0.049533
11.255919,-1.004694,-0.866224,0.009181,0.050885
11.260921,-1.004644,-0.866019,0.010660,0.052000
11.265923,-1.004587,-0.865704,0.011879,0.053422
11.270925,-1.004525,-0.865490,0.012866,0.054082
11.275927,-1.004458,-0.865163,0.013826,0.055092
11.280929,-1.004385,-0.864942,0.015248,0.056009
11.285931,-1.004303,-0.864602,0.017025,0.058046
11.290933,-1.004213,-0.864369,0.018511,0.059193
11.295935,-1.004117,-0.864011,0.019888,0.060665
11.300937,-1.004013,-0.863767,0.021092,0.061552
11.305939,-1.003904,-0.863395,0.022381,0.062871
11.310941,-1.003788,-0.863143,0.023666,0.063740
11.315943,-1.003667,-0.862758,0.024788,0.064913
11.320945,-1.003540,-0.862498,0.025478,0.065402
11.325947,-1.003412,-0.862105,0.025651,0.065452
11.330949,-1.003283,-0.861843,0.026216,0.065704
11.335951,-1.003150,-0.861448,0.026746,0.066090
11.340953,-1.003015,-0.861183,0.027216,0.066253
11.345955,-1.002876,-0.860785,0.028010,0.066823
11.350957,-1.002734,-0.860517,0.028966,0.067375
11.355959,-1.002586,-0.860111,0.029874,0.068263
11.360961,-1.002434,-0.859837,0.030704,0.068815
11.365963,-1.002279,-0.859423,0.031142,0.069165
11.370965,-1.002123,-0.859147,0.031228,0.069108
11.375967,-1.001967,-0.858733,0.031131,0.068760
11.380969,-1.001812,-0.858458,0.030746,0.068310
11.385971,-1.001660,-0.858050,0.030175,0.067395
11.390973,-1.001511,-0.857781,0.029806,0.066875
11.395975,-1.001361,-0.857381,0.029967,0.066606
11.400977,-1.001210,-0.857114,0.030594,0.066870
11.405979,-1.001055,-0.856712,0.031132,0.067282
11.410981,-1.000898,-0.856442,0.031536,0.067509
11.415983,-1.000740,-0.856037,0.031754,0.067519
11.420985,-1.000580,-0.855767,0.031955,0.067449
11.425987,-1.000421,-0.855363,0.031801,0.067128
11.430989,-1.000263,-0.855095,0.031415,0.066623
11.435991,-1.000107,-0.854697,0.030912,0.065719
11.440993,-0.999955,-0.854435,0.030336,0.064979
11.445995,-0.999804,-0.854047,0.029982,0.064182
11.450997,-0.999655,-0.853790,0.029866,0.063898
11.455999,-0.999506,-0.853408,0.029572,0.063229
11.461001,-0.999359,-0.853156,0.029504,0.062963
11.466003,-0.999212,-0.852779,0.029247,0.062291
11.471005,-0.999068,-0.852530,0.028443,0.061387
11.476007,-0.998928,-0.852165,0.027668,0.060104
11.481009,-0.998793,-0.851925,0.026530,0.058912
11.486012,-0.998663,-0.851575,0.025364,0.057068
11.491014,-0.998540,-0.851348,0.024360,0.056061
11.496016,-0.998421,-0.851015,0.023153,0.054193
11.501018,-0.998309,-0.850800,0.022010,0.052965
11.506020,-0.998203,-0.850486,0.020696,0.051016
11.511022,-0.998104,-0.850283,0.019200,0.049502
11.516024,-0.998013,-0.849991,0.017448,0.047043
11.521026,-0.997931,-0.849804,0.015815,0.045434
11.526028,-0.997857,-0.849536,0.014207,0.043195
11.531030,-0.997791,-0.849365,0.012699,0.041613
11.536032,-0.997731,-0.849119,0.011399,0.039622
11.541034,-0.997677,-0.848962,0.010605,0.038727
11.546036,-0.997626,-0.848732,0.009565,0.037215
11.551038,-0.997583,-0.848585,0.008273,0.035908
11.556040,-0.997545,-0.848373,0.007146,0.034238
11.561042,-0.997512,-0.848237,0.006137,0.033177
11.566044,-0.997484,-0.848040,0.005296,0.031818
11.571046,-0.997461,-0.847914,0.004108,0.030629
11.576048,-0.997444,-0.847734,0.002921,0.028875
11.581050,-0.997432,-0.847620,0.001911,0.027845
11.586052,-0.997425,-0.847456,0.001064,0.026471
11.591054,-0.997423,-0.847350,0.000226,0.025689
11.596056,-0.997423,-0.847199,-0.000419,0.024477
11.601058,-0.997427,-0.847102,-0.000828,0.023994
11.606060,-0.997432,-0.846960,-0.001312,0.023098
11.611062,-0.997439,-0.846868,-0.001479,0.022800
11.616064,-0.997448,-0.846732,-0.001951,0.022033
11.621066,-0.997459,-0.846645,-0.002341,0.021409
11.626068,-0.997470,-0.846516,-0.002061,0.021426
11.631070,-0.997481,-0.846431,-0.002239,0.021258
11.636072,-0.997494,-0.846305,-0.002807,0.020292
11.641074,-0.997509,-0.846225,-0.003343,0.019702
11.646076,-0.997527,-0.846108,-0.003864,0.018847
11.651078,-0.997549,-0.846033,-0.004727,0.018018
11.656080,-0.997575,-0.845928,-0.005460,0.016818
11.661082,-0.997604,-0.845861,-0.005769,0.016360
11.666084,-0.997633,-0.845764,-0.005918,0.015972
11.671086,-0.997663,-0.845700,-0.006263,0.015658
11.676088,-0.997696,-0.845608,-0.006631,0.014950
11.681090,-0.997731,-0.845548,-0.007258,0.014353
11.686092,-0.997768,-0.845463,-0.007364,0.013827
11.691094,-0.997803,-0.845408,-0.006998,0.014095
11.696096,-0.997836,-0.845323,-0.006371,0.014513
11.701098,-0.997866,-0.845264,-0.005749,0.014942
11.706100,-0.997894,-0.845174,-0.005296,0.015243
11.711102,-0.997919,-0.845113,-0.004865,0.015454
11.716105,-0.997941,-0.845019,-0.004049,0.016153
11.721107,-0.997958,-0.844954,-0.003204,0.016809
11.726109,-0.997972,-0.844851,-0.002513,0.017524
11.731111,-0.997985,-0.844781,-0.002556,0.017508
11.736113,-0.997998,-0.844677,-0.002555,0.017225
11.741115,-0.998010,-0.844608,-0.002637,0.017208
11.746117,-0.998025,-0.844506,-0.003128,0.016502
11.751119,-0.998042,-0.844441,-0.003599,0.015924
11.756121,-0.998061,-0.844346,-0.004073,0.015324
11.761123,-0.998083,-0.844286,-0.004762,0.014716
11.766125,-0.998109,-0.844199,-0.005268,0.013853
11.771127,-0.998135,-0.844144,-0.005367,0.013756
11.776129,-0.998164,-0.844062,-0.006075,0.012985
11.781131,-0.998197,-0.844011,-0.006730,0.012208
11.786133,-0.998230,-0.843939,-0.006598,0.012076
11.791135,-0.998262,-0.843890,-0.006481,0.012157
11.796137,-0.998294,-0.843817,-0.006301,0.012289
11.801139,-0.998326,-0.843768,-0.006477,0.012234
11.806141,-0.998360,-0.843696,-0.006884,0.011577
11.811143,-0.998395,-0.843650,-0.007222,0.011183
11.816145,-0.998433,-0.843585,-0.007714,0.010637
11.821147,-0.998472,-0.843542,-0.007916,0.010335
11.826149,-0.998511,-0.843480,-0.007734,0.010347
11.831151,-0.998550,-0.843439,-0.007721,0.010346
11.836153,-0.998589,-0.843377,-0.007845,0.010139
11.841155,-0.998628,-0.843337,-0.007816,0.010065
11.846157,-0.998666,-0.843276,-0.007208,0.010484
11.851159,-0.998700,-0.843234,-0.006659,0.010981
11.856161,-0.998732,-0.843167,-0.006266,0.011283
11.861163,-0.998762,-0.843122,-0.006009,0.011394
11.866165,-0.998791,-0.843053,-0.005617,0.011796
11.871167,-0.998817,-0.843005,-0.004853,0.012294
11.876169,-0.998838,-0.842929,-0.003858,0.013410
11.881171,-0.998854,-0.842874,-0.002879,0.014253
11.886173,-0.998868,-0.842788,-0.002598,0.014672
11.891175,-0.998880,-0.842729,-0.002375,0.014921
11.896177,-0.998892,-0.842639,-0.002493,0.014660
11.901179,-0.998904,-0.842581,-0.002392,0.014807
11.906181,-0.998915,-0.842492,-0.001927,0.015134
11.911183,-0.998925,-0.842431,-0.002098,0.015094
11.916185,-0.998937,-0.842342,-0.002922,0.014269
11.921187,-0.998954,-0.842286,-0.003403,0.013614
11.926189,-0.998971,-0.842204,-0.003354,0.013620
11.931191,-0.998988,-0.842149,-0.003389,0.013677
11.936193,-0.999006,-0.842068,-0.003981,0.013066
11.941195,-0.999028,-0.842016,-0.004581,0.012542
11.946198,-0.999052,-0.841942,-0.004977,0.011940
11.951200,-0.999078,-0.841895,-0.005190,0.011695
11.956202,-0.999105,-0.841825,-0.005469,0.011405
11.961204,-0.999131,-0.841780,-0.005190,0.011554
11.966206,-0.999156,-0.841710,-0.004893,0.011882
11.971208,-0.999180,-0.841662,-0.004926,0.011939
11.976210,-0.999205,-0.841591,-0.004713,0.011878
11.981212,-0.999227,-0.841543,-0.004214,0.012245
11.986214,-0.999246,-0.841468,-0.003596,0.013062
11.991216,-0.999261,-0.841415,-0.002608,0.013766
11.996218,-0.999272,-0.841330,-0.001842,0.014756
12.001220,-0.999282,-0.841271,-0.002019,0.014662
12.006222,-0.999292,-0.841184,-0.002292,0.014372
12.011224,-0.999305,-0.841127,-0.002754,0.013933
12.016226,-0.999320,-0.841044,-0.003189,0.013401
12.021228,-0.999339,-0.840991,-0.004289,0.012686
12.026230,-0.999366,-0.840919,-0.006108,0.010517
12.031232,-0.999400,-0.840878,-0.007284,0.009430
12.036234,-0.999441,-0.840825,-0.008862,0.007625
12.041236,-0.999488,-0.840795,-0.009741,0.006827
12.046238,-0.999539,-0.840756,-0.010255,0.006215
12.051240,-0.999591,-0.840731,-0.010781,0.005844
12.056242,-0.999647,-0.840698,-0.011570,0.004895
12.061244,-0.999708,-0.840679,-0.012231,0.004376
12.066246,-0.999769,-0.840653,-0.012535,0.004005
12.071248,-0.999833,-0.840638,-0.012714,0.003757
12.076250,-0.999896,-0.840614,-0.012709,0.004000
12.081252,-0.999960,-0.840598,-0.012805,0.004070
12.086254,-1.000026,-0.840575,-0.013420,0.003548
12.091256,-1.000095,-0.840561,-0.014431,0.002926
12.096258,-1.000172,-0.840546,-0.015815,0.001587
12.101260,-1.000254,-0.840541,-0.016894,0.000813
12.106262,-1.000339,-0.840537,-0.016932,0.000663
12.111264,-1.000423,-0.840534,-0.016610,0.001050
12.116266,-1.000504,-0.840525,-0.015800,0.002142
12.121268,-1.000580,-0.840516,-0.014885,0.002996
12.126270,-1.000652,-0.840495,-0.013879,0.004434
12.131272,-1.000717,-0.840476,-0.012468,0.005676
12.136274,-1.000775,-0.840439,-0.010943,0.007608
12.141276,-1.000825,-0.840407,-0.009620,0.008810
12.146278,-1.000869,-0.840350,-0.008415,0.010486
12.151280,-1.000907,-0.840307,-0.006905,0.011777
12.156282,-1.000938,-0.840233,-0.005801,0.013496
12.161284,-1.000964,-0.840178,-0.004905,0.014327
12.166286,-1.000986,-0.840089,-0.004117,0.015566
12.171288,-1.001005,-0.840027,-0.003525,0.016138
12.176291,-1.001021,-0.839928,-0.002680,0.017305
12.181293,-1.001030,-0.839857,-0.001428,0.018464
12.186295,-1.001035,-0.839744,-0.000597,0.019672
12.191297,-1.001034,-0.839664,0.000624,0.020692
12.196299,-1.001028,-0.839536,0.001823,0.022401
12.201301,-1.001015,-0.839446,0.002881,0.023339
12.206303,-1.000997,-0.839303,0.004152,0.024890
12.211305,-1.000973,-0.839202,0.005570,0.026065
12.216307,-1.000940,-0.839042,0.007053,0.028045
12.221309,-1.000901,-0.838928,0.008487,0.029307
12.226311,-1.000854,-0.838749,0.009749,0.031015
12.231313,-1.000802,-0.838624,0.010760,0.032003
12.236315,-1.000746,-0.838430,0.011617,0.033204
12.241317,-1.000685,-0.838296,0.012545,0.034065
12.246319,-1.000620,-0.838089,0.013424,0.035350
12.251321,-1.000551,-0.837947,0.014211,0.036078
12.256323,-1.000478,-0.837728,0.014501,0.036828
12.261325,-1.000406,-0.837581,0.014487,0.036964
12.266327,-1.000332,-0.837358,0.014789,0.037426
12.271329,-1.000258,-0.837208,0.015103,0.037802
12.276331,-1.000181,-0.836980,0.015610,0.038602
12.281333,-1.000101,-0.836825,0.015951,0.039130
12.286335,-1.000021,-0.836590,0.016056,0.039450
12.291337,-0.999941,-0.836432,0.016071,0.039620
12.296339,-0.999861,-0.836194,0.016059,0.039782
12.301341,-0.999781,-0.836035,0.015969,0.039839
12.306343,-0.999701,-0.835796,0.015788,0.039770
12.311345,-0.999623,-0.835637,0.015749,0.039802
12.316347,-0.999544,-0.835397,0.015717,0.040009
12.321349,-0.999466,-0.835237,0.015577,0.039982
12.326351,-0.999388,-0.834997,0.015564,0.040121
12.331353,-0.999310,-0.834836,0.015503,0.040172
12.336355,-0.999233,-0.834595,0.015488,0.040361
12.341357,-0.999155,-0.834433,0.015470,0.040532
12.346359,-0.999078,-0.834190,0.015483,0.040654
12.351361,-0.999000,-0.834027,0.015427,0.040742
12.356363,-0.998923,-0.833782,0.015359,0.040927
12.361365,-0.998847,-0.833619,0.015015,0.040772
12.366367,-0.998774,-0.833375,0.014535,0.040378
12.371369,-0.998701,-0.833213,0.014719,0.040605
12.376371,-0.998627,-0.832969,0.014701,0.040898
12.381373,-0.998554,-0.832805,0.014542,0.040867
12.386375,-0.998482,-0.832560,0.014205,0.040753
12.391377,-0.998412,-0.832397,0.014047,0.040787
12.396379,-0.998343,-0.832153,0.013732,0.040608
12.401381,-0.998276,-0.831990,0.013179,0.040340
12.406384,-0.998211,-0.831749,0.012858,0.040036
12.411386,-0.998147,-0.831589,0.012543,0.039971
12.416388,-0.998086,-0.831350,0.011971,0.039493
12.421390,-0.998028,-0.831192,0.011486,0.039186
12.426392,-0.997971,-0.830958,0.011277,0.039078
12.431394,-0.997915,-0.830801,0.011200,0.039054
12.436396,-0.997860,-0.830567,0.010886,0.038992
12.441398,-0.997806,-0.830411,0.010689,0.038945
12.446400,-0.997753,-0.830177,0.010749,0.039251
12.451402,-0.997699,-0.830020,0.010538,0.039370
12.456404,-0.997648,-0.829785,0.009986,0.038868
12.461406,-0.997600,-0.829629,0.009496,0.038576
12.466408,-0.997553,-0.829398,0.009298,0.038465
12.471410,-0.997507,-0.829244,0.009074,0.038404
12.476412,-0.997462,-0.829014,0.008930,0.038469
12.481414,-0.997418,-0.828860,0.008674,0.038404
12.486416,-0.997375,-0.828630,0.008692,0.038583
12.491418,-0.997331,-0.828475,0.008823,0.038844
12.496420,-0.997287,-0.828241,0.009005,0.039186
12.501422,-0.997241,-0.828084,0.009015,0.039388
12.506424,-0.997196,-0.827848,0.008937,0.039443
12.511426,-0.997152,-0.827690,0.008636,0.039496
12.516428,-0.997110,-0.827454,0.008336,0.039249
12.521430,-0.997069,-0.827297,0.008297,0.039339
12.526432,-0.997027,-0.827060,0.008283,0.039611
12.531434,-0.996986,-0.826902,0.008218,0.039640
12.536436,-0.996944,-0.826663,0.008390,0.040013
12.541438,-0.996902,-0.826503,0.008663,0.040451
12.546440,-0.996858,-0.826259,0.008716,0.040801
12.551442,-0.996815,-0.826096,0.008613,0.040869
12.556444,-0.996772,-0.825851,0.008438,0.040872
12.561446,-0.996731,-0.825687,0.008206,0.040745
12.566448,-0.996690,-0.825443,0.007899,0.040579
12.571450,-0.996652,-0.825281,0.007319,0.040247
12.576452,-0.996618,-0.825041,0.006521,0.039419
12.581454,-0.996588,-0.824884,0.005479,0.038769
12.586456,-0.996565,-0.824655,0.003874,0.037014
12.591458,-0.996551,-0.824508,0.002105,0.035631
12.596460,-0.996547,-0.824299,0.000157,0.033347
12.601462,-0.996552,-0.824167,-0.001991,0.031639
12.606464,-0.996569,-0.823982,-0.004083,0.029103
12.611466,-0.996596,-0.823868,-0.006550,0.027148
12.616468,-0.996637,-0.823711,-0.009330,0.023803
12.621470,-0.996692,-0.823618,-0.012074,0.021614
12.626472,-0.996760,-0.823495,-0.014372,0.018599
12.631474,-0.996837,-0.823422,-0.016354,0.016999
12.636477,-0.996926,-0.823325,-0.018661,0.014275
12.641479,-0.997026,-0.823270,-0.020818,0.012490
12.646481,-0.997136,-0.823200,-0.022631,0.010153
12.651483,-0.997253,-0.823161,-0.024007,0.008886
12.656485,-0.997376,-0.823110,-0.024875,0.007658
12.661487,-0.997502,-0.823080,-0.025499,0.007116
12.666489,-0.997631,-0.823039,-0.026080,0.006368
12.671491,-0.997763,-0.823014,-0.026518,0.005880
12.676493,-0.997895,-0.822979,-0.026043,0.006242
12.681495,-0.998023,-0.822953,-0.025323,0.006754
12.686497,-0.998147,-0.822911,-0.024553,0.007746
12.691499,-0.998269,-0.822879,-0.024129,0.008172
12.696501,-0.998388,-0.822830,-0.023882,0.008477
12.701503,-0.998507,-0.822796,-0.023834,0.008549
12.706505,-0.998626,-0.822744,-0.023773,0.008644
12.711507,-0.998746,-0.822710,-0.023881,0.008388
12.716509,-0.998865,-0.822659,-0.023724,0.008544
12.721511,-0.998983,-0.822625,-0.023527,0.008722
12.726513,-0.999099,-0.822572,-0.023116,0.009149
12.731515,-0.999214,-0.822535,-0.022917,0.009285
12.736517,-0.999327,-0.822478,-0.022367,0.009774
12.741519,-0.999437,-0.822439,-0.021616,0.010353
12.746521,-0.999543,-0.822375,-0.020857,0.011243
12.751523,-0.999644,-0.822329,-0.019684,0.012156
12.756525,-0.999739,-0.822254,-0.018780,0.013337
12.761527,-0.999831,-0.822200,-0.018259,0.013813
12.766529,-0.999922,-0.822116,-0.018059,0.014129
12.771531,-1.000010,-0.822059,-0.017592,0.014460
12.776533,-1.000097,-0.821971,-0.017184,0.014996
12.781535,-1.000183,-0.821911,-0.017118,0.015123
12.786537,-1.000268,-0.821820,-0.016919,0.015319
12.791539,-1.000353,-0.821759,-0.017159,0.015296
12.796541,-1.000440,-0.821668,-0.017459,0.014932
12.801543,-1.000526,-0.821608,-0.017263,0.015166
12.806545,-1.000612,-0.821518,-0.017110,0.015317
12.811547,-1.000697,-0.821456,-0.016582,0.015710
12.816549,-1.000778,-0.821360,-0.015942,0.016410
12.821551,-1.000856,-0.821294,-0.015374,0.016835
12.826553,-1.000929,-0.821191,-0.014196,0.018138
12.831555,-1.000998,-0.821118,-0.013373,0.018768
12.836557,-1.001063,-0.821004,-0.012782,0.019581
12.841559,-1.001125,-0.820925,-0.012163,0.020072
12.846561,-1.001183,-0.820803,-0.011561,0.020929
12.851563,-1.001239,-0.820719,-0.011106,0.021290
12.856565,-1.001294,-0.820590,-0.010726,0.021635
12.861567,-1.001346,-0.820504,-0.010103,0.022025
12.866570,-1.001395,-0.820370,-0.009407,0.022844
12.871572,-1.001439,-0.820278,-0.008418,0.023570
12.876574,-1.001478,-0.820134,-0.007587,0.024620
12.881576,-1.001513,-0.820035,-0.006643,0.025422
12.886578,-1.001544,-0.819880,-0.005683,0.026569
12.891580,-1.001569,-0.819773,-0.004382,0.027556
12.896582,-1.001586,-0.819604,-0.003008,0.029185
12.901584,-1.001598,-0.819487,-0.001985,0.030005
12.906586,-1.001606,-0.819305,-0.001352,0.030795
12.911588,-1.001611,-0.819181,-0.000755,0.031233
12.916590,-1.001614,-0.818993,-0.000573,0.031621
12.921592,-1.001617,-0.818866,-0.000773,0.031462
12.926594,-1.001622,-0.818678,-0.000981,0.031242
12.931596,-1.001628,-0.818553,-0.001312,0.031008
12.936598,-1.001635,-0.818368,-0.001367,0.030842
12.941600,-1.001640,-0.818244,-0.000720,0.031229
12.946602,-1.001642,-0.818055,-0.000110,0.031979
12.951604,-1.001640,-0.817927,0.000791,0.032660
12.956606,-1.001634,-0.817729,0.001419,0.033534
12.961608,-1.001626,-0.817594,0.001428,0.033705
12.966610,-1.001620,-0.817393,0.001152,0.033394
12.971612,-1.001615,-0.817260,0.000910,0.033093
12.976614,-1.001610,-0.817061,0.001149,0.033309
12.981616,-1.001604,-0.816927,0.001065,0.033365
12.986618,-1.001600,-0.816728,0.000711,0.032846
12.991620,-1.001596,-0.816597,0.000842,0.032945
12.996622,-1.001591,-0.816399,0.001120,0.033292
13.001624,-1.001585,-0.816265,0.001176,0.033332
13.006626,-1.001579,-0.816065,0.001049,0.033252
13.011628,-1.001575,-0.815932,0.000842,0.033060
13.016630,-1.001571,-0.815735,0.000692,0.032872
13.021632,-1.001567,-0.815603,0.000630,0.032927
13.026634,-1.001565,-0.815406,0.000406,0.032582
13.031636,-1.001564,-0.815276,0.000324,0.032405
13.036638,-1.001562,-0.815082,0.000198,0.032392
13.041640,-1.001562,-0.814952,0.000149,0.032265
13.046642,-1.001560,-0.814758,0.000298,0.032464
13.051644,-1.001559,-0.814628,-0.000053,0.032274
13.056646,-1.001561,-0.814435,-0.000459,0.031784
13.061648,-1.001563,-0.814308,-0.000452,0.031716
13.066650,-1.001565,-0.814118,-0.000042,0.032105
13.071652,-1.001563,-0.813989,0.000526,0.032586
13.076654,-1.001560,-0.813793,0.000607,0.032778
13.081656,-1.001557,-0.813662,0.000550,0.032680
13.086658,-1.001555,-0.813466,0.000281,0.032513
13.091660,-1.001556,-0.813337,-0.000654,0.031773
13.096663,-1.001563,-0.813148,-0.001614,0.030575
13.101665,-1.001573,-0.813027,-0.002255,0.029944
13.106667,-1.001585,-0.812848,-0.002554,0.029482
13.111669,-1.001599,-0.812730,-0.003103,0.029217
13.116671,-1.001618,-0.812558,-0.004248,0.027873
13.121673,-1.001641,-0.812447,-0.004802,0.027416
13.126675,-1.001667,-0.812284,-0.005560,0.026589
13.131677,-1.001697,-0.812178,-0.006412,0.025881
13.136679,-1.001732,-0.812025,-0.007341,0.024719
13.141681,-1.001771,-0.811927,-0.008143,0.024014
13.146683,-1.001812,-0.811784,-0.008104,0.023783
13.151685,-1.001852,-0.811689,-0.007793,0.024047
13.156687,-1.001889,-0.811544,-0.007195,0.024640
13.161689,-1.001924,-0.811445,-0.006916,0.025061
13.166691,-1.001957,-0.811294,-0.006537,0.025321
13.171693,-1.001990,-0.811193,-0.006459,0.025447
13.176695,-1.002023,-0.811041,-0.006766,0.025178
13.181697,-1.002058,-0.810940,-0.006979,0.024932
13.186699,-1.002093,-0.810791,-0.007309,0.024724
13.191701,-1.002130,-0.810692,-0.007073,0.024778
13.196703,-1.002164,-0.810542,-0.006687,0.025309
13.201705,-1.002197,-0.810441,-0.006483,0.025509
13.206707,-1.002228,-0.810287,-0.006072,0.025987
13.211709,-1.002256,-0.810182,-0.005338,0.026515
13.216711,-1.002280,-0.810021,-0.004126,0.027972
13.221713,-1.002296,-0.809908,-0.002849,0.029063
13.226715,-1.002307,-0.809730,-0.001835,0.030599
13.231717,-1.002315,-0.809607,-0.001098,0.031072
13.236719,-1.002316,-0.809418,0.000223,0.032752
13.241721,-1.002312,-0.809286,0.001214,0.033505
13.246723,-1.002302,-0.809082,0.002593,0.035101
13.251725,-1.002283,-0.808940,0.004519,0.036561
13.256727,-1.002256,-0.808716,0.006144,0.038705
13.261729,-1.002220,-0.808560,0.007754,0.039973
13.266731,-1.002176,-0.808316,0.009409,0.041982
13.271733,-1.002126,-0.808147,0.010469,0.042775
13.276735,-1.002071,-0.807888,0.011244,0.043735
13.281737,-1.002013,-0.807713,0.011930,0.044207
13.286739,-1.001950,-0.807445,0.013065,0.045453
13.291741,-1.001881,-0.807263,0.014341,0.046412
13.296743,-1.001805,-0.806981,0.015640,0.047877
13.301745,-1.001725,-0.806789,0.016350,0.048500
13.306747,-1.001642,-0.806498,0.016620,0.048709
13.311749,-1.001557,-0.806302,0.017359,0.049227
13.316751,-1.001467,-0.806005,0.018276,0.050207
13.321754,-1.001373,-0.805804,0.019223,0.050932
13.326756,-1.001274,-0.805496,0.019978,0.051834
13.331758,-1.001173,-0.805289,0.020591,0.052229
13.336760,-1.001069,-0.804974,0.020881,0.052694
13.341762,-1.000964,-0.804763,0.021174,0.052843
13.346764,-1.000857,-0.804445,0.021529,0.053170
13.351766,-1.000749,-0.804232,0.021513,0.053081
13.356768,-1.000641,-0.803915,0.021601,0.052912
13.361770,-1.000532,-0.803703,0.021965,0.053173
13.366772,-1.000423,-0.803384,0.021829,0.052956
13.371774,-1.000315,-0.803172,0.021588,0.052653
13.376776,-1.000208,-0.802858,0.020919,0.051851
13.381778,-1.000107,-0.802651,0.020010,0.050923
13.386780,-1.000008,-0.802347,0.019526,0.050106
13.391782,-0.999911,-0.802147,0.019317,0.049874
13.396784,-0.999816,-0.801849,0.018869,0.049253
13.401786,-0.999723,-0.801653,0.018361,0.048704
13.406788,-0.999633,-0.801362,0.017884,0.048013
13.411790,-0.999544,-0.801170,0.017701,0.047678
13.416792,-0.999455,-0.800885,0.017690,0.047493
13.421794,-0.999367,-0.800695,0.017694,0.047387
13.426796,-0.999279,-0.800411,0.017550,0.047110
13.431798,-0.999192,-0.800223,0.017072,0.046637
13.436800,-0.999108,-0.799944,0.016681,0.045961
13.441802,-0.999026,-0.799761,0.016013,0.045330
13.446804,-0.998948,-0.799491,0.015324,0.044273
13.451806,-0.998872,-0.799314,0.015202,0.043943
13.456808,-0.998796,-0.799051,0.015398,0.043933
13.461810,-0.998718,-0.798875,0.015607,0.043888
13.466812,-0.998640,-0.798612,0.015802,0.043944
13.471814,-0.998561,-0.798436,0.015690,0.043842
13.476816,-0.998484,-0.798175,0.015278,0.043080
13.481818,-0.998409,-0.798003,0.014554,0.042463
13.486820,-0.998340,-0.797751,0.013245,0.040683
13.491822,-0.998278,-0.797589,0.011737,0.039295
13.496824,-0.998224,-0.797358,0.010140,0.037226
13.501826,-0.998179,-0.797211,0.008271,0.035503
13.506828,-0.998142,-0.797002,0.006899,0.033420
13.511830,-0.998111,-0.796870,0.005768,0.032348
13.516832,-0.998085,-0.796678,0.004774,0.030848
13.521834,-0.998064,-0.796556,0.003771,0.029884
13.526836,-0.998049,-0.796380,0.002556,0.028210
13.531838,-0.998040,-0.796268,0.001441,0.027131
13.536840,-0.998034,-0.796108,0.001000,0.026193
13.541842,-0.998030,-0.796004,0.000592,0.025687
13.546844,-0.998029,-0.795851,0.000094,0.024870
13.551847,-0.998030,-0.795752,-0.000430,0.024217
13.556849,-0.998033,-0.795608,-0.000784,0.023585
13.561851,-0.998038,-0.795515,-0.001036,0.023128
13.566853,-0.998044,-0.795376,-0.001385,0.022651
13.571855,-0.998052,-0.795286,-0.001576,0.022260
13.576857,-0.998060,-0.795153,-0.001782,0.021910
13.581859,-0.998070,-0.795066,-0.001942,0.021659
13.586861,-0.998081,-0.794937,-0.002693,0.020689
13.591863,-0.998097,-0.794855,-0.003410,0.019964
13.596865,-0.998115,-0.794737,-0.003780,0.019190
13.601867,-0.998135,-0.794661,-0.004017,0.018846
13.606869,-0.998156,-0.794549,-0.004396,0.018288
13.611871,-0.998179,-0.794476,-0.004950,0.017714
13.616873,-0.998205,-0.794371,-0.005445,0.016999
13.621875,-0.998234,-0.794304,-0.005769,0.016572
13.626877,-0.998263,-0.794205,-0.005732,0.016471
13.631879,-0.998291,-0.794139,-0.005515,0.016480
13.636881,-0.998318,-0.794039,-0.005504,0.016523
13.641883,-0.998346,-0.793974,-0.005804,0.016273
13.646885,-0.998377,-0.793878,-0.006450,0.015377
13.651887,-0.998411,-0.793817,-0.007182,0.014751
13.656889,-0.998450,-0.793730,-0.007969,0.013639
13.661891,-0.998493,-0.793677,-0.009140,0.012641
13.666893,-0.998541,-0.793604,-0.009851,0.011500
13.671895,-0.998590,-0.793558,-0.009759,0.011380
13.676897,-0.998638,-0.793489,-0.009465,0.011587
13.681899,-0.998685,-0.793443,-0.009438,0.011506
13.686901,-0.998731,-0.793373,-0.008968,0.011760
13.691903,-0.998774,-0.793326,-0.008226,0.012203
13.696905,-0.998814,-0.793251,-0.007925,0.012722
