time, Quad.Roll, Quad.Est.Roll, Quad.Pitch, Quad.Est.Pitch, Quad.Yaw, Quad.Est.Yaw
3.724912,0.001292,0.016930,-0.003696,0.030326,-2.467896,-2.406331
3.729912,0.001003,0.016764,-0.003382,0.030596,-2.445254,-2.388218
3.734912,0.000611,0.016382,-0.003051,0.031013,-2.422573,-2.361002
3.739911,0.000143,0.016060,-0.002703,0.031297,-2.399851,-2.342825
3.744911,-0.000383,0.015498,-0.002335,0.031731,-2.377089,-2.315510
3.749911,-0.000922,0.015104,-0.001984,0.031998,-2.354285,-2.297266
3.754910,-0.001421,0.014554,-0.001660,0.032351,-2.331433,-2.269845
3.759910,-0.001875,0.014216,-0.001407,0.032521,-2.308532,-2.251523
3.764910,-0.002263,0.013786,-0.001196,0.032714,-2.285580,-2.223980
3.769909,-0.002594,0.013541,-0.001011,0.032815,-2.262579,-2.205580
3.774909,-0.002877,0.013228,-0.000828,0.032957,-2.239531,-2.177922
3.779908,-0.003066,0.013090,-0.000606,0.033076,-2.216433,-2.159442
3.784908,-0.003166,0.012984,-0.000299,0.033355,-2.193282,-2.131660
3.789908,-0.003161,0.012991,0.000099,0.033613,-2.170080,-2.113098
3.794907,-0.003108,0.013045,0.000583,0.034104,-2.146831,-2.085197
3.799907,-0.002964,0.013144,0.001065,0.034433,-2.123531,-2.066556
3.804907,-0.002691,0.013434,0.001450,0.034814,-2.100181,-2.038534
3.809906,-0.002322,0.013701,0.001730,0.034989,-2.076780,-2.019814
3.814906,-0.001924,0.014126,0.001911,0.035146,-2.053330,-1.991673
3.819906,-0.001536,0.014398,0.002050,0.035223,-2.029831,-1.972874
3.824905,-0.001188,0.014756,0.002143,0.035293,-2.006279,-1.944610
3.829905,-0.000875,0.014965,0.002171,0.035294,-1.982674,-1.925727
3.834904,-0.000593,0.015242,0.002163,0.035263,-1.959022,-1.897344
3.839904,-0.000378,0.015374,0.002101,0.035201,-1.935320,-1.878383
3.844904,-0.000249,0.015470,0.002046,0.035125,-1.911569,-1.849882
3.849903,-0.000162,0.015500,0.002035,0.035113,-1.887773,-1.830845
3.854903,-0.000113,0.015502,0.002004,0.035073,-1.863931,-1.802235
3.859903,-0.000037,0.015523,0.002023,0.035083,-1.840046,-1.783126
3.864902,0.000125,0.015657,0.002113,0.035192,-1.816118,-1.754413
3.869902,0.000354,0.015797,0.002277,0.035325,-1.792149,-1.735238
3.874902,0.000617,0.016042,0.002503,0.035608,-1.768139,-1.706426
3.879901,0.000868,0.016191,0.002729,0.035803,-1.744087,-1.687185
3.884901,0.001084,0.016368,0.002884,0.036015,-1.719991,-1.658270
3.889900,0.001232,0.016427,0.002875,0.036028,-1.695854,-1.638960
3.894900,0.001355,0.016494,0.002670,0.035819,-1.671681,-1.609953
3.899900,0.001473,0.016540,0.002291,0.035543,-1.647473,-1.590586
3.904899,0.001543,0.016563,0.001734,0.034916,-1.623227,-1.561490
3.909899,0.001548,0.016538,0.001023,0.034376,-1.598947,-1.542064
3.914899,0.001556,0.016528,0.000237,0.033479,-1.574641,-1.512896
3.919898,0.001602,0.016569,-0.000508,0.032913,-1.550327,-1.493444
3.924898,0.001653,0.016654,-0.001188,0.032143,-1.526024,-1.464280
3.929898,0.001701,0.016723,-0.001800,0.031683,-1.501756,-1.444864
3.934897,0.001736,0.016825,-0.002299,0.031135,-1.477540,-1.415805
3.939897,0.001783,0.016909,-0.002608,0.030921,-1.453400,-1.396492
3.944896,0.001878,0.017098,-0.002700,0.030861,-1.429357,-1.367641
3.949896,0.001980,0.017231,-0.002631,0.030953,-1.405438,-1.348506
3.954896,0.002065,0.017406,-0.002398,0.031287,-1.381665,-1.319979
