time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
7.089669,3.118073,-3.140483,-3.137741
7.094668,nan,-3.141463,-3.136935
7.099668,3.090107,3.137071,-3.136036
7.104668,nan,3.139280,-3.135044
7.109667,-3.100564,3.142231,-3.133957
7.114667,nan,-3.139286,-3.132771
7.119667,-3.014317,-3.130097,-3.131480
7.124666,nan,-3.128318,-3.130083
7.129666,-3.104692,-3.122396,-3.128577
7.134665,nan,-3.123018,-3.126965
7.139665,-3.006412,-3.114018,-3.125242
7.144665,nan,-3.109477,-3.123412
7.149664,-3.099315,-3.108172,-3.121477
7.154664,nan,-3.101936,-3.119443
7.159664,-2.922283,-3.084667,-3.117311
7.164663,nan,-3.078322,-3.115076
7.169663,3.127897,-3.080675,-3.112728
7.174663,nan,-3.078520,-3.110259
7.179662,-3.024049,-3.071444,-3.107660
7.184662,nan,-3.068789,-3.104921
7.189662,-3.097315,-3.068247,-3.102030
7.194661,nan,-3.062408,-3.098973
7.199661,3.093149,-3.069415,-3.095740
7.204660,nan,-3.068698,-3.092322
7.209660,-3.025322,-3.061208,-3.088716
7.214660,nan,-3.056109,-3.084923
7.219659,3.123622,-3.059708,-3.080945
7.224659,nan,-3.053998,-3.076779
7.229659,-3.090597,-3.055700,-3.072441
7.234658,nan,-3.045217,-3.067944
7.239658,-3.022119,-3.039442,-3.063294
7.244658,nan,-3.030511,-3.058494
7.249657,-3.065594,-3.027081,-3.053552
7.254657,nan,-3.021482,-3.048477
7.259656,-3.058820,-3.020147,-3.043275
7.264656,nan,-3.015435,-3.037951
7.269656,-3.042968,-3.013872,-3.032504
7.274655,nan,-3.009356,-3.026936
7.279655,-2.958095,-3.001132,-3.021247
7.284655,nan,-2.996063,-3.015439
7.289654,-2.701798,-2.970671,-3.009520
7.294654,nan,-2.964568,-3.003484
7.299654,-3.020214,-2.964821,-2.997340
7.304653,nan,-2.955252,-2.991099
7.309653,-2.941980,-2.949861,-2.984759
7.314652,nan,-2.944502,-2.978323
7.319652,3.095406,-2.960880,-2.971799
7.324652,nan,-2.957224,-2.965206
7.329651,-2.906426,-2.952281,-2.958560
7.334651,nan,-2.947014,-2.951868
7.339651,-2.891515,-2.938197,-2.945141
7.344650,nan,-2.933327,-2.938388
7.349650,-2.814522,-2.918399,-2.931618
7.354650,nan,-2.910616,-2.924836
7.359649,-2.850868,-2.902554,-2.918039
7.364649,nan,-2.894794,-2.911219
7.369648,-2.983441,-2.894155,-2.904362
7.374648,nan,-2.886395,-2.897458
7.379648,-2.791304,-2.874030,-2.890526
7.384647,nan,-2.866970,-2.883565
7.389647,-3.076006,-2.876996,-2.876572
7.394647,nan,-2.868364,-2.869551
7.399646,-2.855746,-2.862273,-2.862503
7.404646,nan,-2.852392,-2.855438
7.409646,-2.813288,-2.844502,-2.848367
7.414645,nan,-2.837022,-2.841308
7.419645,-2.784229,-2.827240,-2.834268
7.424644,nan,-2.821627,-2.827244
7.429644,-2.880284,-2.821482,-2.820237
7.434644,nan,-2.816614,-2.813255
7.439643,-2.765431,-2.808444,-2.806326
7.444643,nan,-2.803043,-2.799490
7.449643,-2.702410,-2.790235,-2.792752
7.454642,nan,-2.783599,-2.786124
7.459642,-2.805255,-2.778582,-2.779647
7.464642,nan,-2.769190,-2.773368
7.469641,-2.804219,-2.765942,-2.767332
7.474641,nan,-2.756044,-2.761571
7.479640,-2.844100,-2.760232,-2.756090
7.484640,nan,-2.755902,-2.750878
7.489640,-2.655750,-2.745588,-2.745913
7.494639,nan,-2.740651,-2.741177
7.499639,-2.793172,-2.741357,-2.736637
7.504639,nan,-2.737441,-2.732266
7.509638,-2.655475,-2.729353,-2.728038
7.514638,nan,-2.724660,-2.723920
7.519638,-2.663579,-2.718059,-2.719872
7.524637,nan,-2.712897,-2.715850
7.529637,-2.667889,-2.703647,-2.711819
7.534636,nan,-2.697531,-2.707770
7.539636,-2.676425,-2.693141,-2.703707
7.544636,nan,-2.689531,-2.699630
7.549635,-2.728642,-2.692614,-2.695534
7.554635,nan,-2.689943,-2.691403
7.559635,-2.811731,-2.696898,-2.687241
7.564634,nan,-2.690012,-2.683040
7.569634,-2.772477,-2.692826,-2.678801
7.574634,nan,-2.685625,-2.674536
7.579633,-2.791437,-2.691132,-2.670240
7.584633,nan,-2.686142,-2.665909
7.589633,-2.617548,-2.675373,-2.661539
7.594632,nan,-2.671508,-2.657103
7.599632,-2.821009,-2.681077,-2.652582
7.604631,nan,-2.674823,-2.647979
7.609631,-2.607103,-2.667520,-2.643308
7.614631,nan,-2.666189,-2.638574
7.619630,-2.631268,-2.661456,-2.633785
7.624630,nan,-2.656354,-2.628936
7.629630,-2.541111,-2.646778,-2.624001
7.634629,nan,-2.641437,-2.618976
7.639629,-2.697167,-2.643409,-2.613851
7.644629,nan,-2.635808,-2.608627
7.649628,-2.460486,-2.618176,-2.603325
7.654628,nan,-2.612921,-2.597955
7.659627,-2.687468,-2.613330,-2.592526
7.664627,nan,-2.605107,-2.587039
7.669627,-2.774530,-2.615395,-2.581512
7.674626,nan,-2.609749,-2.575947
7.679626,-2.711941,-2.614116,-2.570356
7.684626,nan,-2.607895,-2.564737
7.689625,-2.529014,-2.597523,-2.559078
7.694625,nan,-2.593699,-2.553371
7.699625,-2.592844,-2.590238,-2.547606
7.704624,nan,-2.584181,-2.541778
7.709624,-2.698453,-2.587553,-2.535875
7.714623,nan,-2.581456,-2.529887
7.719623,-2.599189,-2.577739,-2.523806
7.724623,nan,-2.569398,-2.517623
7.729622,-2.541378,-2.562646,-2.511344
7.734622,nan,-2.552539,-2.504993
7.739622,-2.521293,-2.543754,-2.498567
7.744621,nan,-2.537340,-2.492074
7.749621,-2.378745,-2.519050,-2.485522
7.754621,nan,-2.510600,-2.478914
7.759620,-2.388839,-2.495219,-2.472266
7.764620,nan,-2.487477,-2.465580
7.769619,-2.388695,-2.475930,-2.458859
7.774619,nan,-2.467585,-2.452092
7.779619,-2.434360,-2.459332,-2.445265
7.784618,nan,-2.449392,-2.438383
7.789618,-2.386914,-2.438742,-2.431458
7.794618,nan,-2.430117,-2.424485
7.799617,-2.397391,-2.423390,-2.417472
7.804617,nan,-2.414299,-2.410420
7.809617,-2.366118,-2.404232,-2.403325
7.814616,nan,-2.394864,-2.396189
7.819616,-2.401494,-2.390486,-2.389015
7.824615,nan,-2.382569,-2.381810
7.829615,-2.491715,-2.386369,-2.374576
7.834615,nan,-2.378479,-2.367311
7.839614,-2.341036,-2.369976,-2.360012
7.844614,nan,-2.361531,-2.352686
7.849614,-2.354562,-2.353861,-2.345327
7.854613,nan,-2.345464,-2.337918
7.859613,-2.400276,-2.344743,-2.330467
7.864613,nan,-2.333353,-2.322979
7.869612,-2.485934,-2.336948,-2.315461
7.874612,nan,-2.329872,-2.307913
7.879611,-2.451083,-2.332224,-2.300340
7.884611,nan,-2.326529,-2.292753
7.889611,-2.271787,-2.316663,-2.285150
7.894610,nan,-2.305102,-2.277523
7.899610,-2.355014,-2.303847,-2.269872
7.904610,nan,-2.295743,-2.262206
7.909609,-2.238720,-2.281803,-2.254533
7.914609,nan,-2.272615,-2.246850
7.919609,-2.201312,-2.262512,-2.239150
7.924608,nan,-2.254638,-2.231433
7.929608,-2.382304,-2.258394,-2.223694
7.934608,nan,-2.246628,-2.215927
7.939607,-2.199022,-2.237787,-2.208136
7.944607,nan,-2.230017,-2.200315
7.949606,-2.352535,-2.234165,-2.192469
7.954606,nan,-2.223541,-2.184604
7.959606,-2.210765,-2.216963,-2.176724
7.964605,nan,-2.206873,-2.168836
7.969605,-2.316545,-2.210114,-2.160947
7.974605,nan,-2.202529,-2.153055
7.979604,-2.225478,-2.197927,-2.145155
7.984604,nan,-2.190464,-2.137250
7.989604,-2.147077,-2.181964,-2.129332
7.994603,nan,-2.171111,-2.121403
7.999603,-1.892278,-2.142300,-2.113469
8.004604,nan,-2.130067,-2.105530
8.009606,-2.122715,-2.121482,-2.097598
8.014608,nan,-2.112120,-2.089698
8.019610,-2.146063,-2.110853,-2.081885
8.024612,nan,-2.101833,-2.074215
8.029614,-2.073730,-2.093194,-2.066748
8.034616,nan,-2.081507,-2.059555
8.039618,-2.068157,-2.072422,-2.052700
8.044621,nan,-2.061380,-2.046247
8.049623,-2.239654,-2.070165,-2.040262
8.054625,nan,-2.061463,-2.034813
8.059627,-2.023899,-2.051512,-2.029966
8.064629,nan,-2.043086,-2.025769
8.069631,-2.074773,-2.040328,-2.022271
8.074633,nan,-2.029408,-2.019514
8.079635,-1.975395,-2.017219,-2.017485
8.084637,nan,-2.007667,-2.016136
8.089639,-2.051044,-2.006382,-2.015361
8.094641,nan,-2.001168,-2.015019
8.099643,-1.863732,-1.984920,-2.014957
8.104645,nan,-1.981147,-2.015017
8.109647,-1.954423,-1.974063,-2.015043
8.114649,nan,-1.965002,-2.014892
8.119651,-1.969378,-1.963093,-2.014452
8.124653,nan,-1.955040,-2.013655
8.129655,-1.962171,-1.952407,-2.012448
8.134657,nan,-1.951143,-2.010814
8.139659,-1.972494,-1.948173,-2.008779
8.144661,nan,-1.935450,-2.006364
8.149663,-1.997138,-1.937523,-2.003597
8.154665,nan,-1.930313,-2.000553
8.159667,-2.078413,-1.936546,-1.997288
8.164669,nan,-1.925365,-1.993844
8.169671,-1.887949,-1.917171,-1.990215
8.174673,nan,-1.909585,-1.986419
8.179675,-1.801548,-1.894996,-1.982462
8.184677,nan,-1.888833,-1.978343
8.189679,-1.963581,-1.889282,-1.974063
8.194681,nan,-1.879514,-1.969605
8.199683,-2.002006,-1.887784,-1.964966
8.204685,nan,-1.878352,-1.960135
8.209687,-2.053809,-1.884918,-1.955117
8.214689,nan,-1.876568,-1.949915
8.219691,-2.096519,-1.887328,-1.944544
8.224693,nan,-1.879163,-1.939022
8.229695,-1.989781,-1.883802,-1.933379
8.234697,nan,-1.878865,-1.927632
8.239699,-1.929529,-1.874352,-1.921801
8.244701,nan,-1.865783,-1.915908
8.249703,-1.959103,-1.863306,-1.909959
8.254705,nan,-1.851882,-1.903949
8.259707,-1.861804,-1.843486,-1.897867
8.264709,nan,-1.832694,-1.891717
8.269711,-1.828187,-1.825920,-1.885503
8.274714,nan,-1.814095,-1.879239
8.279716,-1.813292,-1.807382,-1.872958
8.284718,nan,-1.799052,-1.866664
8.289720,-1.904915,-1.802559,-1.860362
8.294722,nan,-1.786822,-1.854067
8.299724,-1.869586,-1.789286,-1.847779
8.304726,nan,-1.781309,-1.841487
8.309728,-1.818569,-1.778318,-1.835201
8.314730,nan,-1.771576,-1.828938
8.319732,-1.899435,-1.775434,-1.822709
8.324734,nan,-1.767365,-1.816538
8.329736,-1.884052,-1.771376,-1.810433
8.334738,nan,-1.761747,-1.804404
8.339740,-1.810558,-1.757929,-1.798437
8.344742,nan,-1.750652,-1.792536
8.349744,-1.788099,-1.751026,-1.786729
8.354746,nan,-1.737638,-1.781025
8.359748,-1.784225,-1.736722,-1.775419
8.364750,nan,-1.730430,-1.769931
8.369752,-1.734046,-1.730038,-1.764559
8.374754,nan,-1.722147,-1.759285
8.379756,-1.594205,-1.710238,-1.754105
8.384758,nan,-1.708113,-1.749007
8.389760,-1.801662,-1.713796,-1.743993
8.394762,nan,-1.703699,-1.739070
8.399764,-1.786200,-1.704964,-1.734249
8.404766,nan,-1.699207,-1.729519
8.409768,-1.650297,-1.694271,-1.724868
8.414770,nan,-1.691967,-1.720305
8.419772,-1.587167,-1.679536,-1.715847
8.424774,nan,-1.676491,-1.711491
8.429776,-1.697146,-1.673833,-1.707240
8.434778,nan,-1.669828,-1.703098
8.439780,-1.830034,-1.678575,-1.699071
8.444782,nan,-1.671545,-1.695165
8.449784,-1.701369,-1.669281,-1.691367
8.454786,nan,-1.660552,-1.687670
8.459788,-1.775039,-1.662816,-1.684077
8.464790,nan,-1.660822,-1.680588
8.469792,-1.516325,-1.648612,-1.677202
8.474794,nan,-1.646162,-1.673910
8.479796,-1.828090,-1.659284,-1.670702
8.484798,nan,-1.656987,-1.667563
8.489800,-1.760852,-1.665962,-1.664482
8.494802,nan,-1.661757,-1.661455
8.499804,-1.613974,-1.655652,-1.658495
8.504807,nan,-1.655380,-1.655612
8.509809,-1.607017,-1.648012,-1.652807
8.514811,nan,-1.639658,-1.650083
8.519813,-1.717070,-1.642215,-1.647428
8.524815,nan,-1.641833,-1.644842
8.529817,-1.639861,-1.638842,-1.642332
8.534819,nan,-1.637153,-1.639886
8.539821,-1.692754,-1.642168,-1.637498
8.544823,nan,-1.641632,-1.635155
8.549825,-1.491602,-1.627110,-1.632831
8.554827,nan,-1.628047,-1.630506
8.559829,-1.698809,-1.630185,-1.628171
8.564831,nan,-1.629967,-1.625815
8.569833,-1.624291,-1.628894,-1.623435
8.574835,nan,-1.629344,-1.621028
8.579837,-1.365821,-1.612391,-1.618603
8.584839,nan,-1.614977,-1.616175
8.589841,-1.789725,-1.631447,-1.613761
8.594843,nan,-1.633457,-1.611370
8.599845,-1.658925,-1.638909,-1.609010
8.604847,nan,-1.647675,-1.606688
8.609849,-1.577274,-1.644012,-1.604416
8.614851,nan,-1.649465,-1.602209
8.619853,-1.706662,-1.659312,-1.600078
8.624855,nan,-1.658344,-1.598027
8.629857,-1.469775,-1.646964,-1.596058
8.634859,nan,-1.646174,-1.594172
8.639861,-1.689086,-1.653100,-1.592367
8.644863,nan,-1.656236,-1.590641
8.649865,-1.462055,-1.642803,-1.588990
8.654867,nan,-1.647547,-1.587420
8.659869,-1.435563,-1.633482,-1.585926
8.664871,nan,-1.635556,-1.584504
8.669873,-1.658944,-1.640325,-1.583153
8.674875,nan,-1.644709,-1.581870
8.679877,-1.553517,-1.639717,-1.580656
8.684879,nan,-1.642459,-1.579507
8.689881,-1.702718,-1.650204,-1.578419
8.694883,nan,-1.655609,-1.577396
8.699885,-1.651397,-1.657279,-1.576434
8.704887,nan,-1.661376,-1.575532
8.709889,-1.565790,-1.657634,-1.574689
8.714891,nan,-1.662854,-1.573901
8.719893,-1.478941,-1.651922,-1.573158
8.724895,nan,-1.654051,-1.572456
8.729897,-1.609296,-1.650537,-1.571790
8.734900,nan,-1.653116,-1.571157
8.739902,-1.675355,-1.655290,-1.570557
8.744904,nan,-1.655240,-1.569990
8.749906,-1.547240,-1.646874,-1.569448
8.754908,nan,-1.649972,-1.568929
8.759910,-1.508770,-1.641902,-1.568432
8.764912,nan,-1.641895,-1.567958
8.769914,-1.436757,-1.628879,-1.567505
8.774916,nan,-1.632368,-1.567074
8.779918,-1.794929,-1.644504,-1.566664
8.784920,nan,-1.645632,-1.566279
8.789922,-1.596809,-1.644899,-1.565912
8.794924,nan,-1.648994,-1.565567
8.799926,-1.559375,-1.643242,-1.565243
8.804928,nan,-1.644332,-1.564940
8.809930,-1.438457,-1.629799,-1.564658
8.814932,nan,-1.633911,-1.564399
8.819934,-1.618236,-1.633833,-1.564162
8.824936,nan,-1.636415,-1.563943
8.829938,-1.469419,-1.623838,-1.563741
8.834940,nan,-1.623945,-1.563561
8.839942,-1.584553,-1.621898,-1.563404
8.844944,nan,-1.622658,-1.563272
8.849946,-1.632781,-1.620795,-1.563163
8.854948,nan,-1.620921,-1.563071
8.859950,-1.611612,-1.621547,-1.562995
8.864952,nan,-1.622822,-1.562931
8.869954,-1.620626,-1.622984,-1.562880
8.874956,nan,-1.622806,-1.562846
8.879958,-1.542993,-1.618603,-1.562831
8.884960,nan,-1.619004,-1.562830
8.889962,-1.485344,-1.606934,-1.562839
8.894964,nan,-1.608599,-1.562856
8.899966,-1.657877,-1.612520,-1.562875
8.904968,nan,-1.612057,-1.562904
8.909970,-1.563215,-1.610113,-1.562944
8.914972,nan,-1.612700,-1.562993
8.919974,-1.656877,-1.618438,-1.563045
8.924976,nan,-1.620134,-1.563105
8.929978,-1.556452,-1.618378,-1.563173
8.934980,nan,-1.619559,-1.563243
8.939982,-1.506344,-1.613752,-1.563316
8.944984,nan,-1.613610,-1.563393
8.949986,-1.544305,-1.607674,-1.563480
8.954988,nan,-1.605742,-1.563578
8.959991,-1.631867,-1.609638,-1.563683
8.964993,nan,-1.607458,-1.563792
8.969995,-1.492964,-1.599182,-1.563904
8.974997,nan,-1.601131,-1.564019
8.979999,-1.648443,-1.602403,-1.564134
8.985001,nan,-1.599100,-1.564247
8.990003,-1.469439,-1.589998,-1.564357
8.995005,nan,-1.590106,-1.564461
9.000007,-1.559021,-1.587585,-1.564560
9.005009,nan,-1.586559,-1.564656
9.010011,-1.652449,-1.591656,-1.564752
9.015013,nan,-1.590775,-1.564848
9.020015,-1.601027,-1.592508,-1.564940
9.025017,nan,-1.590793,-1.565021
9.030019,-1.661023,-1.599235,-1.565083
9.035021,nan,-1.601502,-1.565118
9.040023,-1.459910,-1.589847,-1.565122
9.045025,nan,-1.589565,-1.565092
9.050027,-1.485171,-1.580341,-1.565014
9.055029,nan,-1.580242,-1.564880
9.060031,-1.612620,-1.583092,-1.564686
9.065033,nan,-1.583684,-1.564426
9.070035,-1.465356,-1.575258,-1.564095
9.075037,nan,-1.573912,-1.563687
9.080039,-1.513286,-1.566826,-1.563198
9.085041,nan,-1.565062,-1.562628
9.090043,-1.528505,-1.564820,-1.561971
9.095045,nan,-1.564606,-1.561228
9.100047,-1.628002,-1.569673,-1.560397
9.105049,nan,-1.568103,-1.559468
9.110051,-1.698367,-1.576346,-1.558436
9.115053,nan,-1.576005,-1.557302
9.120055,-1.369676,-1.555604,-1.556065
9.125057,nan,-1.554217,-1.554722
9.130059,-1.595039,-1.556213,-1.553269
9.135061,nan,-1.554838,-1.551704
9.140063,-1.522462,-1.551841,-1.550030
9.145065,nan,-1.551350,-1.548247
9.150067,-1.518482,-1.549601,-1.546351
9.155069,nan,-1.550572,-1.544337
9.160071,-1.604818,-1.557307,-1.542200
9.165073,nan,-1.563858,-1.539932
9.170075,-1.424659,-1.555104,-1.537533
9.175077,nan,-1.555748,-1.534999
9.180079,-1.583903,-1.560804,-1.532319
9.185081,nan,-1.565283,-1.529484
9.190084,-1.613773,-1.569186,-1.526481
9.195086,nan,-1.569353,-1.523303
9.200088,-1.337212,-1.553655,-1.519939
9.205090,nan,-1.557091,-1.516384
9.210092,-1.322411,-1.539799,-1.512638
9.215094,nan,-1.542666,-1.508704
9.220096,-1.559968,-1.543182,-1.504586
9.225098,nan,-1.543163,-1.500291
9.230100,-1.475018,-1.537388,-1.495825
9.235102,nan,-1.536812,-1.491195
9.240104,-1.261428,-1.516968,-1.486412
9.245106,nan,-1.513567,-1.481483
9.250108,-1.415251,-1.504229,-1.476415
9.255110,nan,-1.500475,-1.471225
9.260112,-1.423095,-1.492563,-1.465924
9.265114,nan,-1.493236,-1.460511
9.270116,-1.345357,-1.478375,-1.454984
9.275118,nan,-1.477465,-1.449336
9.280120,-1.329195,-1.466382,-1.443571
9.285122,nan,-1.462006,-1.437695
9.290124,-1.453544,-1.459624,-1.431711
9.295126,nan,-1.456267,-1.425620
9.300128,-1.379477,-1.446271,-1.419433
9.305130,nan,-1.440638,-1.413157
9.310132,-1.555705,-1.444963,-1.406799
9.315134,nan,-1.441755,-1.400371
9.320136,-1.318881,-1.425702,-1.393880
9.325138,nan,-1.417450,-1.387331
9.330140,-1.472885,-1.419769,-1.380730
9.335142,nan,-1.413184,-1.374079
9.340144,-1.400082,-1.408671,-1.367376
9.345146,nan,-1.400566,-1.360625
9.350148,-1.425973,-1.396957,-1.353836
9.355150,nan,-1.388715,-1.347014
9.360152,-1.254618,-1.370942,-1.340162
9.365154,nan,-1.364344,-1.333272
9.370156,-1.419445,-1.363494,-1.326351
9.375158,nan,-1.354467,-1.319406
9.380160,-1.272935,-1.342767,-1.312438
9.385162,nan,-1.333959,-1.305448
9.390164,-1.224854,-1.323361,-1.298446
9.395166,nan,-1.318292,-1.291442
9.400168,-1.093130,-1.298478,-1.284441
9.405170,nan,-1.291500,-1.277456
9.410172,-1.057227,-1.270805,-1.270504
9.415174,nan,-1.260978,-1.263559
9.420177,-1.282895,-1.256116,-1.256607
9.425179,nan,-1.247903,-1.249663
9.430181,-1.213850,-1.242569,-1.242725
9.435183,nan,-1.232877,-1.235819
9.440185,-1.178271,-1.220162,-1.228978
9.445187,nan,-1.209908,-1.222238
9.450189,-1.127714,-1.198439,-1.215641
9.455191,nan,-1.192601,-1.209217
9.460193,-1.179277,-1.185965,-1.203010
9.465195,nan,-1.173269,-1.197056
9.470197,-1.426381,-1.186758,-1.191410
9.475199,nan,-1.177072,-1.186095
9.480201,-1.113980,-1.169373,-1.181096
9.485203,nan,-1.166490,-1.176384
9.490205,-1.126811,-1.157153,-1.171909
9.495207,nan,-1.147283,-1.167630
9.500209,-1.082434,-1.136418,-1.163531
9.505211,nan,-1.124255,-1.159571
9.510213,-1.255579,-1.132243,-1.155684
9.515215,nan,-1.122977,-1.151831
9.520217,-1.061321,-1.112146,-1.147986
9.525219,nan,-1.104176,-1.144131
9.530221,-1.106077,-1.099580,-1.140260
9.535223,nan,-1.093253,-1.136363
9.540225,-1.042223,-1.082666,-1.132419
9.545227,nan,-1.075002,-1.128416
9.550229,-1.165601,-1.076056,-1.124354
9.555231,nan,-1.066744,-1.120240
9.560233,-0.925737,-1.051433,-1.116077
9.565235,nan,-1.046866,-1.111864
9.570237,-1.156264,-1.049461,-1.107597
9.575239,nan,-1.041093,-1.103277
9.580241,-1.224195,-1.051419,-1.098894
9.585243,nan,-1.040632,-1.094438
9.590245,-1.241130,-1.050895,-1.089920
9.595247,nan,-1.044483,-1.085379
9.600249,-0.938725,-1.033115,-1.080842
9.605251,nan,-1.029472,-1.076314
9.610253,-1.146005,-1.033711,-1.071775
9.615255,nan,-1.024361,-1.067194
9.620257,-1.154616,-1.029519,-1.062560
9.625259,nan,-1.021265,-1.057862
9.630261,-0.975538,-1.010572,-1.053097
9.635263,nan,-0.999600,-1.048262
9.640265,-0.988894,-0.997454,-1.043351
9.645267,nan,-0.992869,-1.038355
9.650270,-0.901420,-0.981953,-1.033274
9.655272,nan,-0.973146,-1.028100
9.660274,-1.116615,-0.977769,-1.022833
9.665276,nan,-0.968113,-1.017478
9.670278,-1.043347,-0.968330,-1.012040
9.675280,nan,-0.959496,-1.006532
9.680282,-1.179006,-0.972664,-1.000960
9.685284,nan,-0.964966,-0.995314
9.690286,-1.075926,-0.967957,-0.989583
9.695288,nan,-0.959421,-0.983768
9.700290,-1.087747,-0.962962,-0.977868
9.705292,nan,-0.952905,-0.971871
9.710294,-0.921597,-0.944171,-0.965775
9.715296,nan,-0.932988,-0.959588
9.720298,-0.898132,-0.923455,-0.953304
9.725300,nan,-0.914078,-0.946922
9.730302,-1.001261,-0.916279,-0.940461
9.735304,nan,-0.908414,-0.933932
9.740306,-0.905715,-0.902823,-0.927348
9.745308,nan,-0.889582,-0.920708
9.750310,-0.971461,-0.890412,-0.914017
9.755312,nan,-0.881333,-0.907296
9.760314,-0.987846,-0.884041,-0.900547
9.765316,nan,-0.877820,-0.893783
9.770318,-0.875030,-0.872582,-0.887000
9.775320,nan,-0.865199,-0.880201
9.780322,-0.874407,-0.862056,-0.873392
9.785324,nan,-0.854137,-0.866562
9.790326,-0.842314,-0.848361,-0.859699
9.795328,nan,-0.838905,-0.852805
9.800330,-0.790430,-0.830025,-0.845879
9.805332,nan,-0.820479,-0.838917
9.810334,-1.012394,-0.830062,-0.831919
9.815336,nan,-0.820261,-0.824882
9.820338,-0.896819,-0.818280,-0.817805
9.825340,nan,-0.808379,-0.810691
9.830342,-0.752312,-0.796065,-0.803533
9.835344,nan,-0.785385,-0.796319
9.840346,-0.775361,-0.778842,-0.789050
9.845348,nan,-0.770955,-0.781730
9.850350,-0.802788,-0.767483,-0.774359
9.855352,nan,-0.760830,-0.766937
9.860354,-0.743654,-0.751805,-0.759473
9.865356,nan,-0.743401,-0.751980
9.870358,-0.792165,-0.740023,-0.744454
9.875360,nan,-0.730121,-0.736889
9.880363,-0.765968,-0.727981,-0.729287
9.885365,nan,-0.716186,-0.721645
9.890367,-0.615835,-0.701428,-0.713979
9.895369,nan,-0.691819,-0.706295
9.900371,-0.639660,-0.681522,-0.698592
9.905373,nan,-0.673333,-0.690873
9.910375,-0.635759,-0.663478,-0.683141
9.915377,nan,-0.653097,-0.675394
9.920379,-0.626887,-0.644981,-0.667637
9.925381,nan,-0.638193,-0.659870
9.930383,-0.560241,-0.624357,-0.652091
9.935385,nan,-0.612503,-0.644296
9.940387,-0.581833,-0.605187,-0.636491
9.945389,nan,-0.597959,-0.628682
9.950391,-0.578377,-0.588840,-0.620875
9.955393,nan,-0.578862,-0.613056
9.960395,-0.739907,-0.587342,-0.605216
9.965397,nan,-0.575411,-0.597356
9.970399,-0.599086,-0.572123,-0.589486
9.975401,nan,-0.561295,-0.581609
9.980403,-0.569064,-0.557440,-0.573712
9.985405,nan,-0.550687,-0.565801
9.990407,-0.709392,-0.555636,-0.557872
9.995409,nan,-0.544691,-0.549927
10.000411,-0.554956,-0.540137,-0.541967
10.005413,nan,-0.530021,-0.533983
10.010415,-0.525831,-0.524163,-0.525988
10.015417,nan,-0.514303,-0.518035
10.020419,-0.517271,-0.509218,-0.510178
10.025421,nan,-0.497703,-0.502471
10.030423,-0.537561,-0.495195,-0.494977
10.035425,nan,-0.483991,-0.487757
10.040427,-0.587071,-0.484846,-0.480884
10.045429,nan,-0.478465,-0.474432
10.050431,-0.451720,-0.471665,-0.468477
10.055433,nan,-0.466034,-0.463094
10.060435,-0.607599,-0.471552,-0.458341
10.065437,nan,-0.467845,-0.454267
10.070439,-0.581252,-0.473132,-0.450917
10.075441,nan,-0.470044,-0.448318
10.080443,-0.611606,-0.479138,-0.446465
10.085445,nan,-0.480261,-0.445299
10.090447,-0.580457,-0.486302,-0.444698
10.095449,nan,-0.482610,-0.444505
10.100451,-0.498272,-0.481783,-0.444560
10.105453,nan,-0.479874,-0.444676
10.110456,-0.364075,-0.470817,-0.444674
10.115458,nan,-0.469430,-0.444430
10.120460,-0.416326,-0.463242,-0.443861
10.125462,nan,-0.458432,-0.442916
10.130464,-0.391936,-0.453432,-0.441579
10.135466,nan,-0.452499,-0.439872
10.140468,-0.490284,-0.452337,-0.437837
10.145470,nan,-0.448422,-0.435502
10.150472,-0.418311,-0.442786,-0.432893
10.155474,nan,-0.439007,-0.430024
10.160476,-0.566004,-0.445810,-0.426891
10.165478,nan,-0.442339,-0.423506
10.170480,-0.315280,-0.429125,-0.419920
10.175482,nan,-0.423786,-0.416149
10.180484,-0.405149,-0.416383,-0.412191
10.185486,nan,-0.411849,-0.408068
10.190488,-0.403004,-0.410930,-0.403784
10.195490,nan,-0.407770,-0.399339
10.200492,-0.376625,-0.402887,-0.394730
10.205494,nan,-0.397525,-0.389925
10.210496,-0.405656,-0.393973,-0.384888
10.215498,nan,-0.390489,-0.379630
10.220500,-0.442172,-0.391772,-0.374172
10.225502,nan,-0.386893,-0.368558
10.230504,-0.406238,-0.384121,-0.362805
10.235506,nan,-0.378028,-0.356946
10.240508,-0.403698,-0.376993,-0.350996
10.245510,nan,-0.370765,-0.344973
10.250512,-0.394343,-0.370535,-0.338909
10.255514,nan,-0.363235,-0.332800
10.260516,-0.327834,-0.353619,-0.326651
10.265518,nan,-0.344629,-0.320468
10.270520,-0.370783,-0.343503,-0.314243
10.275522,nan,-0.337737,-0.307991
10.280524,-0.318548,-0.330841,-0.301715
10.285526,nan,-0.321454,-0.295411
10.290528,-0.152868,-0.303016,-0.289078
10.295530,nan,-0.294094,-0.282721
10.300532,-0.173666,-0.281139,-0.276366
10.305534,nan,-0.273771,-0.270039
10.310536,-0.220310,-0.265333,-0.263774
10.315538,nan,-0.257497,-0.257604
10.320540,-0.383282,-0.262927,-0.251526
10.325542,nan,-0.258993,-0.245525
10.330544,-0.175752,-0.250137,-0.239573
10.335546,nan,-0.243602,-0.233668
