time, Quad.Est.E.Yaw, Quad.Est.S.Yaw
8.985001,-0.034875,0.028408
8.990003,-0.025685,0.027724
8.995005,-0.025666,0.028408
9.000007,-0.023065,0.027724
9.005009,-0.021922,0.028408
9.010011,-0.026943,0.027724
9.015013,-0.025946,0.028408
9.020015,-0.027605,0.027724
9.025017,-0.025787,0.028408
9.030019,-0.034174,0.027724
9.035021,-0.036388,0.028408
9.040023,-0.024722,0.027724
9.045025,-0.024463,0.028408
9.050027,-0.015289,0.027724
9.055029,-0.015330,0.028408
9.060031,-0.018321,0.027724
9.065033,-0.019201,0.028408
9.070035,-0.011022,0.027724
9.075037,-0.010137,0.028408
9.080039,-0.003423,0.027724
9.085041,-0.002314,0.028408
9.090043,-0.002576,0.027724
9.095045,-0.003222,0.028408
9.100047,-0.008933,0.027724
9.105049,-0.008440,0.028408
9.110051,-0.017484,0.027724
9.115053,-0.018468,0.028408
9.120055,0.000969,0.027724
9.125057,0.000783,0.028408
9.130059,-0.002350,0.027724
9.135061,-0.002812,0.028408
9.140063,-0.001129,0.027724
9.145065,-0.002738,0.028408
9.150067,-0.002477,0.027724
9.155069,-0.005823,0.028408
9.160071,-0.014238,0.027724
9.165073,-0.023462,0.028408
9.170075,-0.016596,0.027724
9.175077,-0.020231,0.028408
9.180079,-0.027395,0.027724
9.185081,-0.035219,0.028408
9.190084,-0.041484,0.027724
9.195086,-0.045400,0.028408
9.200088,-0.032347,0.027724
9.205090,-0.039981,0.028408
9.210092,-0.025640,0.027724
9.215094,-0.033160,0.028408
9.220096,-0.036928,0.027724
9.225098,-0.041998,0.028408
9.230100,-0.039756,0.027724
9.235102,-0.044679,0.028408
9.240104,-0.028624,0.027724
9.245106,-0.031088,0.028408
9.250108,-0.025771,0.027724
9.255110,-0.028203,0.028408
9.260112,-0.024506,0.027724
9.265114,-0.031633,0.028408
9.270116,-0.021166,0.027724
9.275118,-0.026990,0.028408
9.280120,-0.020491,0.027724
9.285122,-0.023127,0.028408
9.290124,-0.025507,0.027724
9.295126,-0.029420,0.028408
9.300128,-0.024352,0.027724
9.305130,-0.026219,0.028408
9.310132,-0.035612,0.027724
9.315134,-0.040093,0.028408
9.320136,-0.029218,0.027724
9.325138,-0.028804,0.028408
9.330140,-0.036392,0.027724
9.335142,-0.037770,0.028408
9.340144,-0.038608,0.027724
9.345146,-0.038587,0.028408
9.350148,-0.040401,0.027724
9.355150,-0.040335,0.028408
9.360152,-0.028034,0.027724
9.365154,-0.029692,0.028408
9.370156,-0.034371,0.027724
9.375158,-0.033670,0.028408
9.380160,-0.027539,0.027724
9.385162,-0.027112,0.028408
9.390164,-0.022113,0.027724
9.395166,-0.025450,0.028408
9.400168,-0.011237,0.027724
9.405170,-0.012650,0.028408
9.410172,0.002478,0.027724
9.415174,0.003971,0.028408
9.420177,0.003271,0.027724
9.425179,0.003148,0.028408
9.430181,0.002930,0.027724
9.435183,0.004320,0.028408
9.440185,0.011541,0.027724
9.445187,0.013668,0.028408
9.450189,0.019821,0.027724
9.455191,0.017885,0.028408
9.460193,0.019500,0.027724
9.465195,0.024956,0.028408
9.470197,0.006871,0.027724
9.475199,0.010060,0.028408
9.480201,0.013686,0.027724
9.485203,0.010816,0.028408
9.490205,0.016521,0.027724
9.495207,0.021188,0.028408
9.500209,0.028732,0.027724
9.505211,0.036100,0.028408
9.510213,0.024991,0.027724
9.515215,0.029623,0.028408
9.520217,0.037379,0.027724
9.525219,0.040728,0.028408
9.530221,0.042230,0.027724
9.535223,0.043892,0.028408
9.540225,0.051338,0.027724
9.545227,0.054220,0.028408
9.550229,0.049929,0.027724
9.555231,0.054323,0.028408
9.560233,0.066314,0.027724
9.565235,0.065845,0.028408
9.570237,0.059849,0.027724
9.575239,0.063053,0.028408
9.580241,0.049236,0.027724
9.585243,0.054703,0.028408
9.590245,0.040837,0.027724
9.595247,0.041804,0.028408
9.600249,0.049541,0.027724
9.605251,0.047747,0.028408
9.610253,0.039883,0.027724
9.615255,0.043753,0.028408
9.620257,0.034902,0.027724
9.625259,0.037542,0.028408
9.630261,0.044439,0.027724
9.635263,0.049635,0.028408
9.640265,0.047870,0.027724
9.645267,0.046493,0.028408
9.650270,0.053363,0.027724
9.655272,0.055997,0.028408
9.660274,0.047182,0.027724
9.665276,0.050443,0.028408
9.670278,0.045895,0.027724
9.675280,0.048142,0.028408
9.680282,0.030533,0.027724
9.685284,0.031485,0.028408
9.690286,0.023930,0.027724
9.695288,0.025516,0.028408
9.700290,0.017277,0.027724
9.705292,0.020173,0.028408
9.710294,0.024054,0.027724
9.715296,0.027845,0.028408
9.720298,0.032375,0.027724
9.725300,0.034128,0.028408
9.730302,0.026776,0.027724
9.735304,0.026828,0.028408
9.740306,0.027165,0.027724
9.745308,0.032459,0.028408
9.750310,0.026286,0.027724
9.755312,0.027310,0.028408
9.760314,0.019208,0.027724
9.765316,0.017317,0.028408
9.770318,0.017133,0.027724
9.775320,0.016362,0.028408
9.780322,0.014061,0.027724
9.785324,0.013794,0.028408
9.790326,0.014087,0.027724
9.795328,0.015282,0.028408
9.800330,0.018628,0.027724
9.805332,0.019833,0.028408
9.810334,0.004660,0.027724
9.815336,0.006032,0.028408
9.820338,0.002360,0.027724
9.825340,0.003738,0.028408
9.830342,0.010337,0.027724
9.835344,0.012381,0.028408
9.840346,0.013122,0.027724
9.845348,0.012243,0.028408
9.850350,0.009832,0.027724
9.855352,0.007595,0.028408
9.860354,0.010658,0.027724
9.865356,0.010080,0.028408
9.870358,0.007446,0.027724
9.875360,0.008285,0.028408
9.880363,0.004351,0.027724
9.885365,0.006990,0.028408
9.890367,0.015619,0.027724
9.895369,0.016014,0.028408
9.900371,0.020152,0.027724
9.905373,0.019085,0.028408
9.910375,0.022758,0.027724
9.915377,0.023847,0.028408
9.920379,0.025760,0.027724
9.925381,0.023231,0.028408
9.930383,0.030848,0.027724
9.935385,0.033353,0.028408
9.940387,0.034427,0.027724
9.945389,0.032284,0.028408
9.950391,0.035158,0.027724
9.955393,0.035759,0.028408
9.960395,0.021012,0.027724
9.965397,0.023519,0.028408
9.970399,0.020512,0.027724
9.975401,0.021890,0.028408
9.980403,0.019433,0.027724
9.985405,0.016698,0.028408
9.990407,0.005410,0.027724
9.995409,0.006826,0.028408
10.000411,0.005016,0.027724
10.005413,0.005561,0.028408
10.010415,0.005022,0.027724
10.015417,0.005316,0.028408
10.020419,0.004088,0.027724
10.025421,0.006294,0.028408
10.030423,0.002750,0.027724
10.035425,0.005185,0.028408
10.040427,-0.001258,0.027724
10.045429,-0.002780,0.028408
10.050431,-0.000871,0.027724
10.055433,-0.001912,0.028408
10.060435,-0.011388,0.027724
10.065437,-0.012821,0.028408
10.070439,-0.020964,0.027724
10.075441,-0.021267,0.028408
10.080443,-0.032019,0.027724
10.085445,-0.034779,0.028408
10.090447,-0.041421,0.027724
10.095449,-0.038092,0.028408
10.100451,-0.037263,0.027724
10.105453,-0.035217,0.028408
10.110456,-0.026119,0.027724
10.115458,-0.024928,0.028408
10.120460,-0.019110,0.027724
10.125462,-0.015296,0.028408
10.130464,-0.011272,0.027724
10.135466,-0.012258,0.028408
10.140468,-0.013649,0.027724
10.145470,-0.012430,0.028408
10.150472,-0.008818,0.027724
10.155474,-0.008388,0.028408
10.160476,-0.017634,0.027724
10.165478,-0.018137,0.028408
10.170480,-0.007749,0.027724
10.175482,-0.006868,0.028408
10.180484,-0.002586,0.027724
10.185486,-0.002944,0.028408
10.190488,-0.005413,0.027724
10.195490,-0.007530,0.028408
10.200492,-0.006294,0.027724
10.205494,-0.006620,0.028408
10.210496,-0.007042,0.027724
10.215498,-0.009790,0.028408
10.220500,-0.015395,0.027724
10.225502,-0.017201,0.028408
10.230504,-0.019000,0.027724
10.235506,-0.019903,0.028408
10.240508,-0.023606,0.027724
10.245510,-0.024583,0.028408
10.250512,-0.029196,0.027724
10.255514,-0.029209,0.028408
10.260516,-0.024504,0.027724
10.265518,-0.022921,0.028408
10.270520,-0.026765,0.027724
10.275522,-0.028495,0.028408
10.280524,-0.026611,0.027724
10.285526,-0.024779,0.028408
10.290528,-0.011402,0.027724
10.295530,-0.010101,0.028408
10.300532,-0.002233,0.027724
10.305534,-0.002470,0.028408
10.310536,0.000938,0.027724
10.315538,0.001332,0.028408
10.320540,-0.008979,0.027724
10.325542,-0.012273,0.028408
10.330544,-0.008189,0.027724
10.335546,-0.008757,0.028408
10.340549,-0.020653,0.027724
10.345551,-0.021134,0.028408
10.350553,-0.023301,0.027724
10.355555,-0.025008,0.028408
10.360557,-0.024599,0.027724
10.365559,-0.024553,0.028408
10.370561,-0.029557,0.027724
10.375563,-0.030508,0.028408
10.380565,-0.034017,0.027724
10.385567,-0.034911,0.028408
10.390569,-0.028964,0.027724
10.395571,-0.032259,0.028408
10.400573,-0.025058,0.027724
10.405575,-0.023634,0.028408
10.410577,-0.030318,0.027724
10.415579,-0.029925,0.028408
10.420581,-0.029112,0.027724
10.425583,-0.032132,0.028408
10.430585,-0.026107,0.027724
10.435587,-0.028268,0.028408
10.440589,-0.014087,0.027724
10.445591,-0.012679,0.028408
10.450593,-0.017329,0.027724
10.455595,-0.022635,0.028408
10.460597,-0.020708,0.027724
10.465599,-0.020188,0.028408
10.470601,-0.012124,0.027724
10.475603,-0.013343,0.028408
10.480605,-0.017918,0.027724
10.485607,-0.018931,0.028408
10.490609,-0.015072,0.027724
10.495611,-0.017094,0.028408
10.500613,-0.008559,0.027724
10.505615,-0.012336,0.028408
10.510617,-0.002785,0.027724
10.515619,-0.004234,0.028408
10.520621,-0.010799,0.027724
10.525623,-0.006472,0.028408
10.530625,-0.000968,0.027724
10.535627,0.001444,0.028408
10.540629,0.007456,0.027724
10.545631,0.005232,0.028408
10.550633,0.005405,0.027724
10.555635,0.008088,0.028408
10.560637,0.012245,0.027724
10.565639,0.007961,0.028408
10.570642,-0.003914,0.027724
10.575644,-0.002102,0.028408
10.580646,0.003850,0.027724
10.585648,0.005606,0.028408
10.590650,0.030237,0.027724
10.595652,0.031039,0.028408
10.600654,0.030122,0.027724
10.605656,0.031705,0.028408
10.610658,0.019713,0.027724
10.615660,0.020316,0.028408
10.620662,0.008270,0.027724
10.625664,0.009234,0.028408
10.630666,0.005536,0.027724
10.635668,0.006802,0.028408
10.640670,0.002923,0.027724
10.645672,0.003910,0.028408
10.650674,0.006940,0.027724
10.655676,0.008612,0.028408
10.660678,0.018030,0.027724
10.665680,0.017440,0.028408
10.670682,0.000603,0.027724
10.675684,0.004860,0.028408
10.680686,-0.006766,0.027724
10.685688,-0.003287,0.028408
10.690690,0.005810,0.027724
10.695692,0.005128,0.028408
10.700694,0.009259,0.027724
10.705696,0.010381,0.028408
10.710698,0.012495,0.027724
10.715700,0.015994,0.028408
10.720702,0.024693,0.027724
10.725704,0.024977,0.028408
10.730706,0.028045,0.027724
10.735708,0.027261,0.028408
10.740710,0.022074,0.027724
10.745712,0.023733,0.028408
10.750714,0.011279,0.027724
10.755716,0.012132,0.028408
10.760718,0.011688,0.027724
10.765720,0.011932,0.028408
10.770722,0.015444,0.027724
10.775724,0.015023,0.028408
10.780726,0.021803,0.027724
10.785728,0.025216,0.028408
10.790730,0.035339,0.027724
10.795732,0.035079,0.028408
10.800735,0.034351,0.027724
10.805737,0.035575,0.028408
10.810739,0.033364,0.027724
10.815741,0.033747,0.028408
10.820743,0.033661,0.027724
10.825745,0.036045,0.028408
10.830747,0.031578,0.027724
10.835749,0.030501,0.028408
10.840751,0.021037,0.027724
10.845753,0.022988,0.028408
10.850755,0.027766,0.027724
10.855757,0.028274,0.028408
10.860759,0.025622,0.027724
10.865761,0.027708,0.028408
10.870763,0.028382,0.027724
10.875765,0.026623,0.028408
10.880767,0.025848,0.027724
10.885769,0.028284,0.028408
10.890771,0.024710,0.027724
10.895773,0.026401,0.028408
10.900775,0.034522,0.027724
10.905777,0.035831,0.028408
10.910779,0.048322,0.027724
10.915781,0.047159,0.028408
10.920783,0.046534,0.027724
10.925785,0.048074,0.028408
10.930787,0.036398,0.027724
10.935789,0.036977,0.028408
10.940791,0.041607,0.027724
10.945793,0.043361,0.028408
10.950795,0.053282,0.027724
10.955797,0.053699,0.028408
10.960799,0.055545,0.027724
10.965801,0.050773,0.028408
10.970803,0.045836,0.027724
10.975805,0.048635,0.028408
10.980807,0.048488,0.027724
10.985809,0.048722,0.028408
10.990811,0.038584,0.027724
10.995813,0.037073,0.028408
11.000815,0.038932,0.027724
11.005817,0.039169,0.028408
11.010819,0.036290,0.027724
11.015821,0.034693,0.028408
11.020823,0.029411,0.027724
11.025826,0.030953,0.028408
11.030828,0.045918,0.027724
11.035830,0.047865,0.028408
11.040832,0.054210,0.027724
11.045834,0.054969,0.028408
11.050836,0.061775,0.027724
11.055838,0.061683,0.028408
11.060840,0.062137,0.027724
11.065842,0.060351,0.028408
11.070844,0.060183,0.027724
11.075846,0.061175,0.028408
11.080848,0.057301,0.027724
11.085850,0.056464,0.028408
11.090852,0.048735,0.027724
11.095854,0.051292,0.028408
11.100856,0.058983,0.027724
11.105858,0.059831,0.028408
11.110860,0.056966,0.027724
11.115862,0.058478,0.028408
11.120864,0.038302,0.027724
11.125866,0.040092,0.028408
11.130868,0.044067,0.027724
11.135870,0.046097,0.028408
11.140872,0.038864,0.027724
11.145874,0.040811,0.028408
11.150876,0.040222,0.027724
11.155878,0.042844,0.028408
11.160880,0.052312,0.027724
11.165882,0.051816,0.028408
11.170884,0.057247,0.027724
11.175886,0.059390,0.028408
11.180888,0.055789,0.027724
11.185890,0.059301,0.028408
11.190892,0.071226,0.027724
11.195894,0.070909,0.028408
11.200896,0.067870,0.027724
11.205898,0.070594,0.028408
11.210900,0.063742,0.027724
11.215902,0.069997,0.028408
11.220904,0.067669,0.027724
11.225906,0.067419,0.028408
11.230908,0.051644,0.027724
11.235910,0.056175,0.028408
11.240912,0.057939,0.027724
11.245914,0.059899,0.028408
11.250916,0.055828,0.027724
11.255919,0.059704,0.028408
11.260921,0.045947,0.027724
11.265923,0.051351,0.028408
11.270925,0.039603,0.027724
11.275927,0.039185,0.028408
11.280929,0.035163,0.027724
11.285931,0.034651,0.028408
11.290933,0.047352,0.027724
11.295935,0.046698,0.028408
11.300937,0.044195,0.027724
11.305939,0.047357,0.028408
11.310941,0.047329,0.027724
11.315943,0.048036,0.028408
11.320945,0.044261,0.027724
11.325947,0.048104,0.028408
11.330949,0.042499,0.027724
11.335951,0.043230,0.028408
11.340953,0.040711,0.027724
11.345955,0.043213,0.028408
11.350957,0.043789,0.027724
11.355959,0.045007,0.028408
11.360961,0.043353,0.027724
11.365963,0.047881,0.028408
11.370965,0.051426,0.027724
11.375967,0.055276,0.028408
11.380969,0.056496,0.027724
11.385971,0.056085,0.028408
11.390973,0.052526,0.027724
11.395975,0.056007,0.028408
11.400977,0.062059,0.027724
11.405979,0.058061,0.028408
11.410981,0.064979,0.027724
11.415983,0.066710,0.028408
11.420985,0.046379,0.027724
11.425987,0.044849,0.028408
11.430989,0.030459,0.027724
11.435991,0.029454,0.028408
11.440993,0.017556,0.027724
11.445995,0.015677,0.028408
11.450997,0.018152,0.027724
11.455999,0.017122,0.028408
11.461001,0.001723,0.027724
11.466003,0.000364,0.028408
11.471005,-0.001195,0.027724
11.476007,-0.007318,0.028408
11.481009,-0.005479,0.027724
11.486012,-0.006266,0.028408
11.491014,-0.006156,0.027724
11.496016,-0.009643,0.028408
11.501018,-0.019422,0.027724
11.506020,-0.022746,0.028408
11.511022,-0.025734,0.027724
11.516024,-0.029035,0.028408
11.521026,-0.041880,0.027724
11.526028,-0.040824,0.028408
11.531030,-0.036869,0.027724
11.536032,-0.041018,0.028408
11.541034,-0.030687,0.027724
11.546036,-0.034119,0.028408
11.551038,-0.026160,0.027724
11.556040,-0.025464,0.028408
11.561042,-0.033450,0.027724
11.566044,-0.038484,0.028408
11.571046,-0.026318,0.027724
11.576048,-0.026460,0.028408
11.581050,-0.022288,0.027724
11.586052,-0.022570,0.028408
11.591054,-0.029588,0.027724
11.596056,-0.031999,0.028408
11.601058,-0.034612,0.027724
11.606060,-0.033990,0.028408
11.611062,-0.037365,0.027724
11.616064,-0.038121,0.028408
11.621066,-0.043997,0.027724
11.626068,-0.042053,0.028408
11.631070,-0.040199,0.027724
11.636072,-0.044932,0.028408
11.641074,-0.037514,0.027724
11.646076,-0.039170,0.028408
11.651078,-0.046644,0.027724
11.656080,-0.048788,0.028408
11.661082,-0.060536,0.027724
11.666084,-0.061322,0.028408
11.671086,-0.055336,0.027724
11.676088,-0.056048,0.028408
11.681090,-0.037783,0.027724
11.686092,-0.040583,0.028408
11.691094,-0.026493,0.027724
11.696096,-0.028546,0.028408
11.701098,-0.032760,0.027724
11.706100,-0.035771,0.028408
11.711102,-0.036080,0.027724
11.716105,-0.038124,0.028408
11.721107,-0.036411,0.027724
11.726109,-0.035258,0.028408
11.731111,-0.033771,0.027724
11.736113,-0.037915,0.028408
11.741115,-0.029756,0.027724
11.746117,-0.026535,0.028408
11.751119,-0.036746,0.027724
11.756121,-0.040236,0.028408
11.761123,-0.038863,0.027724
11.766125,-0.040235,0.028408
11.771127,-0.048673,0.027724
11.776129,-0.049067,0.028408
11.781131,-0.049304,0.027724
11.786133,-0.050290,0.028408
11.791135,-0.051865,0.027724
11.796137,-0.053957,0.028408
11.801139,-0.058320,0.027724
11.806141,-0.061195,0.028408
11.811143,-0.049651,0.027724
11.816145,-0.051349,0.028408
11.821147,-0.045811,0.027724
11.826149,-0.048454,0.028408
11.831151,-0.049857,0.027724
11.836153,-0.050728,0.028408
11.841155,-0.060335,0.027724
11.846157,-0.062249,0.028408
11.851159,-0.052229,0.027724
11.856161,-0.052194,0.028408
11.861163,-0.046976,0.027724
11.866165,-0.048299,0.028408
11.871167,-0.033440,0.027724
11.876169,-0.032791,0.028408
11.881171,-0.042924,0.027724
11.886173,-0.043122,0.028408
11.891175,-0.045471,0.027724
11.896177,-0.043886,0.028408
11.901179,-0.045147,0.027724
11.906181,-0.044365,0.028408
11.911183,-0.047675,0.027724
11.916185,-0.050262,0.028408
11.921187,-0.053755,0.027724
11.926189,-0.053621,0.028408
11.931191,-0.045936,0.027724
11.936193,-0.049621,0.028408
11.941195,-0.040765,0.027724
11.946198,-0.041266,0.028408
11.951200,-0.034403,0.027724
11.956202,-0.034372,0.028408
11.961204,-0.028849,0.027724
11.966206,-0.030186,0.028408
11.971208,-0.024913,0.027724
11.976210,-0.025036,0.028408
11.981212,-0.014752,0.027724
11.986214,-0.016406,0.028408
11.991216,-0.018270,0.027724
11.996218,-0.019453,0.028408
12.001220,-0.000227,0.027724
12.006222,0.000217,0.028408
12.011224,-0.012758,0.027724
12.016226,-0.014762,0.028408
12.021228,0.000541,0.027724
12.026230,-0.001009,0.028408
12.031232,-0.006676,0.027724
12.036234,-0.009736,0.028408
12.041236,-0.009946,0.027724
12.046238,-0.013003,0.028408
12.051240,-0.021222,0.027724
12.056242,-0.025124,0.028408
12.061244,-0.027438,0.027724
12.066246,-0.033131,0.028408
12.071248,-0.042975,0.027724
12.076250,-0.046933,0.028408
12.081252,-0.050695,0.027724
12.086254,-0.058444,0.028408
12.091256,-0.052958,0.027724
12.096258,-0.056913,0.028408
12.101260,-0.049643,0.027724
12.106262,-0.054282,0.028408
12.111264,-0.054345,0.027724
12.116266,-0.058943,0.028408
12.121268,-0.067120,0.027724
12.126270,-0.069368,0.028408
12.131272,-0.070395,0.027724
12.136274,-0.075348,0.028408
12.141276,-0.076674,0.027724
12.146278,-0.077358,0.028408
12.151280,-0.076540,0.027724
12.156282,-0.078613,0.028408
12.161284,-0.057961,0.027724
12.166286,-0.060167,0.028408
12.171288,-0.072019,0.027724
12.176291,-0.074490,0.028408
12.181293,-0.061867,0.027724
12.186295,-0.065366,0.028408
12.191297,-0.068312,0.027724
12.196299,-0.072083,0.028408
12.201301,-0.067431,0.027724
12.206303,-0.070350,0.028408
12.211305,-0.063799,0.027724
12.216307,-0.065781,0.028408
12.221309,-0.059331,0.027724
12.226311,-0.061880,0.028408
12.231313,-0.045145,0.027724
12.236315,-0.044300,0.028408
12.241317,-0.037077,0.027724
12.246319,-0.034197,0.028408
12.251321,-0.040452,0.027724
12.256323,-0.037885,0.028408
12.261325,-0.030745,0.027724
12.266327,-0.036672,0.028408
12.271329,-0.034407,0.027724
12.276331,-0.037129,0.028408
12.281333,-0.030702,0.027724
12.286335,-0.036707,0.028408
12.291337,-0.041184,0.027724
12.296339,-0.043169,0.028408
12.301341,-0.052207,0.027724
12.306343,-0.052446,0.028408
12.311345,-0.040237,0.027724
12.316347,-0.038630,0.028408
12.321349,-0.037371,0.027724
12.326351,-0.038984,0.028408
12.331353,-0.034645,0.027724
12.336355,-0.032362,0.028408
12.341357,-0.043382,0.027724
12.346359,-0.048974,0.028408
12.351361,-0.037942,0.027724
12.356363,-0.043075,0.028408
12.361365,-0.036913,0.027724
12.366367,-0.040830,0.028408
12.371369,-0.029074,0.027724
12.376371,-0.029565,0.028408
12.381373,-0.029237,0.027724
12.386375,-0.029020,0.028408
12.391377,-0.025721,0.027724
12.396379,-0.022480,0.028408
12.401381,-0.016128,0.027724
12.406384,-0.013493,0.028408
12.411386,-0.011312,0.027724
12.416388,-0.015308,0.028408
12.421390,-0.016524,0.027724
12.426392,-0.012867,0.028408
12.431394,-0.008555,0.027724
12.436396,-0.007631,0.028408
12.441398,-0.012041,0.027724
12.446400,-0.011643,0.028408
12.451402,-0.001300,0.027724
12.456404,-0.002781,0.028408
12.461406,0.016400,0.027724
12.466408,0.013039,0.028408
12.471410,0.022432,0.027724
12.476412,0.025021,0.028408
12.481414,0.034499,0.027724
12.486416,0.039388,0.028408
12.491418,0.023572,0.027724
12.496420,0.023189,0.028408
12.501422,0.020752,0.027724
12.506424,0.019073,0.028408
12.511426,0.019917,0.027724
12.516428,0.023937,0.028408
12.521430,0.026499,0.027724
12.526432,0.027790,0.028408
12.531434,0.020912,0.027724
12.536436,0.023474,0.028408
12.541438,0.034824,0.027724
12.546440,0.036717,0.028408
12.551442,0.036071,0.027724
12.556444,0.037174,0.028408
12.561446,0.036291,0.027724
12.566448,0.035107,0.028408
12.571450,0.035255,0.027724
12.576452,0.041507,0.028408
12.581454,0.044560,0.027724
12.586456,0.051079,0.028408
12.591458,0.044323,0.027724
12.596460,0.046868,0.028408
12.601462,0.043380,0.027724
12.606464,0.047128,0.028408
12.611466,0.053405,0.027724
12.616468,0.055855,0.028408
12.621470,0.054461,0.027724
12.626472,0.059142,0.028408
12.631474,0.065832,0.027724
12.636477,0.073421,0.028408
12.641479,0.073740,0.027724
12.646481,0.072997,0.028408
12.651483,0.064228,0.027724
12.656485,0.067743,0.028408
12.661487,0.046512,0.027724
12.666489,0.046850,0.028408
12.671491,0.052965,0.027724
12.676493,0.054156,0.028408
12.681495,0.039582,0.027724
12.686497,0.043792,0.028408
12.691499,0.029376,0.027724
12.696501,0.034199,0.028408
12.701503,0.022355,0.027724
12.706505,0.025060,0.028408
12.711507,0.018119,0.027724
12.716509,0.020661,0.028408
12.721511,0.009316,0.027724
12.726513,0.010786,0.028408
12.731515,0.010090,0.027724
12.736517,0.010236,0.028408
12.741519,0.014350,0.027724
12.746521,0.015138,0.028408
12.751523,0.014745,0.027724
12.756525,0.017309,0.028408
12.761527,0.001847,0.027724
12.766529,0.009321,0.028408
12.771531,-0.002890,0.027724
12.776533,-0.001150,0.028408
12.781535,0.002301,0.027724
12.786537,0.002987,0.028408
12.791539,0.018088,0.027724
12.796541,0.018159,0.028408
12.801543,0.011942,0.027724
12.806545,0.012196,0.028408
12.811547,0.003360,0.027724
12.816549,0.005357,0.028408
12.821551,0.009543,0.027724
12.826553,0.010843,0.028408
12.831555,0.020220,0.027724
12.836557,0.020696,0.028408
12.841559,0.012553,0.027724
12.846561,0.011577,0.028408
12.851563,0.021414,0.027724
12.856565,0.023330,0.028408
12.861567,0.024121,0.027724
12.866570,0.027397,0.028408
12.871572,0.031377,0.027724
12.876574,0.030987,0.028408
12.881576,0.041867,0.027724
12.886578,0.045466,0.028408
12.891580,0.031959,0.027724
12.896582,0.034001,0.028408
12.901584,0.024802,0.027724
12.906586,0.023151,0.028408
12.911588,0.023958,0.027724
12.916590,0.024480,0.028408
12.921592,0.030261,0.027724
12.926594,0.028685,0.028408
12.931596,0.014932,0.027724
12.936598,0.014673,0.028408
12.941600,0.015450,0.027724
12.946602,0.016973,0.028408
12.951604,0.012380,0.027724
12.956606,0.012954,0.028408
12.961608,0.003134,0.027724
12.966610,0.002997,0.028408
12.971612,-0.000458,0.027724
12.976614,0.000481,0.028408
12.981616,0.003880,0.027724
12.986618,0.005988,0.028408
12.991620,0.003562,0.027724
12.996622,0.003273,0.028408
13.001624,-0.013565,0.027724
13.006626,-0.015644,0.028408
13.011628,-0.011211,0.027724
13.016630,-0.009341,0.028408
13.021632,-0.001033,0.027724
13.026634,-0.001529,0.028408
13.031636,-0.000453,0.027724
13.036638,-0.001664,0.028408
13.041640,0.003961,0.027724
13.046642,0.003254,0.028408
13.051644,-0.000005,0.027724
13.056646,0.000073,0.028408
13.061648,0.005279,0.027724
13.066650,0.005342,0.028408
13.071652,0.000599,0.027724
13.076654,0.002420,0.028408
13.081656,-0.004541,0.027724
13.086658,-0.008064,0.028408
13.091660,-0.006743,0.027724
13.096663,-0.004983,0.028408
13.101665,0.003803,0.027724
13.106667,0.004042,0.028408
13.111669,0.010305,0.027724
13.116671,0.010807,0.028408
13.121673,0.017092,0.027724
13.126675,0.016121,0.028408
13.131677,0.018092,0.027724
13.136679,0.019732,0.028408
13.141681,0.017854,0.027724
13.146683,0.017952,0.028408
13.151685,0.011516,0.027724
13.156687,0.012506,0.028408
13.161689,0.028594,0.027724
13.166691,0.031828,0.028408
13.171693,0.018025,0.027724
13.176695,0.022075,0.028408
13.181697,0.021502,0.027724
13.186699,0.023788,0.028408
13.191701,0.025205,0.027724
13.196703,0.028346,0.028408
13.201705,0.028437,0.027724
13.206707,0.031819,0.028408
13.211709,0.023703,0.027724
13.216711,0.026554,0.028408
13.221713,0.043962,0.027724
13.226715,0.044958,0.028408
13.231717,0.035412,0.027724
13.236719,0.038667,0.028408
13.241721,0.036356,0.027724
13.246723,0.040654,0.028408
13.251725,0.022915,0.027724
13.256727,0.021915,0.028408
13.261729,0.020558,0.027724
13.266731,0.024004,0.028408
13.271733,0.017413,0.027724
13.276735,0.018779,0.028408
13.281737,0.012062,0.027724
13.286739,0.012054,0.028408
13.291741,0.006354,0.027724
13.296743,0.008437,0.028408
13.301745,0.014110,0.027724
13.306747,0.016922,0.028408
13.311749,0.012516,0.027724
13.316751,0.013449,0.028408
13.321754,0.003738,0.027724
13.326756,0.008367,0.028408
13.331758,0.006620,0.027724
13.336760,0.007338,0.028408
13.341762,0.007523,0.027724
13.346764,0.007977,0.028408
13.351766,0.018826,0.027724
13.356768,0.015489,0.028408
13.361770,0.005948,0.027724
13.366772,0.006729,0.028408
13.371774,0.003676,0.027724
13.376776,0.002605,0.028408
13.381778,0.002197,0.027724
13.386780,0.002590,0.028408
13.391782,0.001521,0.027724
13.396784,-0.001046,0.028408
13.401786,0.013885,0.027724
13.406788,0.015679,0.028408
13.411790,0.009472,0.027724
13.416792,0.008397,0.028408
13.421794,-0.006343,0.027724
13.426796,-0.010726,0.028408
13.431798,-0.012126,0.027724
13.436800,-0.018723,0.028408
13.441802,-0.025513,0.027724
13.446804,-0.026945,0.028408
13.451806,-0.027715,0.027724
13.456808,-0.031239,0.028408
13.461810,-0.028389,0.027724
13.466812,-0.030625,0.028408
13.471814,-0.035950,0.027724
13.476816,-0.039514,0.028408
13.481818,-0.048141,0.027724
13.486820,-0.047542,0.028408
13.491822,-0.028825,0.027724
13.496824,-0.027190,0.028408
