time, Quad.Est.E.Yaw, Quad.Est.S.Yaw
9.105049,0.006139,0.058400
9.110051,0.007255,0.058404
9.115053,0.006272,0.058409
9.120055,0.010228,0.058412
9.125057,0.010041,0.058418
9.130059,0.010142,0.058421
9.135061,0.009679,0.058426
9.140063,0.008916,0.058430
9.145065,0.007308,0.058435
9.150067,0.004977,0.058438
9.155069,0.001631,0.058443
9.160071,-0.002828,0.058447
9.165073,-0.012052,0.058452
9.170075,-0.016047,0.058455
9.175077,-0.019683,0.058460
9.180079,-0.024923,0.058464
9.185081,-0.032748,0.058469
9.190084,-0.035299,0.058472
9.195086,-0.039216,0.058477
9.200088,-0.044184,0.058481
9.205090,-0.051819,0.058486
9.210092,-0.055578,0.058489
9.215094,-0.063098,0.058495
9.220096,-0.065469,0.058498
9.225098,-0.070539,0.058503
9.230100,-0.073490,0.058506
9.235102,-0.078412,0.058512
9.240104,-0.083635,0.058515
9.245106,-0.086098,0.058520
9.250108,-0.088191,0.058524
9.255110,-0.090622,0.058529
9.260112,-0.092710,0.058532
9.265114,-0.099837,0.058537
9.270116,-0.100445,0.058541
9.275118,-0.106269,0.058546
9.280120,-0.111193,0.058549
9.285122,-0.113829,0.058554
9.290124,-0.116715,0.058558
9.295126,-0.120629,0.058563
9.300128,-0.121122,0.058566
9.305130,-0.122989,0.058571
9.310132,-0.123161,0.058575
9.315134,-0.127642,0.058580
9.320136,-0.125661,0.058583
9.325138,-0.125248,0.058588
9.330140,-0.128412,0.058592
9.335142,-0.129791,0.058597
9.340144,-0.131344,0.058600
9.345146,-0.131323,0.058606
9.350148,-0.130721,0.058609
9.355150,-0.130655,0.058614
9.360152,-0.128040,0.058617
9.365154,-0.129697,0.058623
9.370156,-0.129718,0.058626
9.375158,-0.129017,0.058631
9.380160,-0.128700,0.058635
9.385162,-0.128273,0.058640
9.390164,-0.131476,0.058643
9.395166,-0.134813,0.058648
9.400168,-0.137698,0.058652
9.405170,-0.139111,0.058657
9.410172,-0.141767,0.058660
9.415174,-0.140273,0.058665
9.420177,-0.138744,0.058669
9.425179,-0.138867,0.058674
9.430181,-0.141477,0.058677
9.435183,-0.140087,0.058682
9.440185,-0.136353,0.058686
9.445187,-0.134226,0.058691
9.450189,-0.133962,0.058694
9.455191,-0.135898,0.058699
9.460193,-0.134840,0.058703
9.465195,-0.129384,0.058708
9.470197,-0.127517,0.058711
9.475199,-0.124328,0.058716
9.480201,-0.125314,0.058720
9.485203,-0.128184,0.058725
9.490205,-0.125006,0.058728
9.495207,-0.120339,0.058733
9.500209,-0.117290,0.058737
9.505211,-0.109922,0.058742
9.510213,-0.110761,0.058745
9.515215,-0.106129,0.058750
9.520217,-0.102605,0.058754
9.525219,-0.099256,0.058759
9.530221,-0.097213,0.058762
9.535223,-0.095551,0.058767
9.540225,-0.091473,0.058771
9.545227,-0.088590,0.058776
9.550229,-0.085426,0.058779
9.555231,-0.081032,0.058784
9.560233,-0.079506,0.058788
9.565235,-0.079976,0.058793
9.570237,-0.077079,0.058796
9.575239,-0.073875,0.058801
9.580241,-0.073305,0.058805
9.585243,-0.067838,0.058810
9.590245,-0.065865,0.058813
9.595247,-0.064898,0.058818
9.600249,-0.065020,0.058822
9.605251,-0.066814,0.058827
9.610253,-0.065328,0.058830
9.615255,-0.061458,0.058835
9.620257,-0.059893,0.058839
9.625259,-0.057253,0.058844
9.630261,-0.053273,0.058847
9.635263,-0.048077,0.058852
9.640265,-0.050555,0.058856
9.645267,-0.051932,0.058861
9.650270,-0.051768,0.058864
9.655272,-0.049134,0.058869
9.660274,-0.046388,0.058873
9.665276,-0.043127,0.058878
9.670278,-0.041429,0.058881
9.675280,-0.039181,0.058886
9.680282,-0.039610,0.058890
9.685284,-0.038658,0.058895
9.690286,-0.037223,0.058898
9.695288,-0.035636,0.058903
9.700290,-0.033485,0.058907
9.705292,-0.030589,0.058912
9.710294,-0.028589,0.058915
9.715296,-0.024797,0.058920
9.720298,-0.022375,0.058924
9.725300,-0.020623,0.058929
9.730302,-0.020899,0.058932
9.735304,-0.020846,0.058937
9.740306,-0.020269,0.058941
9.745308,-0.014975,0.058946
9.750310,-0.014400,0.058949
9.755312,-0.013376,0.058954
9.760314,-0.012835,0.058958
9.765316,-0.014726,0.058963
9.770318,-0.014705,0.058966
9.775320,-0.015476,0.058971
9.780322,-0.016749,0.058975
9.785324,-0.017016,0.058980
9.790326,-0.017227,0.058983
9.795328,-0.016032,0.058988
9.800330,-0.015983,0.058992
9.805332,-0.014777,0.058997
9.810334,-0.014769,0.059000
9.815336,-0.013396,0.059005
9.820338,-0.010529,0.059009
9.825340,-0.009152,0.059014
9.830342,-0.006195,0.059017
9.835344,-0.004151,0.059022
9.840346,-0.003701,0.059025
9.845348,-0.004580,0.059031
9.850350,-0.004051,0.059034
9.855352,-0.006288,0.059039
9.860354,-0.003903,0.059042
9.865356,-0.004481,0.059048
9.870358,-0.002773,0.059051
9.875360,-0.001935,0.059056
9.880363,-0.002706,0.059059
9.885365,-0.000066,0.059064
9.890367,0.001435,0.059068
9.895369,0.001831,0.059073
9.900371,0.002483,0.059076
9.905373,0.001416,0.059081
9.910375,0.002781,0.059085
9.915377,0.003870,0.059090
9.920379,0.004276,0.059093
9.925381,0.001748,0.059098
9.930383,0.004026,0.059102
9.935385,0.006531,0.059107
9.940387,0.005660,0.059110
9.945389,0.003518,0.059115
9.950391,0.005520,0.059119
9.955393,0.006121,0.059124
9.960395,0.004077,0.059127
9.965397,0.006584,0.059132
9.970399,0.005823,0.059136
9.975401,0.007201,0.059141
9.980403,0.005712,0.059144
9.985405,0.002976,0.059149
9.990407,0.004491,0.059152
9.995409,0.005907,0.059157
10.000411,0.005331,0.059161
10.005413,0.005875,0.059166
10.010415,0.005475,0.059169
10.015417,0.005770,0.059174
10.020419,0.005212,0.059178
10.025421,0.007418,0.059183
10.030423,0.007402,0.059186
10.035425,0.009836,0.059191
10.040427,0.011905,0.059195
10.045429,0.010383,0.059200
10.050431,0.010631,0.059203
10.055433,0.009590,0.059208
10.060435,0.011442,0.059212
10.065437,0.010010,0.059217
10.070439,0.010868,0.059220
10.075441,0.010565,0.059225
10.080443,0.010843,0.059228
10.085445,0.008084,0.059234
10.090447,0.009282,0.059237
10.095449,0.012610,0.059242
10.100451,0.014812,0.059245
10.105453,0.016858,0.059250
10.110456,0.017068,0.059254
10.115458,0.018259,0.059259
10.120460,0.020171,0.059262
10.125462,0.023985,0.059267
10.130464,0.022889,0.059271
10.135466,0.021902,0.059276
10.140468,0.023672,0.059279
10.145470,0.024890,0.059284
10.150472,0.026464,0.059288
10.155474,0.026894,0.059293
10.160476,0.027656,0.059296
10.165478,0.027153,0.059301
10.170480,0.028062,0.059304
10.175482,0.028943,0.059309
10.180484,0.032289,0.059313
10.185486,0.031931,0.059318
10.190488,0.028803,0.059321
10.195490,0.026686,0.059326
10.200492,0.025735,0.059330
10.205494,0.025409,0.059335
10.210496,0.025960,0.059338
10.215498,0.023211,0.059343
10.220500,0.021803,0.059347
10.225502,0.019998,0.059352
10.230504,0.020040,0.059355
10.235506,0.019137,0.059360
10.240508,0.017657,0.059363
10.245510,0.016680,0.059368
10.250512,0.014049,0.059372
10.255514,0.014037,0.059377
10.260516,0.016595,0.059380
10.265518,0.018178,0.059385
10.270520,0.016606,0.059389
10.275522,0.014876,0.059394
10.280524,0.015735,0.059397
10.285526,0.017567,0.059402
10.290528,0.018443,0.059405
10.295530,0.019744,0.059411
10.300532,0.018663,0.059414
10.305534,0.018426,0.059419
10.310536,0.018086,0.059422
10.315538,0.018480,0.059427
10.320540,0.018190,0.059431
10.325542,0.014895,0.059436
10.330544,0.012786,0.059439
10.335546,0.012218,0.059444
10.340549,0.011929,0.059448
10.345551,0.011447,0.059453
10.350553,0.008619,0.059456
10.355555,0.006911,0.059461
10.360557,0.003107,0.059464
10.365559,0.003153,0.059469
10.370561,0.002615,0.059473
10.375563,0.001664,0.059478
10.380565,-0.001410,0.059481
10.385567,-0.002304,0.059486
10.390569,-0.000990,0.059490
10.395571,-0.004285,0.059495
10.400573,-0.004319,0.059498
10.405575,-0.002896,0.059503
10.410577,-0.003572,0.059506
10.415579,-0.003179,0.059511
10.420581,-0.003445,0.059515
10.425583,-0.006466,0.059520
10.430585,-0.005579,0.059523
10.435587,-0.007740,0.059528
10.440589,-0.009213,0.059532
10.445591,-0.007805,0.059537
10.450593,-0.008019,0.059540
10.455595,-0.013325,0.059545
10.460597,-0.013910,0.059548
10.465599,-0.013390,0.059553
10.470601,-0.015838,0.059557
10.475603,-0.017057,0.059562
10.480605,-0.017967,0.059565
10.485607,-0.018980,0.059570
10.490609,-0.017696,0.059574
10.495611,-0.019718,0.059579
10.500613,-0.021984,0.059582
10.505615,-0.025761,0.059587
10.510617,-0.026061,0.059590
10.515619,-0.027510,0.059595
10.520621,-0.028505,0.059599
10.525623,-0.024178,0.059604
10.530625,-0.025400,0.059607
10.535627,-0.022988,0.059612
10.540629,-0.022110,0.059616
10.545631,-0.024335,0.059621
10.550633,-0.022797,0.059624
10.555635,-0.020113,0.059629
10.560637,-0.019431,0.059632
10.565639,-0.023715,0.059637
10.570642,-0.023597,0.059641
10.575644,-0.021785,0.059646
10.580646,-0.021581,0.059649
10.585648,-0.019825,0.059654
10.590650,-0.018716,0.059657
10.595652,-0.017913,0.059662
10.600654,-0.018927,0.059666
10.605656,-0.017344,0.059671
10.610658,-0.018027,0.059674
10.615660,-0.017424,0.059679
10.620662,-0.014963,0.059683
10.625664,-0.013999,0.059688
10.630666,-0.014582,0.059691
10.635668,-0.013316,0.059696
10.640670,-0.011350,0.059699
10.645672,-0.010364,0.059704
10.650674,-0.008898,0.059708
10.655676,-0.007226,0.059713
10.660678,-0.005806,0.059716
10.665680,-0.006397,0.059721
10.670682,-0.005991,0.059724
10.675684,-0.001735,0.059729
10.680686,0.000028,0.059733
10.685688,0.003506,0.059738
10.690690,0.002614,0.059741
10.695692,0.001932,0.059746
10.700694,0.001753,0.059750
10.705696,0.002876,0.059755
10.710698,0.002744,0.059758
10.715700,0.006243,0.059763
10.720702,0.006972,0.059766
10.725704,0.007257,0.059771
10.730706,0.009476,0.059775
10.735708,0.008692,0.059780
10.740710,0.009398,0.059783
10.745712,0.011056,0.059788
10.750714,0.011964,0.059791
10.755716,0.012816,0.059796
10.760718,0.012743,0.059800
10.765720,0.012987,0.059805
10.770722,0.010684,0.059808
10.775724,0.010263,0.059813
10.780726,0.011506,0.059816
10.785728,0.014918,0.059821
10.790730,0.016026,0.059825
10.795732,0.015766,0.059830
10.800735,0.015843,0.059833
10.805737,0.017067,0.059838
10.810739,0.016723,0.059842
10.815741,0.017106,0.059847
10.820743,0.019025,0.059850
10.825745,0.021409,0.059855
10.830747,0.025104,0.059858
10.835749,0.024027,0.059863
10.840751,0.024206,0.059867
10.845753,0.026157,0.059872
10.850755,0.025863,0.059875
10.855757,0.026371,0.059880
10.860759,0.027217,0.059883
10.865761,0.029304,0.059888
10.870763,0.029444,0.059892
10.875765,0.027684,0.059897
10.880767,0.026195,0.059900
10.885769,0.028631,0.059905
10.890771,0.029583,0.059908
10.895773,0.031275,0.059913
10.900775,0.031370,0.059917
10.905777,0.032679,0.059922
10.910779,0.033610,0.059925
10.915781,0.032446,0.059930
10.920783,0.032393,0.059933
10.925785,0.033932,0.059938
10.930787,0.033518,0.059942
10.935789,0.034097,0.059947
10.940791,0.033080,0.059950
10.945793,0.034834,0.059955
10.950795,0.034989,0.059958
10.955797,0.035406,0.059963
10.960799,0.038178,0.059967
10.965801,0.033405,0.059972
10.970803,0.034478,0.059975
10.975805,0.037277,0.059980
10.980807,0.037084,0.059983
10.985809,0.037317,0.059988
10.990811,0.037571,0.059992
10.995813,0.036060,0.059997
11.000815,0.037319,0.060000
11.005817,0.037556,0.060005
11.010819,0.039642,0.060008
11.015821,0.038046,0.060013
11.020823,0.037981,0.060017
11.025826,0.039523,0.060022
11.030828,0.039923,0.060025
11.035830,0.041870,0.060030
11.040832,0.043800,0.060033
11.045834,0.044559,0.060038
11.050836,0.046278,0.060042
11.055838,0.046186,0.060047
11.060840,0.046846,0.060050
11.065842,0.045060,0.060055
11.070844,0.043855,0.060058
11.075846,0.044847,0.060063
11.080848,0.046725,0.060067
11.085850,0.045888,0.060072
11.090852,0.045270,0.060075
11.095854,0.047827,0.060080
11.100856,0.050752,0.060083
11.105858,0.051600,0.060088
11.110860,0.052807,0.060092
11.115862,0.054319,0.060097
11.120864,0.053302,0.060100
11.125866,0.055092,0.060105
11.130868,0.055180,0.060108
11.135870,0.057211,0.060113
11.140872,0.056067,0.060117
11.145874,0.058014,0.060122
11.150876,0.056950,0.060125
11.155878,0.059572,0.060130
11.160880,0.061487,0.060133
11.165882,0.060991,0.060138
11.170884,0.063373,0.060142
11.175886,0.065516,0.060147
11.180888,0.068027,0.060150
11.185890,0.071540,0.060155
11.190892,0.071979,0.060158
11.195894,0.071662,0.060163
11.200896,0.073702,0.060167
11.205898,0.076427,0.060171
11.210900,0.078183,0.060175
11.215902,0.084437,0.060180
11.220904,0.085517,0.060183
11.225906,0.085267,0.060188
11.230908,0.086718,0.060191
11.235910,0.091248,0.060196
11.240912,0.095118,0.060200
11.245914,0.097078,0.060205
11.250916,0.096042,0.060208
11.255919,0.099918,0.060213
11.260921,0.100326,0.060216
11.265923,0.105730,0.060221
11.270925,0.107959,0.060225
11.275927,0.107541,0.060230
11.280929,0.107524,0.060233
11.285931,0.107012,0.060238
11.290933,0.106193,0.060241
11.295935,0.105539,0.060246
11.300937,0.106451,0.060250
11.305939,0.109613,0.060255
11.310941,0.108754,0.060258
11.315943,0.109461,0.060263
11.320945,0.111377,0.060266
11.325947,0.115220,0.060271
11.330949,0.116634,0.060274
11.335951,0.117365,0.060279
11.340953,0.119246,0.060283
11.345955,0.121748,0.060288
11.350957,0.126632,0.060291
11.355959,0.127851,0.060296
11.360961,0.132800,0.060299
11.365963,0.137328,0.060304
11.370965,0.140670,0.060308
11.375967,0.144521,0.060313
11.380969,0.145197,0.060316
11.385971,0.144786,0.060321
11.390973,0.147894,0.060324
11.395975,0.151376,0.060329
11.400977,0.150859,0.060332
11.405979,0.146861,0.060337
11.410981,0.148079,0.060341
11.415983,0.149810,0.060346
11.420985,0.151323,0.060349
11.425987,0.149793,0.060354
11.430989,0.151002,0.060357
11.435991,0.149996,0.060362
11.440993,0.154039,0.060366
11.445995,0.152160,0.060371
11.450997,0.153405,0.060374
11.455999,0.152374,0.060379
11.461001,0.151451,0.060382
11.466003,0.150092,0.060387
11.471005,0.153159,0.060390
11.476007,0.147036,0.060395
11.481009,0.147273,0.060399
11.486012,0.146487,0.060404
11.491014,0.142907,0.060407
11.496016,0.139420,0.060412
11.501018,0.138647,0.060415
11.506020,0.135323,0.060420
11.511022,0.133369,0.060424
11.516024,0.130068,0.060429
11.521026,0.126333,0.060432
11.526028,0.127388,0.060437
11.531030,0.125146,0.060440
11.536032,0.120998,0.060445
11.541034,0.122438,0.060448
11.546036,0.119005,0.060453
11.551038,0.121196,0.060457
11.556040,0.121892,0.060462
11.561042,0.122132,0.060465
11.566044,0.117097,0.060470
11.571046,0.115279,0.060473
11.576048,0.115136,0.060478
11.581050,0.113583,0.060481
11.586052,0.113301,0.060486
11.591054,0.113532,0.060490
11.596056,0.111121,0.060495
11.601058,0.109170,0.060498
11.606060,0.109791,0.060503
11.611062,0.108277,0.060506
11.616064,0.107521,0.060511
11.621066,0.107352,0.060515
11.626068,0.109296,0.060519
11.631070,0.110046,0.060523
11.636072,0.105313,0.060528
11.641074,0.102783,0.060531
11.646076,0.101127,0.060536
11.651078,0.098190,0.060539
11.656080,0.096046,0.060544
11.661082,0.092429,0.060548
11.666084,0.091643,0.060553
11.671086,0.089940,0.060556
11.676088,0.089227,0.060561
11.681090,0.086832,0.060564
11.686092,0.084032,0.060569
11.691094,0.088674,0.060572
11.696096,0.086622,0.060577
11.701098,0.082600,0.060581
11.706100,0.079590,0.060586
11.711102,0.079736,0.060589
11.716105,0.077693,0.060594
11.721107,0.075929,0.060597
11.726109,0.077082,0.060602
11.731111,0.076306,0.060605
11.736113,0.072161,0.060610
11.741115,0.074497,0.060614
11.746117,0.077717,0.060619
11.751119,0.074707,0.060622
11.756121,0.071217,0.060627
11.761123,0.069177,0.060630
11.766125,0.067805,0.060635
11.771127,0.069331,0.060638
11.776129,0.068937,0.060643
11.781131,0.071105,0.060647
11.786133,0.070119,0.060652
11.791135,0.070205,0.060655
11.796137,0.068113,0.060660
11.801139,0.065419,0.060663
11.806141,0.062545,0.060668
11.811143,0.063319,0.060671
11.816145,0.061621,0.060676
11.821147,0.061863,0.060680
11.826149,0.059221,0.060685
11.831151,0.058165,0.060688
11.836153,0.057294,0.060693
11.841155,0.057092,0.060696
11.846157,0.055178,0.060701
11.851159,0.056291,0.060704
11.856161,0.056326,0.060709
11.861163,0.054754,0.060713
11.866165,0.053431,0.060717
11.871167,0.052473,0.060721
11.876169,0.053122,0.060726
11.881171,0.054361,0.060729
11.886173,0.054163,0.060734
11.891175,0.053713,0.060737
11.896177,0.055298,0.060742
11.901179,0.054642,0.060745
11.906181,0.055424,0.060750
11.911183,0.055272,0.060754
11.916185,0.052685,0.060759
11.921187,0.051371,0.060762
11.926189,0.051505,0.060767
11.931191,0.050775,0.060770
11.936193,0.047089,0.060775
11.941195,0.046730,0.060778
11.946198,0.046229,0.060783
11.951200,0.044023,0.060787
11.956202,0.044054,0.060792
11.961204,0.044759,0.060795
11.966206,0.043422,0.060800
11.971208,0.041959,0.060803
11.976210,0.041836,0.060808
11.981212,0.043832,0.060811
11.986214,0.042178,0.060816
11.991216,0.040785,0.060819
11.996218,0.039602,0.060824
12.001220,0.040179,0.060828
12.006222,0.040623,0.060833
12.011224,0.041897,0.060836
12.016226,0.039893,0.060841
12.021228,0.039934,0.060844
12.026230,0.038384,0.060849
12.031232,0.036932,0.060852
12.036234,0.033872,0.060857
12.041236,0.032155,0.060861
12.046238,0.029098,0.060866
12.051240,0.028290,0.060869
12.056242,0.024387,0.060874
12.061244,0.020837,0.060877
12.066246,0.015143,0.060882
12.071248,0.012901,0.060885
12.076250,0.008943,0.060890
12.081252,0.006390,0.060893
12.086254,-0.001358,0.060898
12.091256,-0.003400,0.060902
12.096258,-0.007355,0.060907
12.101260,-0.008577,0.060910
12.106262,-0.013216,0.060915
12.111264,-0.016057,0.060918
12.116266,-0.020654,0.060923
12.121268,-0.024372,0.060926
12.126270,-0.026621,0.060931
12.131272,-0.029142,0.060934
12.136274,-0.034095,0.060939
12.141276,-0.035612,0.060943
12.146278,-0.036296,0.060948
12.151280,-0.039105,0.060951
12.156282,-0.041178,0.060956
12.161284,-0.042163,0.060959
12.166286,-0.044369,0.060964
12.171288,-0.047758,0.060967
12.176291,-0.050229,0.060972
12.181293,-0.052495,0.060975
12.186295,-0.055995,0.060980
12.191297,-0.057018,0.060984
12.196299,-0.060789,0.060989
12.201301,-0.061988,0.060992
12.206303,-0.064907,0.060997
12.211305,-0.064934,0.061000
12.216307,-0.066916,0.061005
12.221309,-0.065122,0.061008
12.226311,-0.067672,0.061013
12.231313,-0.066611,0.061016
12.236315,-0.065766,0.061021
12.241317,-0.064664,0.061025
12.246319,-0.061784,0.061030
12.251321,-0.063464,0.061033
12.256323,-0.060897,0.061038
12.261325,-0.059100,0.061041
12.266327,-0.065027,0.061046
12.271329,-0.064477,0.061049
12.276331,-0.067198,0.061054
12.281333,-0.067840,0.061057
12.286335,-0.073844,0.061062
12.291337,-0.077313,0.061066
12.296339,-0.079298,0.061071
12.301341,-0.081352,0.061074
12.306343,-0.081591,0.061079
12.311345,-0.080189,0.061082
12.316347,-0.078582,0.061087
12.321349,-0.078853,0.061090
12.326351,-0.080465,0.061095
12.331353,-0.079947,0.061098
12.336355,-0.077664,0.061103
12.341357,-0.077830,0.061107
12.346359,-0.083422,0.061111
12.351361,-0.083315,0.061115
12.356363,-0.088447,0.061120
12.361365,-0.089940,0.061123
12.366367,-0.093857,0.061128
12.371369,-0.094694,0.061131
12.376371,-0.095185,0.061136
12.381373,-0.095488,0.061139
12.386375,-0.095271,0.061144
12.391377,-0.094349,0.061147
12.396379,-0.091108,0.061152
12.401381,-0.091465,0.061156
12.406384,-0.088829,0.061161
12.411386,-0.085903,0.061164
12.416388,-0.089899,0.061169
12.421390,-0.091800,0.061172
12.426392,-0.088143,0.061177
12.431394,-0.088566,0.061180
12.436396,-0.087643,0.061185
12.441398,-0.090015,0.061188
12.446400,-0.089617,0.061193
12.451402,-0.088719,0.061196
12.456404,-0.090199,0.061201
12.461406,-0.090049,0.061205
12.466408,-0.093410,0.061210
12.471410,-0.092759,0.061213
12.476412,-0.090171,0.061218
12.481414,-0.088352,0.061221
12.486416,-0.083462,0.061226
12.491418,-0.082729,0.061229
12.496420,-0.083112,0.061234
12.501422,-0.083398,0.061237
12.506424,-0.085076,0.061242
12.511426,-0.085652,0.061245
12.516428,-0.081632,0.061250
12.521430,-0.082858,0.061254
12.526432,-0.081567,0.061259
12.531434,-0.082312,0.061262
12.536436,-0.079750,0.061267
12.541438,-0.078126,0.061270
12.546440,-0.076233,0.061275
12.551442,-0.074718,0.061278
12.556444,-0.073615,0.061283
12.561446,-0.073619,0.061286
12.566448,-0.074802,0.061291
12.571450,-0.072771,0.061294
12.576452,-0.066519,0.061299
12.581454,-0.065595,0.061303
12.586456,-0.059075,0.061308
12.591458,-0.054542,0.061311
12.596460,-0.051997,0.061316
12.601462,-0.051921,0.061319
12.606464,-0.048174,0.061324
12.611466,-0.042151,0.061327
12.616468,-0.039701,0.061332
12.621470,-0.039405,0.061335
12.626472,-0.034724,0.061340
12.631474,-0.032150,0.061343
12.636477,-0.024561,0.061348
12.641479,-0.019965,0.061352
12.646481,-0.020708,0.061356
12.651483,-0.018389,0.061360
12.656485,-0.014874,0.061365
12.661487,-0.011592,0.061368
12.666489,-0.011255,0.061373
12.671491,-0.008569,0.061376
12.676493,-0.007378,0.061381
12.681495,-0.006103,0.061384
12.686497,-0.001893,0.061389
12.691499,-0.000852,0.061392
12.696501,0.003971,0.061397
12.701503,0.004727,0.061400
12.706505,0.007432,0.061405
12.711507,0.010162,0.061409
12.716509,0.012703,0.061413
12.721511,0.011056,0.061417
12.726513,0.012526,0.061422
12.731515,0.013686,0.061425
12.736517,0.013831,0.061430
12.741519,0.016527,0.061433
12.746521,0.017315,0.061438
12.751523,0.019552,0.061441
12.756525,0.022117,0.061446
12.761527,0.023044,0.061449
12.766529,0.030519,0.061454
12.771531,0.031012,0.061457
12.776533,0.032752,0.061462
12.781535,0.033180,0.061466
12.786537,0.033867,0.061470
12.791539,0.034679,0.061474
12.796541,0.034750,0.061479
12.801543,0.035827,0.061482
12.806545,0.036082,0.061487
12.811547,0.032723,0.061490
12.816549,0.034720,0.061495
12.821551,0.037202,0.061498
12.826553,0.038501,0.061503
12.831555,0.037550,0.061506
12.836557,0.038026,0.061511
12.841559,0.039028,0.061514
12.846561,0.038051,0.061519
12.851563,0.036404,0.061522
12.856565,0.038321,0.061527
12.861567,0.038762,0.061531
12.866570,0.042039,0.061535
12.871572,0.042164,0.061539
12.876574,0.041775,0.061544
12.881576,0.042314,0.061547
12.886578,0.045913,0.061552
12.891580,0.044787,0.061555
12.896582,0.046829,0.061560
12.901584,0.049015,0.061563
12.906586,0.047364,0.061568
12.911588,0.047863,0.061571
12.916590,0.048385,0.061576
12.921592,0.049084,0.061579
12.926594,0.047508,0.061584
12.931596,0.047062,0.061587
12.936598,0.046804,0.061592
12.941600,0.048034,0.061596
12.946602,0.049557,0.061600
12.951604,0.050743,0.061604
12.956606,0.051317,0.061609
12.961608,0.050683,0.061612
12.966610,0.050545,0.061617
12.971612,0.048652,0.061620
12.976614,0.049591,0.061625
12.981616,0.049532,0.061628
12.986618,0.051640,0.061633
12.991620,0.050141,0.061636
12.996622,0.049852,0.061641
13.001624,0.048047,0.061644
13.006626,0.045968,0.061649
13.011628,0.046384,0.061652
13.016630,0.048253,0.061657
13.021632,0.046478,0.061660
13.026634,0.045981,0.061665
13.031636,0.045659,0.061669
13.036638,0.044448,0.061673
13.041640,0.043090,0.061677
13.046642,0.042383,0.061682
13.051644,0.043101,0.061685
13.056646,0.043179,0.061690
13.061648,0.045195,0.061693
13.066650,0.045258,0.061698
13.071652,0.047646,0.061701
13.076654,0.049467,0.061706
13.081656,0.048554,0.061709
13.086658,0.045032,0.061714
13.091660,0.044335,0.061717
13.096663,0.046095,0.061722
13.101665,0.044019,0.061725
13.106667,0.044258,0.061730
13.111669,0.045705,0.061733
13.116671,0.046207,0.061738
13.121673,0.046497,0.061741
13.126675,0.045526,0.061746
13.131677,0.042696,0.061750
13.136679,0.044337,0.061754
13.141681,0.043121,0.061758
13.146683,0.043218,0.061763
13.151685,0.042443,0.061766
13.156687,0.043432,0.061771
13.161689,0.044653,0.061774
13.166691,0.047886,0.061779
13.171693,0.049554,0.061782
13.176695,0.053604,0.061787
13.181697,0.056401,0.061790
13.186699,0.058686,0.061795
13.191701,0.061799,0.061798
13.196703,0.064940,0.061803
13.201705,0.065831,0.061806
13.206707,0.069213,0.061811
13.211709,0.070509,0.061814
13.216711,0.073360,0.061819
13.221713,0.073878,0.061822
13.226715,0.074874,0.061827
13.231717,0.077470,0.061830
13.236719,0.080725,0.061835
13.241721,0.082168,0.061839
13.246723,0.086466,0.061843
13.251725,0.086032,0.061847
13.256727,0.085033,0.061852
13.261729,0.082560,0.061855
13.266731,0.086007,0.061860
13.271733,0.088656,0.061863
13.276735,0.090022,0.061868
13.281737,0.091229,0.061871
13.286739,0.091222,0.061876
13.291741,0.092871,0.061879
13.296743,0.094954,0.061884
13.301745,0.097179,0.061887
13.306747,0.099991,0.061892
13.311749,0.102062,0.061895
13.316751,0.102996,0.061900
13.321754,0.102785,0.061903
13.326756,0.107414,0.061908
13.331758,0.108845,0.061911
13.336760,0.109563,0.061916
13.341762,0.111771,0.061919
13.346764,0.112225,0.061924
13.351766,0.108923,0.061927
13.356768,0.105585,0.061932
13.361770,0.104706,0.061936
13.366772,0.105487,0.061940
13.371774,0.103874,0.061944
13.376776,0.102804,0.061948
13.381778,0.101304,0.061952
13.386780,0.101696,0.061957
13.391782,0.097576,0.061960
13.396784,0.095009,0.061965
13.401786,0.095266,0.061968
13.406788,0.097060,0.061973
13.411790,0.101799,0.061976
13.416792,0.100724,0.061981
13.421794,0.100154,0.061984
13.426796,0.095771,0.061989
13.431798,0.096171,0.061992
13.436800,0.089574,0.061997
13.441802,0.086570,0.062000
13.446804,0.085138,0.062005
13.451806,0.087010,0.062008
13.456808,0.083487,0.062013
13.461810,0.081254,0.062016
13.466812,0.079018,0.062021
13.471814,0.075917,0.062024
13.476816,0.072353,0.062029
13.481818,0.070588,0.062032
13.486820,0.071187,0.062037
13.491822,0.071124,0.062040
13.496824,0.072759,0.062045
13.501826,0.073233,0.062048
13.506828,0.076024,0.062053
13.511830,0.073794,0.062057
13.516832,0.070801,0.062061
13.521834,0.069382,0.062065
13.526836,0.067655,0.062069
13.531838,0.066987,0.062073
13.536840,0.066914,0.062077
13.541842,0.065146,0.062081
13.546844,0.064566,0.062086
13.551847,0.063205,0.062089
13.556849,0.060517,0.062094
13.561851,0.059813,0.062097
13.566853,0.056796,0.062102
13.571855,0.057865,0.062105
13.576857,0.055638,0.062110
13.581859,0.056288,0.062113
13.586861,0.056948,0.062118
13.591863,0.057497,0.062121
13.596865,0.054167,0.062126
13.601867,0.053962,0.062129
13.606869,0.052742,0.062134
13.611871,0.051031,0.062137
13.616873,0.048159,0.062142
13.621875,0.047925,0.062145
13.626877,0.046481,0.062150
13.631879,0.047161,0.062153
13.636881,0.046110,0.062158
13.641883,0.045322,0.062161
13.646885,0.043695,0.062166
