time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
7.034673,nan,-3.079862,-3.141457
7.039672,3.091831,-3.076144,-3.141417
7.044672,nan,-3.078244,-3.141335
7.049672,-3.124405,-3.080585,-3.141203
7.054671,nan,-3.081546,-3.141014
7.059671,-3.102619,-3.080497,-3.140763
7.064671,nan,-3.080578,-3.140449
7.069670,3.101220,-3.080759,-3.140066
7.074670,nan,-3.079928,-3.139606
7.079669,-3.138141,-3.080447,-3.139069
7.084669,nan,-3.080813,-3.138450
7.089669,3.118073,-3.081141,-3.137741
7.094668,nan,-3.082121,-3.136935
7.099668,3.090107,-3.082862,-3.136036
7.104668,nan,-3.080653,-3.135044
7.109667,-3.100564,-3.081065,-3.133957
7.114667,nan,-3.079396,-3.132771
7.119667,-3.014317,-3.079848,-3.131480
7.124666,nan,-3.078069,-3.130083
7.129666,-3.104692,-3.073621,-3.128577
7.134665,nan,-3.074242,-3.126965
7.139665,-3.006412,-3.074203,-3.125242
7.144665,nan,-3.069662,-3.123412
7.149664,-3.099315,-3.069094,-3.121477
7.154664,nan,-3.062858,-3.119443
7.159664,-2.922283,-3.059110,-3.117311
7.164663,nan,-3.052765,-3.115076
7.169663,3.127897,-3.048906,-3.112728
7.174663,nan,-3.046751,-3.110259
7.179662,-3.024049,-3.043620,-3.107660
7.184662,nan,-3.040965,-3.104921
7.189662,-3.097315,-3.038003,-3.102030
7.194661,nan,-3.032165,-3.098973
7.199661,3.093149,-3.029128,-3.095740
7.204660,nan,-3.028411,-3.092322
7.209660,-3.025322,-3.023910,-3.088716
7.214660,nan,-3.018810,-3.084923
7.219659,3.123622,-3.014095,-3.080945
7.224659,nan,-3.008385,-3.076779
7.229659,-3.090597,-3.007181,-3.072441
7.234658,nan,-2.996698,-3.067944
7.239658,-3.022119,-2.992366,-3.063294
7.244658,nan,-2.983434,-3.058494
7.249657,-3.065594,-2.976798,-3.053552
7.254657,nan,-2.971198,-3.048477
7.259656,-3.058820,-2.966644,-3.043275
7.264656,nan,-2.961932,-3.037951
7.269656,-3.042968,-2.957946,-3.032504
7.274655,nan,-2.953430,-3.026936
7.279655,-2.958095,-2.948790,-3.021247
7.284655,nan,-2.943721,-3.015439
7.289654,-2.701798,-2.940716,-3.009520
7.294654,nan,-2.934613,-3.003484
7.299654,-3.020214,-2.930254,-2.997340
7.304653,nan,-2.920685,-2.991099
7.309653,-2.941980,-2.915950,-2.984759
7.314652,nan,-2.910591,-2.978323
7.319652,3.095406,-2.908077,-2.971799
7.324652,nan,-2.904421,-2.965206
7.329651,-2.906426,-2.903295,-2.958560
7.334651,nan,-2.898029,-2.951868
7.339651,-2.891515,-2.893098,-2.945141
7.344650,nan,-2.888228,-2.938388
7.349650,-2.814522,-2.881949,-2.931618
7.354650,nan,-2.874166,-2.924836
7.359649,-2.850868,-2.870408,-2.918039
7.364649,nan,-2.862648,-2.911219
7.369648,-2.983441,-2.854575,-2.904362
7.374648,nan,-2.846814,-2.897458
7.379648,-2.791304,-2.841338,-2.890526
7.384647,nan,-2.834278,-2.883565
7.389647,-3.076006,-2.827733,-2.876572
7.394647,nan,-2.819101,-2.869551
7.399646,-2.855746,-2.813554,-2.862503
7.404646,nan,-2.803673,-2.855438
7.409646,-2.813288,-2.798382,-2.848367
7.414645,nan,-2.790902,-2.841308
7.419645,-2.784229,-2.784701,-2.834268
7.424644,nan,-2.779088,-2.827244
7.429644,-2.880284,-2.774047,-2.820237
7.434644,nan,-2.769179,-2.813255
7.439643,-2.765431,-2.764590,-2.806326
7.444643,nan,-2.759190,-2.799490
7.449643,-2.702410,-2.753694,-2.792752
7.454642,nan,-2.747058,-2.786124
7.459642,-2.805255,-2.739820,-2.779647
7.464642,nan,-2.730428,-2.773368
7.469641,-2.804219,-2.723993,-2.767332
7.474641,nan,-2.714095,-2.761571
7.479640,-2.844100,-2.711300,-2.756090
7.484640,nan,-2.706969,-2.750878
7.489640,-2.655750,-2.704135,-2.745913
7.494639,nan,-2.699199,-2.741177
7.499639,-2.793172,-2.695590,-2.736637
7.504639,nan,-2.691674,-2.732266
7.509638,-2.655475,-2.689737,-2.728038
7.514638,nan,-2.685045,-2.723920
7.519638,-2.663579,-2.682980,-2.719872
7.524637,nan,-2.677818,-2.715850
7.529637,-2.667889,-2.671546,-2.711819
7.534636,nan,-2.665429,-2.707770
7.539636,-2.676425,-2.662431,-2.703707
7.544636,nan,-2.658821,-2.699630
7.549635,-2.728642,-2.658904,-2.695534
7.554635,nan,-2.656233,-2.691403
7.559635,-2.811731,-2.653626,-2.687241
7.564634,nan,-2.646741,-2.683040
7.569634,-2.772477,-2.642922,-2.678801
7.574634,nan,-2.635722,-2.674536
7.579633,-2.791437,-2.632877,-2.670240
7.584633,nan,-2.627887,-2.665909
7.589633,-2.617548,-2.621932,-2.661539
7.594632,nan,-2.618068,-2.657103
7.599632,-2.821009,-2.615985,-2.652582
7.604631,nan,-2.609731,-2.647979
7.609631,-2.607103,-2.607458,-2.643308
7.614631,nan,-2.606128,-2.638574
7.619630,-2.631268,-2.603909,-2.633785
7.624630,nan,-2.598807,-2.628936
7.629630,-2.541111,-2.598028,-2.624001
7.634629,nan,-2.592688,-2.618976
7.639629,-2.697167,-2.590183,-2.613851
7.644629,nan,-2.582583,-2.608627
7.649628,-2.460486,-2.578080,-2.603325
7.654628,nan,-2.572825,-2.597955
7.659627,-2.687468,-2.567061,-2.592526
7.664627,nan,-2.558839,-2.587039
7.669627,-2.774530,-2.555876,-2.581512
7.674626,nan,-2.550230,-2.575947
7.679626,-2.711941,-2.546452,-2.570356
7.684626,nan,-2.540231,-2.564737
7.689625,-2.529014,-2.535563,-2.559078
7.694625,nan,-2.531739,-2.553371
7.699625,-2.592844,-2.528061,-2.547606
7.704624,nan,-2.522005,-2.541778
7.709624,-2.698453,-2.516142,-2.535875
7.714623,nan,-2.510046,-2.529887
7.719623,-2.599189,-2.504543,-2.523806
7.724623,nan,-2.496201,-2.517623
7.729622,-2.541378,-2.491220,-2.511344
7.734622,nan,-2.481114,-2.504993
7.739622,-2.521293,-2.474199,-2.498567
7.744621,nan,-2.467785,-2.492074
7.749621,-2.378745,-2.461176,-2.485522
7.754621,nan,-2.452727,-2.478914
7.759620,-2.388839,-2.446204,-2.472266
7.764620,nan,-2.438461,-2.465580
7.769619,-2.388695,-2.434177,-2.458859
7.774619,nan,-2.425832,-2.452092
7.779619,-2.434360,-2.419659,-2.445265
7.784618,nan,-2.409719,-2.438383
7.789618,-2.386914,-2.403384,-2.431458
7.794618,nan,-2.394760,-2.424485
7.799617,-2.397391,-2.390197,-2.417472
7.804617,nan,-2.381106,-2.410420
7.809617,-2.366118,-2.374213,-2.403325
7.814616,nan,-2.364844,-2.396189
7.819616,-2.401494,-2.359551,-2.389015
7.824615,nan,-2.351633,-2.381810
7.829615,-2.491715,-2.346662,-2.374576
7.834615,nan,-2.338772,-2.367311
7.839614,-2.341036,-2.332678,-2.360012
7.844614,nan,-2.324234,-2.352686
7.849614,-2.354562,-2.316505,-2.345327
7.854613,nan,-2.308108,-2.337918
7.859613,-2.400276,-2.302763,-2.330467
7.864613,nan,-2.291373,-2.322979
7.869612,-2.485934,-2.282563,-2.315461
7.874612,nan,-2.275487,-2.307913
7.879611,-2.451083,-2.267942,-2.300340
7.884611,nan,-2.262247,-2.292753
7.889611,-2.271787,-2.256118,-2.285150
7.894610,nan,-2.244557,-2.277523
7.899610,-2.355014,-2.239041,-2.269872
7.904610,nan,-2.230938,-2.262206
7.909609,-2.238720,-2.220585,-2.254533
7.914609,nan,-2.211397,-2.246850
7.919609,-2.201312,-2.206389,-2.239150
7.924608,nan,-2.198516,-2.231433
7.929608,-2.382304,-2.191954,-2.223694
7.934608,nan,-2.180188,-2.215927
7.939607,-2.199022,-2.174575,-2.208136
7.944607,nan,-2.166805,-2.200315
7.949606,-2.352535,-2.161098,-2.192469
7.954606,nan,-2.150474,-2.184604
7.959606,-2.210765,-2.144412,-2.176724
7.964605,nan,-2.134321,-2.168836
7.969605,-2.316545,-2.128700,-2.160947
7.974605,nan,-2.121115,-2.153055
7.979604,-2.225478,-2.114219,-2.145155
7.984604,nan,-2.106757,-2.137250
7.989604,-2.147077,-2.101161,-2.129332
7.994603,nan,-2.090309,-2.121403
7.999603,-1.892278,-2.082315,-2.113469
8.004604,nan,-2.070082,-2.105530
8.009606,-2.122715,-2.061394,-2.097598
8.014608,nan,-2.052033,-2.089698
8.019610,-2.146063,-2.047833,-2.081885
8.024612,nan,-2.038813,-2.074215
8.029614,-2.073730,-2.031795,-2.066748
8.034616,nan,-2.020108,-2.059555
8.039618,-2.068157,-2.011378,-2.052700
8.044621,nan,-2.000336,-2.046247
8.049623,-2.239654,-1.995009,-2.040262
8.054625,nan,-1.986307,-2.034813
8.059627,-2.023899,-1.978655,-2.029966
8.064629,nan,-1.970229,-2.025769
8.069631,-2.074773,-1.964603,-2.022271
8.074633,nan,-1.953683,-2.019514
8.079635,-1.975395,-1.944977,-2.017485
8.084637,nan,-1.935425,-2.016136
8.089639,-2.051044,-1.930421,-2.015361
8.094641,nan,-1.925207,-2.015019
8.099643,-1.863732,-1.919050,-2.014957
8.104645,nan,-1.915277,-2.015017
8.109647,-1.954423,-1.909829,-2.015043
8.114649,nan,-1.900767,-2.014892
8.119651,-1.969378,-1.898335,-2.014452
8.124653,nan,-1.890282,-2.013655
8.129655,-1.962171,-1.886836,-2.012448
8.134657,nan,-1.885572,-2.010814
8.139659,-1.972494,-1.880577,-2.008779
8.144661,nan,-1.867854,-2.006364
8.149663,-1.997138,-1.864963,-2.003597
8.154665,nan,-1.857753,-2.000553
8.159667,-2.078413,-1.852174,-1.997288
8.164669,nan,-1.840993,-1.993844
8.169671,-1.887949,-1.835232,-1.990215
8.174673,nan,-1.827647,-1.986419
8.179675,-1.801548,-1.820838,-1.982462
8.184677,nan,-1.814675,-1.978343
8.189679,-1.963581,-1.808937,-1.974063
8.194681,nan,-1.799170,-1.969605
8.199683,-2.002006,-1.797929,-1.964966
8.204685,nan,-1.788496,-1.960135
8.209687,-2.053809,-1.781000,-1.955117
8.214689,nan,-1.772651,-1.949915
8.219691,-2.096519,-1.765993,-1.944544
8.224693,nan,-1.757827,-1.939022
8.229695,-1.989781,-1.753642,-1.933379
8.234697,nan,-1.748705,-1.927632
8.239699,-1.929529,-1.739598,-1.921801
8.244701,nan,-1.731029,-1.915908
8.249703,-1.959103,-1.720576,-1.909959
8.254705,nan,-1.709152,-1.903949
8.259707,-1.861804,-1.699231,-1.897867
8.264709,nan,-1.688439,-1.891717
8.269711,-1.828187,-1.681476,-1.885503
8.274714,nan,-1.669650,-1.879239
8.279716,-1.813292,-1.662446,-1.872958
8.284718,nan,-1.654115,-1.866664
8.289720,-1.904915,-1.649100,-1.860362
8.294722,nan,-1.633363,-1.854067
8.299724,-1.869586,-1.629141,-1.847779
8.304726,nan,-1.621164,-1.841487
8.309728,-1.818569,-1.614821,-1.835201
8.314730,nan,-1.608080,-1.828938
8.319732,-1.899435,-1.601613,-1.822709
8.324734,nan,-1.593543,-1.816538
8.329736,-1.884052,-1.588173,-1.810433
8.334738,nan,-1.578544,-1.804404
8.339740,-1.810558,-1.570343,-1.798437
8.344742,nan,-1.563067,-1.792536
8.349744,-1.788099,-1.560354,-1.786729
8.354746,nan,-1.546966,-1.781025
8.359748,-1.784225,-1.542095,-1.775419
8.364750,nan,-1.535803,-1.769931
8.369752,-1.734046,-1.535077,-1.764559
8.374754,nan,-1.527186,-1.759285
8.379756,-1.594205,-1.524938,-1.754105
8.384758,nan,-1.522813,-1.749007
8.389760,-1.801662,-1.521181,-1.743993
8.394762,nan,-1.511083,-1.739070
8.399764,-1.786200,-1.505585,-1.734249
8.404766,nan,-1.499827,-1.729519
8.409768,-1.650297,-1.498552,-1.724868
8.414770,nan,-1.496248,-1.720305
8.419772,-1.587167,-1.491508,-1.715847
8.424774,nan,-1.488464,-1.711491
8.429776,-1.697146,-1.483865,-1.707240
8.434778,nan,-1.479860,-1.703098
8.439780,-1.830034,-1.475995,-1.699071
8.444782,nan,-1.468965,-1.695165
8.449784,-1.701369,-1.464030,-1.691367
8.454786,nan,-1.455301,-1.687670
8.459788,-1.775039,-1.448221,-1.684077
8.464790,nan,-1.446226,-1.680588
8.469792,-1.516325,-1.445031,-1.677202
8.474794,nan,-1.442582,-1.673910
8.479796,-1.828090,-1.441648,-1.670702
8.484798,nan,-1.439351,-1.667563
8.489800,-1.760852,-1.440425,-1.664482
8.494802,nan,-1.436220,-1.661455
8.499804,-1.613974,-1.433585,-1.658495
8.504807,nan,-1.433314,-1.655612
8.509809,-1.607017,-1.429359,-1.652807
8.514811,nan,-1.421005,-1.650083
8.519813,-1.717070,-1.417329,-1.647428
8.524815,nan,-1.416947,-1.644842
8.529817,-1.639861,-1.413871,-1.642332
8.534819,nan,-1.412182,-1.639886
8.539821,-1.692754,-1.412985,-1.637498
8.544823,nan,-1.412450,-1.635155
8.549825,-1.491602,-1.409211,-1.632831
8.554827,nan,-1.410147,-1.630506
8.559829,-1.698809,-1.406572,-1.628171
8.564831,nan,-1.406353,-1.625815
8.569833,-1.624291,-1.405664,-1.623435
8.574835,nan,-1.406113,-1.621028
8.579837,-1.365821,-1.409692,-1.618603
8.584839,nan,-1.412277,-1.616175
8.589841,-1.789725,-1.415568,-1.613761
8.594843,nan,-1.417578,-1.611370
8.599845,-1.658925,-1.421363,-1.609010
8.604847,nan,-1.430129,-1.606688
8.609849,-1.577274,-1.432023,-1.604416
8.614851,nan,-1.437476,-1.602209
8.619853,-1.706662,-1.443380,-1.600078
8.624855,nan,-1.442413,-1.598027
8.629857,-1.469775,-1.445786,-1.596058
8.634859,nan,-1.444996,-1.594172
8.639861,-1.689086,-1.448925,-1.592367
8.644863,nan,-1.452062,-1.590641
8.649865,-1.462055,-1.453679,-1.588990
8.654867,nan,-1.458422,-1.587420
8.659869,-1.435563,-1.460838,-1.585926
8.664871,nan,-1.462911,-1.584504
8.669873,-1.658944,-1.466130,-1.583153
8.674875,nan,-1.470514,-1.581870
8.679877,-1.553517,-1.472700,-1.580656
8.684879,nan,-1.475441,-1.579507
8.689881,-1.702718,-1.478814,-1.578419
8.694883,nan,-1.484219,-1.577396
8.699885,-1.651397,-1.486379,-1.576434
8.704887,nan,-1.490476,-1.575532
8.709889,-1.565790,-1.494381,-1.574689
8.714891,nan,-1.499601,-1.573901
8.719893,-1.478941,-1.503071,-1.573158
8.724895,nan,-1.505200,-1.572456
8.729897,-1.609296,-1.505120,-1.571790
8.734900,nan,-1.507699,-1.571157
8.739902,-1.675355,-1.508204,-1.570557
8.744904,nan,-1.508153,-1.569990
8.749906,-1.547240,-1.508083,-1.569448
8.754908,nan,-1.511181,-1.568929
8.759910,-1.508770,-1.514196,-1.568432
8.764912,nan,-1.514189,-1.567958
8.769914,-1.436757,-1.517170,-1.567505
8.774916,nan,-1.520659,-1.567074
8.779918,-1.794929,-1.520270,-1.566664
8.784920,nan,-1.521397,-1.566279
8.789922,-1.596809,-1.524669,-1.565912
8.794924,nan,-1.528764,-1.565567
8.799926,-1.559375,-1.529995,-1.565243
8.804928,nan,-1.531085,-1.564940
8.809930,-1.438457,-1.532484,-1.564658
8.814932,nan,-1.536595,-1.564399
8.819934,-1.618236,-1.537816,-1.564162
8.824936,nan,-1.540398,-1.563943
8.829938,-1.469419,-1.540679,-1.563741
8.834940,nan,-1.540786,-1.563561
8.839942,-1.584553,-1.541849,-1.563404
8.844944,nan,-1.542608,-1.563272
8.849946,-1.632781,-1.539747,-1.563163
8.854948,nan,-1.539874,-1.563071
8.859950,-1.611612,-1.541327,-1.562995
8.864952,nan,-1.542601,-1.562931
8.869954,-1.620626,-1.542960,-1.562880
8.874956,nan,-1.542782,-1.562846
8.879958,-1.542993,-1.544875,-1.562831
8.884960,nan,-1.545276,-1.562830
8.889962,-1.485344,-1.543330,-1.562839
8.894964,nan,-1.544995,-1.562856
8.899966,-1.657877,-1.545139,-1.562875
8.904968,nan,-1.544676,-1.562904
8.909970,-1.563215,-1.546637,-1.562944
8.914972,nan,-1.549224,-1.562993
8.919974,-1.656877,-1.551762,-1.563045
8.924976,nan,-1.553458,-1.563105
8.929978,-1.556452,-1.556858,-1.563173
8.934980,nan,-1.558039,-1.563243
8.939982,-1.506344,-1.561175,-1.563316
8.944984,nan,-1.561033,-1.563393
8.949986,-1.544305,-1.560373,-1.563480
8.954988,nan,-1.558441,-1.563578
8.959991,-1.631867,-1.560487,-1.563683
8.964993,nan,-1.558306,-1.563792
8.969995,-1.492964,-1.558874,-1.563904
8.974997,nan,-1.560823,-1.564019
8.979999,-1.648443,-1.558262,-1.564134
8.985001,nan,-1.554959,-1.564247
8.990003,-1.469439,-1.555895,-1.564357
8.995005,nan,-1.556004,-1.564461
9.000007,-1.559021,-1.555861,-1.564560
9.005009,nan,-1.554835,-1.564656
9.010011,-1.652449,-1.554870,-1.564752
9.015013,nan,-1.553989,-1.564848
9.020015,-1.601027,-1.555012,-1.564940
9.025017,nan,-1.553298,-1.565021
9.030019,-1.661023,-1.556594,-1.565083
9.035021,nan,-1.558861,-1.565118
9.040023,-1.459910,-1.558025,-1.565122
9.045025,nan,-1.557743,-1.565092
9.050027,-1.485171,-1.556444,-1.565014
9.055029,nan,-1.556345,-1.564880
9.060031,-1.612620,-1.556737,-1.564686
9.065033,nan,-1.557329,-1.564426
9.070035,-1.465356,-1.558053,-1.564095
9.075037,nan,-1.556707,-1.563687
9.080039,-1.513286,-1.554079,-1.563198
9.085041,nan,-1.552315,-1.562628
9.090043,-1.528505,-1.555097,-1.561971
9.095045,nan,-1.554883,-1.561228
9.100047,-1.628002,-1.555094,-1.560397
9.105049,nan,-1.553523,-1.559468
9.110051,-1.698367,-1.551606,-1.558436
9.115053,nan,-1.551265,-1.557302
9.120055,-1.369676,-1.546345,-1.556065
9.125057,nan,-1.544958,-1.554722
9.130059,-1.595039,-1.543722,-1.553269
9.135061,nan,-1.542346,-1.551704
9.140063,-1.522462,-1.541796,-1.550030
9.145065,nan,-1.541305,-1.548247
9.150067,-1.518482,-1.542147,-1.546351
9.155069,nan,-1.543118,-1.544337
9.160071,-1.604818,-1.545897,-1.542200
9.165073,nan,-1.552448,-1.539932
9.170075,-1.424659,-1.554556,-1.537533
9.175077,nan,-1.555200,-1.534999
9.180079,-1.583903,-1.558333,-1.532319
9.185081,nan,-1.562811,-1.529484
9.190084,-1.613773,-1.563002,-1.526481
9.195086,nan,-1.563169,-1.523303
9.200088,-1.337212,-1.565492,-1.519939
9.205090,nan,-1.568929,-1.516384
9.210092,-1.322411,-1.569737,-1.512638
9.215094,nan,-1.572604,-1.508704
9.220096,-1.559968,-1.571723,-1.504586
9.225098,nan,-1.571703,-1.500291
9.230100,-1.475018,-1.571122,-1.495825
9.235102,nan,-1.570546,-1.491195
9.240104,-1.261428,-1.571978,-1.486412
9.245106,nan,-1.568578,-1.481483
9.250108,-1.415251,-1.566648,-1.476415
9.255110,nan,-1.562895,-1.471225
9.260112,-1.423095,-1.560767,-1.465924
9.265114,nan,-1.561440,-1.460511
9.270116,-1.345357,-1.557655,-1.454984
9.275118,nan,-1.556744,-1.449336
9.280120,-1.329195,-1.557084,-1.443571
9.285122,nan,-1.552708,-1.437695
9.290124,-1.453544,-1.550833,-1.431711
9.295126,nan,-1.547475,-1.425620
9.300128,-1.379477,-1.543041,-1.419433
9.305130,nan,-1.537408,-1.413157
9.310132,-1.555705,-1.532512,-1.406799
9.315134,nan,-1.529303,-1.400371
9.320136,-1.318881,-1.522145,-1.393880
9.325138,nan,-1.513893,-1.387331
9.330140,-1.472885,-1.511789,-1.380730
9.335142,nan,-1.505204,-1.374079
9.340144,-1.400082,-1.501407,-1.367376
9.345146,nan,-1.493302,-1.360625
9.350148,-1.425973,-1.487277,-1.353836
9.355150,nan,-1.479035,-1.347014
9.360152,-1.254618,-1.470947,-1.340162
9.365154,nan,-1.464350,-1.333272
9.370156,-1.419445,-1.458840,-1.326351
9.375158,nan,-1.449814,-1.319406
9.380160,-1.272935,-1.443928,-1.312438
9.385162,nan,-1.435120,-1.305448
9.390164,-1.224854,-1.432724,-1.298446
9.395166,nan,-1.427656,-1.291442
9.400168,-1.093130,-1.424939,-1.284441
9.405170,nan,-1.417961,-1.277456
9.410172,-1.057227,-1.415049,-1.270504
9.415174,nan,-1.405222,-1.263559
9.420177,-1.282895,-1.398131,-1.256607
9.425179,nan,-1.389918,-1.249663
9.430181,-1.213850,-1.386975,-1.242725
9.435183,nan,-1.377283,-1.235819
9.440185,-1.178271,-1.368057,-1.228978
9.445187,nan,-1.357803,-1.222238
9.450189,-1.127714,-1.352223,-1.215641
9.455191,nan,-1.346384,-1.209217
9.460193,-1.179277,-1.340305,-1.203010
9.465195,nan,-1.327608,-1.197056
9.470197,-1.426381,-1.321146,-1.191410
9.475199,nan,-1.311460,-1.186095
9.480201,-1.113980,-1.308373,-1.181096
9.485203,nan,-1.305490,-1.176384
9.490205,-1.126811,-1.298679,-1.171909
9.495207,nan,-1.288810,-1.167630
9.500209,-1.082434,-1.282440,-1.163531
9.505211,nan,-1.270277,-1.159571
9.510213,-1.255579,-1.267995,-1.155684
9.515215,nan,-1.258729,-1.151831
9.520217,-1.061321,-1.252130,-1.147986
9.525219,nan,-1.244160,-1.144131
9.530221,-1.106077,-1.239023,-1.140260
9.535223,nan,-1.232697,-1.136363
9.540225,-1.042223,-1.225476,-1.132419
9.545227,nan,-1.217812,-1.128416
9.550229,-1.165601,-1.211411,-1.124354
9.555231,nan,-1.202099,-1.120240
9.560233,-0.925737,-1.197254,-1.116077
9.565235,nan,-1.192687,-1.111864
9.570237,-1.156264,-1.186388,-1.107597
9.575239,nan,-1.178021,-1.103277
9.580241,-1.224195,-1.173960,-1.098894
9.585243,nan,-1.163173,-1.094438
9.590245,-1.241130,-1.157597,-1.089920
9.595247,nan,-1.151185,-1.085379
9.600249,-0.938725,-1.147676,-1.080842
9.605251,nan,-1.144033,-1.076314
9.610253,-1.146005,-1.138922,-1.071775
9.615255,nan,-1.129572,-1.067194
9.620257,-1.154616,-1.124314,-1.062560
9.625259,nan,-1.116060,-1.057862
9.630261,-0.975538,-1.108284,-1.053097
9.635263,nan,-1.097312,-1.048262
9.640265,-0.988894,-1.095879,-1.043351
9.645267,nan,-1.091294,-1.038355
9.650270,-0.901420,-1.087084,-1.033274
9.655272,nan,-1.078276,-1.028100
9.660274,-1.116615,-1.071339,-1.022833
9.665276,nan,-1.061682,-1.017478
9.670278,-1.043347,-1.055653,-1.012040
9.675280,nan,-1.046819,-1.006532
9.680282,-1.179006,-1.042807,-1.000960
9.685284,nan,-1.035108,-0.995314
9.690286,-1.075926,-1.029109,-0.989583
9.695288,nan,-1.020574,-0.983768
9.700290,-1.087747,-1.013725,-0.977868
9.705292,nan,-1.003668,-0.971871
9.710294,-0.921597,-0.996813,-0.965775
9.715296,nan,-0.985630,-0.959588
9.720298,-0.898132,-0.978206,-0.953304
9.725300,nan,-0.968828,-0.946922
9.730302,-1.001261,-0.963954,-0.940461
9.735304,nan,-0.956088,-0.933932
9.740306,-0.905715,-0.950257,-0.927348
9.745308,nan,-0.937016,-0.920708
9.750310,-0.971461,-0.931097,-0.914017
9.755312,nan,-0.922018,-0.907296
9.760314,-0.987846,-0.916083,-0.900547
9.765316,nan,-0.909863,-0.893783
9.770318,-0.875030,-0.904420,-0.887000
9.775320,nan,-0.897038,-0.880201
9.780322,-0.874407,-0.892866,-0.873392
9.785324,nan,-0.884947,-0.866562
9.790326,-0.842314,-0.879675,-0.859699
9.795328,nan,-0.870218,-0.852805
9.800330,-0.790430,-0.864635,-0.845879
9.805332,nan,-0.855089,-0.838917
9.810334,-1.012394,-0.849491,-0.831919
9.815336,nan,-0.839689,-0.824882
9.820338,-0.896819,-0.831170,-0.817805
9.825340,nan,-0.821268,-0.810691
9.830342,-0.752312,-0.812598,-0.803533
9.835344,nan,-0.801917,-0.796319
9.840346,-0.775361,-0.795664,-0.789050
9.845348,nan,-0.787777,-0.781730
9.850350,-0.802788,-0.781365,-0.774359
9.855352,nan,-0.774713,-0.766937
9.860354,-0.743654,-0.766366,-0.759473
9.865356,nan,-0.757962,-0.751980
9.870358,-0.792165,-0.750243,-0.744454
9.875360,nan,-0.740340,-0.736889
9.880363,-0.765968,-0.735038,-0.729287
9.885365,nan,-0.723243,-0.721645
9.890367,-0.615835,-0.715612,-0.713979
9.895369,nan,-0.706003,-0.706295
9.900371,-0.639660,-0.699191,-0.698592
9.905373,nan,-0.691002,-0.690873
9.910375,-0.635759,-0.683455,-0.683141
9.915377,nan,-0.673074,-0.675394
9.920379,-0.626887,-0.666464,-0.667637
9.925381,nan,-0.659677,-0.659870
9.930383,-0.560241,-0.651179,-0.652091
9.935385,nan,-0.639325,-0.644296
9.940387,-0.581833,-0.633954,-0.636491
9.945389,nan,-0.626726,-0.628682
9.950391,-0.578377,-0.618478,-0.620875
9.955393,nan,-0.608500,-0.613056
9.960395,-0.739907,-0.604277,-0.605216
9.965397,nan,-0.592346,-0.597356
9.970399,-0.599086,-0.586812,-0.589486
9.975401,nan,-0.575985,-0.581609
9.980403,-0.569064,-0.571161,-0.573712
9.985405,nan,-0.564408,-0.565801
9.990407,-0.709392,-0.556555,-0.557872
9.995409,nan,-0.545610,-0.549927
10.000411,-0.554956,-0.539822,-0.541967
10.005413,nan,-0.529707,-0.533983
10.010415,-0.525831,-0.523710,-0.525988
10.015417,nan,-0.513850,-0.518035
10.020419,-0.517271,-0.508094,-0.510178
10.025421,nan,-0.496579,-0.502471
10.030423,-0.537561,-0.490543,-0.494977
10.035425,nan,-0.479340,-0.487757
10.040427,-0.587071,-0.471683,-0.480884
10.045429,nan,-0.465302,-0.474432
10.050431,-0.451720,-0.460163,-0.468477
10.055433,nan,-0.454531,-0.463094
10.060435,-0.607599,-0.448722,-0.458341
10.065437,nan,-0.445015,-0.454267
10.070439,-0.581252,-0.441300,-0.450917
10.075441,nan,-0.438212,-0.448318
10.080443,-0.611606,-0.436275,-0.446465
10.085445,nan,-0.437398,-0.445299
10.090447,-0.580457,-0.435599,-0.444698
10.095449,nan,-0.431908,-0.444505
10.100451,-0.498272,-0.429708,-0.444560
10.105453,nan,-0.427799,-0.444676
10.110456,-0.364075,-0.427630,-0.444674
10.115458,nan,-0.426243,-0.444430
10.120460,-0.416326,-0.423961,-0.443861
10.125462,nan,-0.419151,-0.442916
10.130464,-0.391936,-0.419272,-0.441579
10.135466,nan,-0.418338,-0.439872
10.140468,-0.490284,-0.415017,-0.437837
10.145470,nan,-0.411101,-0.435502
10.150472,-0.418311,-0.407504,-0.432893
10.155474,nan,-0.403724,-0.430024
10.160476,-0.566004,-0.400520,-0.426891
10.165478,nan,-0.397049,-0.423506
10.170480,-0.315280,-0.393314,-0.419920
10.175482,nan,-0.387975,-0.416149
10.180484,-0.405149,-0.381507,-0.412191
10.185486,nan,-0.376974,-0.408068
10.190488,-0.403004,-0.376714,-0.403784
10.195490,nan,-0.373554,-0.399339
10.200492,-0.376625,-0.370858,-0.394730
10.205494,nan,-0.365496,-0.389925
10.210496,-0.405656,-0.360971,-0.384888
10.215498,nan,-0.357488,-0.379630
10.220500,-0.442172,-0.354574,-0.374172
10.225502,nan,-0.349695,-0.368558
10.230504,-0.406238,-0.345081,-0.362805
10.235506,nan,-0.338989,-0.356946
10.240508,-0.403698,-0.335729,-0.350996
10.245510,nan,-0.329502,-0.344973
10.250512,-0.394343,-0.327290,-0.338909
10.255514,nan,-0.319989,-0.332800
10.260516,-0.327834,-0.312520,-0.326651
10.265518,nan,-0.303530,-0.320468
10.270520,-0.370783,-0.300133,-0.314243
10.275522,nan,-0.294367,-0.307991
10.280524,-0.318548,-0.288494,-0.301715
