time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
1.665022,-0.071648,0.014999,-0.041816,-0.038326
1.670022,-0.071857,0.014826,-0.041826,-0.039078
1.675022,-0.072067,0.014587,-0.041988,-0.042354
1.680022,-0.072277,0.014570,-0.042293,-0.039000
1.685023,-0.072490,0.014330,-0.042719,-0.040669
1.690023,-0.072705,0.014025,-0.043239,-0.048831
1.695023,-0.072923,0.013726,-0.043840,-0.052110
1.700023,-0.073144,0.013508,-0.044509,-0.052981
1.705024,-0.073369,0.006737,-0.045209,0.006232
1.710024,-0.073597,0.006759,-0.045963,0.002766
1.715024,-0.073830,0.006766,-0.046750,-0.001493
1.720024,-0.074066,0.006804,-0.047557,-0.003910
1.725025,-0.074306,0.006781,-0.048373,-0.005836
1.730025,-0.074550,0.006819,-0.049182,-0.010578
1.735025,-0.074799,0.006747,-0.050012,-0.013193
1.740025,-0.075051,0.006689,-0.050866,-0.014744
1.745026,-0.075308,0.006593,-0.051755,-0.019219
1.750026,-0.075570,0.006508,-0.052680,-0.024298
1.755026,-0.075836,0.006354,-0.053613,-0.028283
1.760026,-0.076107,0.006215,-0.054542,-0.032925
1.765026,-0.076382,0.006017,-0.055493,-0.032215
1.770027,-0.076663,0.005914,-0.056382,-0.030533
1.775027,-0.076947,0.005734,-0.057178,-0.032711
1.780027,-0.077235,0.005618,-0.057875,-0.033312
1.785027,-0.077526,0.005416,-0.058452,-0.034952
1.790028,-0.077820,0.005411,-0.058897,-0.032066
1.795028,-0.078115,0.005213,-0.059219,-0.035286
1.800028,-0.078412,0.004951,-0.059417,-0.040549
1.805028,-0.078709,0.012020,-0.059513,-0.026893
1.810029,-0.079007,0.011717,-0.059534,-0.024103
1.815029,-0.079305,0.011567,-0.059505,-0.027840
1.820029,-0.079602,0.011426,-0.059447,-0.029096
1.825029,-0.079899,0.011260,-0.059366,-0.026387
1.830029,-0.080196,0.011115,-0.059261,-0.025121
1.835030,-0.080491,0.010968,-0.059132,-0.024767
1.840030,-0.080787,0.010886,-0.058991,-0.027378
1.845030,-0.081081,0.010720,-0.058843,-0.028683
1.850030,-0.081375,0.010583,-0.058703,-0.030853
1.855031,-0.081668,0.010405,-0.058575,-0.028138
1.860031,-0.081961,0.010341,-0.058467,-0.025444
1.865031,-0.082253,0.010186,-0.058378,-0.026493
1.870031,-0.082544,0.010011,-0.058306,-0.030350
1.875032,-0.082836,0.009831,-0.058245,-0.029307
1.880032,-0.083127,0.009518,-0.058190,-0.038279
1.885032,-0.083418,0.009300,-0.058131,-0.034521
1.890032,-0.083708,0.008936,-0.058051,-0.041229
1.895033,-0.083998,0.008689,-0.057935,-0.041363
1.900033,-0.084287,0.008409,-0.057771,-0.042841
1.905033,-0.084575,0.004441,-0.057546,-0.075469
1.910033,-0.084862,0.003793,-0.057250,-0.064855
1.915033,-0.085147,0.003402,-0.056878,-0.065275
1.920034,-0.085430,0.003159,-0.056417,-0.063649
1.925034,-0.085711,0.002777,-0.055859,-0.062940
1.930034,-0.085988,0.002509,-0.055211,-0.062189
1.935034,-0.086262,0.002142,-0.054482,-0.060586
1.940035,-0.086532,0.001898,-0.053652,-0.057178
1.945035,-0.086798,0.001549,-0.052713,-0.057188
1.950035,-0.087058,0.001342,-0.051672,-0.056113
1.955035,-0.087313,0.001003,-0.050506,-0.055784
1.960036,-0.087562,0.000704,-0.049207,-0.062411
1.965036,-0.087804,0.000328,-0.047822,-0.062346
1.970036,-0.088038,0.000007,-0.046315,-0.064495
1.975036,-0.088265,-0.000379,-0.044760,-0.065800
1.980036,-0.088484,-0.000917,-0.043185,-0.073375
1.985037,-0.088695,-0.001352,-0.041615,-0.073117
1.990037,-0.088899,-0.001241,-0.040017,-0.060687
1.995037,-0.089094,-0.001602,-0.038408,-0.060796
2.000037,-0.089281,-0.002225,-0.036813,-0.069474
2.005037,-0.089460,-0.002898,-0.035175,-0.117018
2.010037,-0.089631,-0.003081,-0.033467,-0.121501
2.015036,-0.089793,-0.003804,-0.031661,-0.119286
2.020036,-0.089946,-0.004347,-0.029753,-0.117859
2.025036,-0.090088,-0.005043,-0.027648,-0.113070
2.030035,-0.090220,-0.005486,-0.025273,-0.114454
2.035035,-0.090338,-0.006169,-0.022686,-0.112506
2.040035,-0.090443,-0.006612,-0.019888,-0.114937
2.045034,-0.090534,-0.007298,-0.016797,-0.112028
2.050034,-0.090608,-0.007742,-0.013454,-0.108907
2.055033,-0.090664,-0.008380,-0.009727,-0.102930
2.060033,-0.090701,-0.008835,-0.005760,-0.103880
2.065033,-0.090717,-0.009449,-0.001584,-0.098767
2.070032,-0.090712,-0.009685,0.002839,-0.090092
2.075032,-0.090684,-0.010213,0.007449,-0.083964
2.080032,-0.090633,-0.010440,0.012219,-0.075587
2.085031,-0.090556,-0.010882,0.017228,-0.068203
2.090031,-0.090455,-0.011354,0.022247,-0.069584
2.095031,-0.090329,-0.011761,0.027428,-0.065590
2.100030,-0.090176,-0.011905,0.032570,-0.058017
2.105030,-0.089998,-0.000590,0.037691,0.069243
2.110029,-0.089794,-0.000298,0.042764,0.072816
2.115029,-0.089565,0.000153,0.047690,0.080424
2.120029,-0.089312,0.000588,0.052466,0.079637
2.125028,-0.089036,0.001080,0.057003,0.085576
2.130028,-0.088739,0.001447,0.061106,0.084895
2.135028,-0.088422,0.001965,0.064910,0.088480
2.140027,-0.088087,0.002301,0.068198,0.097815
2.145027,-0.087738,0.002904,0.071041,0.104287
2.150027,-0.087375,0.003346,0.073435,0.109312
2.155026,-0.087002,0.004004,0.075388,0.110631
2.160026,-0.086620,0.004423,0.076894,0.109478
2.165025,-0.086232,0.005084,0.078019,0.112282
2.170025,-0.085840,0.005731,0.078741,0.121329
2.175025,-0.085445,0.006465,0.079082,0.122609
2.180024,-0.085049,0.006647,0.079025,0.112143
2.185024,-0.084656,0.007310,0.078568,0.108745
2.190024,-0.084265,0.007517,0.077732,0.100647
